ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"000013006","01","1","7132","4521","3",7.5000000000000000e+05,4.7000000000000000e+06,7.5000000000000000e+05,4.7000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,4.7000000000000000e+06
"000013007","01","1","9211","0130","3",4.0000000000000000e+05,4.3000000000000000e+06,4.0000000000000000e+05,4.3000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.0000000000000000e+05,4.3000000000000000e+06
"000013008","03","2","9211","0130","3",2.0000000000000000e+05,1.4000000000000000e+06,2.0000000000000000e+05,1.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+05,1.4000000000000000e+06
"000013009","01","1","9211","0130","3",4.5000000000000000e+05,6.4000000000000000e+06,4.5000000000000000e+05,6.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+05,6.4000000000000000e+06
"000013010","01","2","9314","4521","3",1.6000000000000000e+05,2.5500000000000000e+06,1.6000000000000000e+05,2.5500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.6000000000000000e+05,2.5500000000000000e+06
"000013011","01","1","9211","0130","3",0.0000000000000000e+00,6.3500000000000000e+06,0.0000000000000000e+00,6.3500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3500000000000000e+06
"000013014","01","2","9333","5126","3",0.0000000000000000e+00,4.4000000000000000e+06,0.0000000000000000e+00,4.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.4000000000000000e+06
"000013015","01","2","7417","1545","3",0.0000000000000000e+00,1.6250000000000000e+06,0.0000000000000000e+00,1.6250000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6250000000000000e+06
"000013015","01","2","8331","0140","3",0.0000000000000000e+00,4.5500000000000000e+06,0.0000000000000000e+00,4.5500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5500000000000000e+06
"000013017","01","1","8322","2722","3",2.1243000000000000e+06,2.5440100000000000e+07,1.8528140000000000e+06,2.1234698000000000e+07,0.0000000000000000e+00,9.3000000000000000e+05,1.8528140000000000e+06,2.2164698000000000e+07
"000013023","01","2","9211","0130","3",0.0000000000000000e+00,7.5500000000000000e+06,0.0000000000000000e+00,7.5500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.5500000000000000e+06
"000013026","01","1","8211","2722","3",1.3450860000000000e+06,1.6891032000000000e+07,1.1840020000000000e+06,1.4208024000000000e+07,0.0000000000000000e+00,6.3000000000000000e+05,1.1840020000000000e+06,1.4838024000000000e+07
"000013028","01","1","9211","0130","3",0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+06
"000013028","03","2","7133","4540","3",0.0000000000000000e+00,1.9500000000000000e+06,0.0000000000000000e+00,1.9500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9500000000000000e+06
"000013028","04","2","7221","2811","3",0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,5.4000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05
"000013035","01","2","9211","0130","3",0.0000000000000000e+00,1.2000000000000000e+06,0.0000000000000000e+00,1.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+06
"000014001","01","1","9314","4521","3",1.4000000000000000e+05,3.5000000000000000e+06,1.4000000000000000e+05,3.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+05,3.5000000000000000e+06
"000014009","01","2","9211","0130","3",0.0000000000000000e+00,2.7000000000000000e+06,0.0000000000000000e+00,2.7000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7000000000000000e+06
"000014012","01","1","9314","4521","3",7.0000000000000000e+05,6.5000000000000000e+06,7.0000000000000000e+05,6.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,6.5000000000000000e+06
"000014012","03","2","7433","1731","3",0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+06
"000014012","04","2","9314","4521","3",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+06
"000014017","01","1","8125","2722","1",3.6741300000000000e+06,4.5589560000000000e+07,3.1443360000000000e+06,3.7732032000000000e+07,0.0000000000000000e+00,3.3500000000000000e+06,3.1443360000000000e+06,4.1082032000000000e+07
"000014018","01","1","9132","5239","3",6.0000000000000000e+05,6.5000000000000000e+06,6.0000000000000000e+05,6.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,6.5000000000000000e+06
"000014021","01","1","9211","0130","3",3.0000000000000000e+05,5.5000000000000000e+06,3.0000000000000000e+05,5.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,5.5000000000000000e+06
"000014024","01","1","8322","6021","3",5.5000000000000000e+05,1.1000000000000000e+06,5.5000000000000000e+05,1.1000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.5000000000000000e+05,1.1000000000000000e+06
"000014027","03","1","9211","0130","3",6.0000000000000000e+04,1.3000000000000000e+06,6.0000000000000000e+04,1.3000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+04,1.3000000000000000e+06
"000014032","01","1","7126","4524","3",0.0000000000000000e+00,1.5000000000000000e+07,0.0000000000000000e+00,1.5000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+07
"000014034","03","2","9211","0130","3",0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06
"000014034","04","2","9211","0130","3",0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06
"000014035","07","2","9314","4521","3",0.0000000000000000e+00,1.5600000000000000e+06,0.0000000000000000e+00,1.5600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5600000000000000e+06
"000014035","08","2","9211","0130","3",0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,2.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+06
"000022036","01","1","3439","7513","1",3.3000000000000000e+05,3.9600000000000000e+06,3.3000000000000000e+05,3.9600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.3000000000000000e+05,3.9600000000000000e+06
"000022038","03","1","7501","1724","3",1.0000000000000000e+05,1.0000000000000000e+05,1.0000000000000000e+05,1.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+05,1.0000000000000000e+05
"000022038","04","1","7501","1724","3",1.0000000000000000e+05,1.0000000000000000e+05,1.0000000000000000e+05,1.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+05,1.0000000000000000e+05
"000023036","01","2","9211","0126","3",6.0000000000000000e+05,5.5000000000000000e+06,6.0000000000000000e+05,5.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,5.5000000000000000e+06
"000023037","01","2","7132","4540","3",0.0000000000000000e+00,9.0000000000000000e+05,0.0000000000000000e+00,9.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+05
"000031046","01","1","6111","0111","3",2.9000000000000000e+05,2.5000000000000000e+06,2.9000000000000000e+05,2.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.9000000000000000e+05,2.5000000000000000e+06
"000032041","01","1","4115","8031","1",7.0000000000000000e+05,7.3500000000000000e+06,7.0000000000000000e+05,7.3500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,7.3500000000000000e+06
"000032043","01","1","9211","0130","3",3.0000000000000000e+05,4.8300000000000000e+06,3.0000000000000000e+05,4.8300000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,4.8300000000000000e+06
"000032043","06","1","9211","0126","3",4.6500000000000000e+05,4.6500000000000000e+05,4.6500000000000000e+05,4.6500000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,4.6500000000000000e+05,4.6500000000000000e+05
"000033042","01","1","4223","6420","1",3.0000000000000000e+05,3.4500000000000000e+06,3.0000000000000000e+05,3.4500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,3.4500000000000000e+06
"000034040","01","1","9211","0124","3",0.0000000000000000e+00,5.0000000000000000e+06,0.0000000000000000e+00,5.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+06
"000041052","01","1","9152","1515","1",1.3464830000000000e+06,1.5881218000000000e+07,1.2400800000000000e+06,1.3449456000000000e+07,0.0000000000000000e+00,1.0000000000000000e+06,1.2400800000000000e+06,1.4449456000000000e+07
"000041057","01","1","9211","0130","3",7.0000000000000000e+05,8.0000000000000000e+06,7.0000000000000000e+05,8.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.0000000000000000e+05,8.0000000000000000e+06
"000041059","01","1","5220","5223","3",5.0000000000000000e+05,1.0000000000000000e+06,5.0000000000000000e+05,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,1.0000000000000000e+06
"000042046","01","1","9314","4521","3",3.2000000000000000e+05,3.5200000000000000e+06,3.2000000000000000e+05,3.5200000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.2000000000000000e+05,3.5200000000000000e+06
"000042046","04","1","9314","4521","3",5.1000000000000000e+05,5.3000000000000000e+06,5.1000000000000000e+05,5.3000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.1000000000000000e+05,5.3000000000000000e+06
"000042047","01","1","9314","4521","3",4.5000000000000000e+05,4.4500000000000000e+06,4.5000000000000000e+05,4.4500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+05,4.4500000000000000e+06
"000042048","01","1","7126","4521","3",9.5000000000000000e+05,9.2000000000000000e+06,9.5000000000000000e+05,9.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,9.5000000000000000e+05,9.2000000000000000e+06
"000042049","01","1","2432","9231","1",4.5000000000000000e+05,5.9000000000000000e+06,4.5000000000000000e+05,5.4000000000000000e+06,0.0000000000000000e+00,5.0000000000000000e+05,4.5000000000000000e+05,5.9000000000000000e+06
"000042049","02","1","2331","8010","1",7.3631900000000000e+05,9.7978280000000000e+06,6.7624300000000000e+05,8.8628280000000000e+06,0.0000000000000000e+00,9.3500000000000000e+05,6.7624300000000000e+05,9.7978280000000000e+06
"000042050","01","1","9141","8021","1",9.9029700000000000e+05,1.3093564000000000e+07,9.1452700000000000e+05,1.0974324000000000e+07,0.0000000000000000e+00,1.1200000000000000e+06,9.1452700000000000e+05,1.2094324000000000e+07
"000042051","01","1","9314","4521","3",1.8000000000000000e+05,1.4400000000000000e+06,1.8000000000000000e+05,1.4400000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.8000000000000000e+05,1.4400000000000000e+06
"000042053","01","1","9211","0130","3",6.0000000000000000e+05,6.2000000000000000e+06,6.0000000000000000e+05,6.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,6.2000000000000000e+06
"000042053","03","1","9211","0130","3",4.5000000000000000e+05,4.4000000000000000e+06,4.5000000000000000e+05,4.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+05,4.4000000000000000e+06
"000042054","01","1","9314","4521","3",3.5000000000000000e+05,2.4500000000000000e+06,3.5000000000000000e+05,2.4500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+05,2.4500000000000000e+06
"000042058","01","1","9211","0130","3",5.5000000000000000e+05,3.7500000000000000e+06,5.5000000000000000e+05,3.7500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.5000000000000000e+05,3.7500000000000000e+06
"000042058","04","1","5220","5238","3",3.0000000000000000e+05,3.0000000000000000e+05,3.0000000000000000e+05,3.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,3.0000000000000000e+05
"000043046","01","1","5149","9304","3",0.0000000000000000e+00,4.5000000000000000e+06,0.0000000000000000e+00,4.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+06
"000043046","04","2","7133","4521","3",0.0000000000000000e+00,1.5000000000000000e+06,0.0000000000000000e+00,1.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06
"000043051","01","1","7126","4521","3",9.0000000000000000e+05,1.2500000000000000e+07,9.0000000000000000e+05,1.2500000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+05,1.2500000000000000e+07
"000043055","01","1","7126","4521","3",8.5000000000000000e+05,1.1200000000000000e+07,8.5000000000000000e+05,1.1200000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,8.5000000000000000e+05,1.1200000000000000e+07
"000044046","01","1","9314","4521","3",2.5000000000000000e+05,4.0000000000000000e+06,2.5000000000000000e+05,4.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+05,4.0000000000000000e+06
"000044047","01","1","9211","0130","3",8.0000000000000000e+04,8.4000000000000000e+06,8.0000000000000000e+04,8.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+04,8.4000000000000000e+06
"000044048","01","1","9211","0130","3",2.0000000000000000e+05,5.4000000000000000e+06,2.0000000000000000e+05,5.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.0000000000000000e+05,5.4000000000000000e+06
"000044052","01","2","6114","0130","3",3.0000000000000000e+05,5.2000000000000000e+06,3.0000000000000000e+05,5.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,5.2000000000000000e+06
"000044054","01","2","9314","4521","3",4.5000000000000000e+05,2.8000000000000000e+06,4.5000000000000000e+05,2.8000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+05,2.8000000000000000e+06
"000051063","01","2","7418","1543","3",0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,2.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+06
"000051064","01","1","6112","0113","3",2.5000000000000000e+05,1.6000000000000000e+06,2.5000000000000000e+05,1.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+05,1.6000000000000000e+06
"000054056","01","1","2320","8021","1",1.4778450000000000e+06,1.9014140000000000e+07,1.3576550000000000e+06,1.6291860000000000e+07,0.0000000000000000e+00,1.2000000000000000e+06,1.3576550000000000e+06,1.7491860000000000e+07
"000061067","01","1","9211","0130","3",9.0000000000000000e+05,7.0000000000000000e+06,9.0000000000000000e+05,7.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+05,7.0000000000000000e+06
"000061068","02","1","7501","1724","3",0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+06
"000061068","03","1","7501","1724","3",0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,1.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+06
"000061070","01","1","9211","0111","3",1.0000000000000000e+06,6.0000000000000000e+06,1.0000000000000000e+06,6.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+06,6.0000000000000000e+06
"000061075","01","1","9333","2411","3",6.9500000000000000e+05,7.8500000000000000e+06,6.6956700000000000e+05,7.0847010000000000e+06,0.0000000000000000e+00,4.7500000000000000e+05,6.6956700000000000e+05,7.5597010000000000e+06
"000062065","02","2","7501","1724","3",0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,3.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05
"000062067","03","1","7417","1545","3",5.0000000000000000e+05,5.0000000000000000e+05,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05
"000062071","01","1","9211","0140","3",3.5000000000000000e+05,2.8000000000000000e+06,3.5000000000000000e+05,2.8000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+05,2.8000000000000000e+06
"000062073","01","1","9211","0140","3",7.5000000000000000e+05,5.4500000000000000e+06,7.5000000000000000e+05,5.4500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,5.4500000000000000e+06
"000062075","01","1","9211","0140","3",5.8000000000000000e+05,6.2500000000000000e+06,5.8000000000000000e+05,6.2500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.8000000000000000e+05,6.2500000000000000e+06
"000062075","03","1","9211","0140","3",6.5000000000000000e+05,3.2000000000000000e+06,6.5000000000000000e+05,3.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,3.2000000000000000e+06
"000062077","01","1","4223","6420","1",3.5000000000000000e+05,4.8000000000000000e+06,3.5000000000000000e+05,4.2000000000000000e+06,0.0000000000000000e+00,6.0000000000000000e+05,3.5000000000000000e+05,4.8000000000000000e+06
"000062077","01","1","9211","0130","3",2.5000000000000000e+05,2.1500000000000000e+06,2.5000000000000000e+05,2.1500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.5000000000000000e+05,2.1500000000000000e+06
"000063074","01","1","1229","8010","1",1.3628760000000000e+06,1.6954512000000000e+07,1.2418360000000000e+06,1.4902032000000000e+07,0.0000000000000000e+00,1.5400000000000000e+06,1.2418360000000000e+06,1.6442032000000000e+07
"000064063","01","1","9314","4521","3",1.0000000000000000e+05,6.4000000000000000e+06,1.0000000000000000e+05,6.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+05,6.4000000000000000e+06
"000064066","01","1","9152","2511","3",1.1605400000000000e+06,1.5576480000000000e+07,1.0323460000000000e+06,1.2388152000000000e+07,0.0000000000000000e+00,1.5000000000000000e+06,1.0323460000000000e+06,1.3888152000000000e+07
"000064067","01","1","1210","2511","3",4.7861950000000000e+06,6.1734340000000000e+07,4.2102710000000000e+06,5.0523252000000000e+07,0.0000000000000000e+00,3.9000000000000000e+06,4.2102710000000000e+06,5.4423252000000000e+07
"000064068","01","1","2142","4521","3",1.2365500000000000e+06,1.6488600000000000e+07,1.0789220000000000e+06,1.2947064000000000e+07,0.0000000000000000e+00,1.5500000000000000e+06,1.0789220000000000e+06,1.4497064000000000e+07
