ADDRESS,COL01,COL02,COL03,COL04,COL05,COL06,COL07,COL08,COL09,COL10,COL11,COL12,COL13
"100011015","01","1","2132","2812","1",2.0000000000000000e+06,2.4200000000000000e+07,1.8225720000000000e+06,2.0466666000000000e+07,0.0000000000000000e+00,1.8000000000000000e+06,1.8225720000000000e+06,2.2266666000000000e+07
"100011015","02","1","3439","8532","1",1.4000000000000000e+05,8.8000000000000000e+05,1.4000000000000000e+05,7.0000000000000000e+05,0.0000000000000000e+00,1.8000000000000000e+05,1.4000000000000000e+05,8.8000000000000000e+05
"100011016","01","1","2490","6519","1",5.9761000000000000e+05,1.2371320000000000e+07,5.5033100000000000e+05,6.6039720000000000e+06,0.0000000000000000e+00,5.1000000000000000e+06,5.5033100000000000e+05,1.1703972000000000e+07
"100011020","01","1","2144","6420","1",1.1268060000000000e+06,2.1441672000000000e+07,9.9381600000000000e+05,1.1925792000000000e+07,0.0000000000000000e+00,7.8200000000000000e+06,9.9381600000000000e+05,1.9745792000000000e+07
"100011020","02","1","2331","8010","1",8.1200000000000000e+05,1.0344000000000000e+07,7.4825000000000000e+05,8.9790000000000000e+06,0.0000000000000000e+00,5.6250000000000000e+05,7.4825000000000000e+05,9.5415000000000000e+06
"100011021","01","1","8125","2722","3",7.5000000000000000e+05,1.0000000000000000e+07,7.1500000000000000e+05,8.5800000000000000e+06,0.0000000000000000e+00,9.5000000000000000e+05,7.1500000000000000e+05,9.5300000000000000e+06
"100011022","01","1","4134","2732","3",7.6500000000000000e+05,1.0080000000000000e+07,7.2930000000000000e+05,8.7516000000000000e+06,0.0000000000000000e+00,8.6000000000000000e+05,7.2930000000000000e+05,9.6116000000000000e+06
"100011023","03","1","7442","1912","3",2.0000000000000000e+05,2.6000000000000000e+06,2.0000000000000000e+05,2.4000000000000000e+06,0.0000000000000000e+00,2.0000000000000000e+05,2.0000000000000000e+05,2.6000000000000000e+06
"100011024","01","1","4212","6519","1",9.7621000000000000e+05,1.2314520000000000e+07,9.0858500000000000e+05,1.0903020000000000e+07,0.0000000000000000e+00,5.6250000000000000e+05,9.0858500000000000e+05,1.1465520000000000e+07
"100011025","01","1","2320","8022","1",8.2664000000000000e+05,9.2532800000000000e+06,7.8115100000000000e+05,8.1373020000000000e+06,0.0000000000000000e+00,5.6250000000000000e+05,7.8115100000000000e+05,8.6998020000000000e+06
"100011028","01","1","3231","8511","1",1.1485360000000000e+06,1.4382432000000000e+07,1.0890800000000000e+06,1.3068960000000000e+07,0.0000000000000000e+00,5.6250000000000000e+05,1.0890800000000000e+06,1.3631460000000000e+07
"100011028","03","1","4141","7512","1",5.5000000000000000e+05,7.2000000000000000e+06,5.2433400000000000e+05,6.2920080000000000e+06,0.0000000000000000e+00,5.6250000000000000e+05,5.2433400000000000e+05,6.8545080000000000e+06
"100011032","01","1","8223","2722","1",1.2633930000000000e+06,1.6590716000000000e+07,1.0866980000000000e+06,1.3040376000000000e+07,0.0000000000000000e+00,1.2600000000000000e+06,1.0866980000000000e+06,1.4300376000000000e+07
"100011033","01","1","8333","6010","1",9.5000000000000000e+05,7.3000000000000000e+06,9.0566700000000000e+05,6.3396690000000000e+06,0.0000000000000000e+00,6.0000000000000000e+05,9.0566700000000000e+05,6.9396690000000000e+06
"100011034","01","1","2411","2722","1",1.1500000000000000e+06,1.4750000000000000e+07,1.0260000000000000e+06,1.2312000000000000e+07,0.0000000000000000e+00,8.5000000000000000e+05,1.0260000000000000e+06,1.3162000000000000e+07
"100011035","03","2","8281","2929","3",0.0000000000000000e+00,5.7388000000000000e+06,0.0000000000000000e+00,5.2600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2600000000000000e+06
"100011036","01","1","8125","2812","1",2.3000000000000000e+06,2.9600000000000000e+07,2.0116660000000000e+06,2.4139992000000000e+07,0.0000000000000000e+00,1.8000000000000000e+06,2.0116660000000000e+06,2.5939992000000000e+07
"100011037","01","1","8125","2722","1",2.4250540000000000e+06,3.2704678000000000e+07,2.0853340000000000e+06,2.5024008000000000e+07,0.0000000000000000e+00,1.3740300000000000e+06,2.0853340000000000e+06,2.6398038000000000e+07
"100011038","01","1","8281","2812","1",2.1586280000000000e+06,2.7103536000000000e+07,1.9152080000000000e+06,2.2982496000000000e+07,0.0000000000000000e+00,1.2000000000000000e+06,1.9152080000000000e+06,2.4182496000000000e+07
"100011039","01","1","3416","4010","1",1.1000000000000000e+06,1.3800000000000000e+07,9.5766600000000000e+05,1.1491992000000000e+07,0.0000000000000000e+00,5.6200000000000000e+05,9.5766600000000000e+05,1.2053992000000000e+07
"100011040","01","1","7212","3520","1",9.2000000000000000e+05,1.2340000000000000e+07,7.8906700000000000e+05,9.4688040000000000e+06,0.0000000000000000e+00,1.2000000000000000e+06,7.8906700000000000e+05,1.0668804000000000e+07
"100012002","01","1","7126","4524","3",8.5000000000000000e+05,1.1050000000000000e+07,8.5000000000000000e+05,1.0200000000000000e+07,0.0000000000000000e+00,8.5000000000000000e+05,8.5000000000000000e+05,1.1050000000000000e+07
"100012003","01","1","9314","4521","3",5.2000000000000000e+05,3.6400000000000000e+06,5.2000000000000000e+05,3.6400000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.2000000000000000e+05,3.6400000000000000e+06
"100012003","01","2","3475","7498","3",5.0000000000000000e+05,3.0000000000000000e+06,5.0000000000000000e+05,3.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,3.0000000000000000e+06
"100012004","01","1","9314","4521","3",5.5000000000000000e+05,4.4000000000000000e+06,5.5000000000000000e+05,4.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.5000000000000000e+05,4.4000000000000000e+06
"100012005","01","1","9314","4521","3",5.7200000000000000e+05,4.5760000000000000e+06,5.7200000000000000e+05,4.5760000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.7200000000000000e+05,4.5760000000000000e+06
"100012006","01","1","9141","8021","3",5.5000000000000000e+05,7.1000000000000000e+06,5.5000000000000000e+05,6.6000000000000000e+06,0.0000000000000000e+00,5.0000000000000000e+05,5.5000000000000000e+05,7.1000000000000000e+06
"100012007","01","1","9314","4521","3",0.0000000000000000e+00,2.2500000000000000e+06,0.0000000000000000e+00,2.2500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2500000000000000e+06
"100012010","01","1","7221","2811","3",1.0000000000000000e+06,1.2600000000000000e+07,1.0000000000000000e+06,1.2000000000000000e+07,0.0000000000000000e+00,6.0000000000000000e+05,1.0000000000000000e+06,1.2600000000000000e+07
"100012011","01","1","3152","2722","1",1.3820000000000000e+06,1.9874000000000000e+07,1.1900000000000000e+06,1.5354700000000000e+07,0.0000000000000000e+00,3.2500000000000000e+06,1.1900000000000000e+06,1.8604700000000000e+07
"100012013","01","1","7212","3430","3",1.3265890000000000e+06,1.6591123000000000e+07,1.2587840000000000e+06,1.4436488000000000e+07,0.0000000000000000e+00,1.0800000000000000e+06,1.2587840000000000e+06,1.5516488000000000e+07
"100012017","01","1","7417","1545","3",1.1700000000000000e+06,1.4040000000000000e+07,1.1700000000000000e+06,1.4040000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.1700000000000000e+06,1.4040000000000000e+07
"100012021","01","1","5122","7498","3",7.0000000000000000e+05,9.2000000000000000e+06,6.6733300000000000e+05,8.0079960000000000e+06,0.0000000000000000e+00,7.6000000000000000e+05,6.6733300000000000e+05,8.7679960000000000e+06
"100012022","03","1","8322","6023","3",6.0000000000000000e+05,6.0000000000000000e+05,6.0000000000000000e+05,6.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,6.0000000000000000e+05
"100012022","03","1","9333","6023","3",0.0000000000000000e+00,8.1000000000000000e+06,0.0000000000000000e+00,8.1000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.1000000000000000e+06
"100012022","04","1","9314","4521","3",6.0000000000000000e+05,7.2000000000000000e+06,6.0000000000000000e+05,7.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,7.2000000000000000e+06
"100012023","01","1","3416","4521","3",1.0000000000000000e+06,1.3000000000000000e+07,9.0833300000000000e+05,1.0899996000000000e+07,0.0000000000000000e+00,9.4500000000000000e+05,9.0833300000000000e+05,1.1844996000000000e+07
"100012024","01","1","9333","6023","3",5.4000000000000000e+05,5.4000000000000000e+06,5.4000000000000000e+05,5.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,5.4000000000000000e+06
"100012024","04","1","7133","4540","3",5.2000000000000000e+05,1.5600000000000000e+06,5.2000000000000000e+05,1.5600000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.2000000000000000e+05,1.5600000000000000e+06
"100012025","01","1","5122","2722","3",1.3924480000000000e+06,1.8409376000000000e+07,1.2439540000000000e+06,1.4927448000000000e+07,0.0000000000000000e+00,1.6000000000000000e+06,1.2439540000000000e+06,1.6527448000000000e+07
"100012026","03","1","3231","3430","3",9.5000000000000000e+05,1.1170000000000000e+07,9.5000000000000000e+05,1.0170000000000000e+07,0.0000000000000000e+00,1.0000000000000000e+06,9.5000000000000000e+05,1.1170000000000000e+07
"100012028","01","1","5220","1520","3",1.9422600000000000e+06,2.3815820000000000e+07,1.6583590000000000e+06,1.9852308000000000e+07,0.0000000000000000e+00,9.5000000000000000e+05,1.6583590000000000e+06,2.0802308000000000e+07
"100012030","01","1","7233","3520","1",1.3461570000000000e+06,1.6648099000000000e+07,1.1782570000000000e+06,1.3704044000000000e+07,0.0000000000000000e+00,9.3000000000000000e+05,1.1782570000000000e+06,1.4634044000000000e+07
"100012032","01","1","5220","5238","3",2.4000000000000000e+05,2.8800000000000000e+06,2.4000000000000000e+05,2.8800000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.4000000000000000e+05,2.8800000000000000e+06
"100012033","03","1","9112","5259","3",6.0000000000000000e+05,2.4000000000000000e+06,6.0000000000000000e+05,2.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,2.4000000000000000e+06
"100012034","04","1","7218","5020","3",8.0000000000000000e+04,9.6000000000000000e+05,8.0000000000000000e+04,9.6000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+04,9.6000000000000000e+05
"100012036","03","1","7132","4521","3",5.4000000000000000e+05,6.3000000000000000e+06,5.4000000000000000e+05,6.3000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.4000000000000000e+05,6.3000000000000000e+06
"100012036","04","1","7132","4521","3",3.0000000000000000e+05,2.2000000000000000e+06,3.0000000000000000e+05,2.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,2.2000000000000000e+06
"100012036","05","1","7233","5020","3",2.3000000000000000e+05,3.0000000000000000e+06,2.3000000000000000e+05,3.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,2.3000000000000000e+05,3.0000000000000000e+06
"100012039","03","1","5220","5126","3",8.4000000000000000e+05,6.4500000000000000e+06,8.4000000000000000e+05,6.4500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,8.4000000000000000e+05,6.4500000000000000e+06
"100013001","01","1","7126","4521","3",1.5600000000000000e+06,1.0920000000000000e+07,1.5600000000000000e+06,1.0920000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.5600000000000000e+06,1.0920000000000000e+07
"100013003","01","1","8324","6023","3",8.0000000000000000e+05,1.0400000000000000e+07,8.0000000000000000e+05,1.0400000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,1.0400000000000000e+07
"100013004","01","1","0111","7522","1",1.3000000000000000e+06,1.6650000000000000e+07,1.2150000000000000e+06,1.4001250000000000e+07,0.0000000000000000e+00,1.5650000000000000e+06,1.2150000000000000e+06,1.5566250000000000e+07
"100013005","01","1","5220","5238","3",8.0000000000000000e+05,1.0400000000000000e+07,7.6266700000000000e+05,9.1520040000000000e+06,0.0000000000000000e+00,5.6500000000000000e+05,7.6266700000000000e+05,9.7170040000000000e+06
"100013008","03","1","3222","8031","1",9.3957000000000000e+05,1.4006560000000000e+07,8.5307000000000000e+05,1.0138560000000000e+07,0.0000000000000000e+00,2.6000000000000000e+06,8.5307000000000000e+05,1.2738560000000000e+07
"100013010","01","1","3435","5050","3",7.0000000000000000e+05,8.9000000000000000e+06,7.0000000000000000e+05,8.4000000000000000e+06,0.0000000000000000e+00,5.0000000000000000e+05,7.0000000000000000e+05,8.9000000000000000e+06
"100013011","01","1","8312","6010","1",1.1744190000000000e+06,1.4693028000000000e+07,1.0960290000000000e+06,1.3152348000000000e+07,0.0000000000000000e+00,5.4000000000000000e+05,1.0960290000000000e+06,1.3692348000000000e+07
"100013012","01","1","8323","6021","1",7.7711100000000000e+05,9.9553320000000000e+06,7.3099600000000000e+05,8.7719520000000000e+06,0.0000000000000000e+00,5.5000000000000000e+05,7.3099600000000000e+05,9.3219520000000000e+06
"100013014","01","1","8211","2892","3",1.2200000000000000e+06,1.4640000000000000e+07,1.2200000000000000e+06,1.4640000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.2200000000000000e+06,1.4640000000000000e+07
"100013016","03","1","7212","3610","3",3.0000000000000000e+05,1.2000000000000000e+06,3.0000000000000000e+05,1.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,1.2000000000000000e+06
"100013018","01","1","9211","0130","3",7.5000000000000000e+05,3.7500000000000000e+06,7.5000000000000000e+05,3.7500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.5000000000000000e+05,3.7500000000000000e+06
"100013019","01","1","4190","7512","1",1.5615470000000000e+06,1.7680829000000000e+07,1.4064660000000000e+06,1.5264262000000000e+07,0.0000000000000000e+00,5.6500000000000000e+05,1.4064660000000000e+06,1.5829262000000000e+07
"100013020","01","1","9132","1721","3",0.0000000000000000e+00,3.2500000000000000e+06,0.0000000000000000e+00,3.0983350000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0983350000000000e+06
"100013020","01","1","9314","4521","3",6.5000000000000000e+05,2.6000000000000000e+06,6.5000000000000000e+05,2.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,2.6000000000000000e+06
"100013021","01","1","7126","4521","3",1.7500000000000000e+06,1.3500000000000000e+07,1.7500000000000000e+06,1.3500000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.7500000000000000e+06,1.3500000000000000e+07
"100013021","03","1","5122","7498","1",8.6000000000000000e+05,7.8600000000000000e+06,8.1986700000000000e+05,7.3788030000000000e+06,0.0000000000000000e+00,1.2000000000000000e+05,8.1986700000000000e+05,7.4988030000000000e+06
"100013023","05","1","7433","1810","3",4.0000000000000000e+04,4.5200000000000000e+06,4.0000000000000000e+04,4.8000000000000000e+05,0.0000000000000000e+00,4.0000000000000000e+04,4.0000000000000000e+04,5.2000000000000000e+05
"100013023","06","1","7231","5020","3",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
"100013024","01","1","9211","0130","3",0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+06
"100013025","01","1","9314","4521","3",5.0000000000000000e+05,4.5000000000000000e+06,5.0000000000000000e+05,4.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,4.5000000000000000e+06
"100013027","01","1","2320","8021","1",9.2910200000000000e+05,1.1749224000000000e+07,8.3490800000000000e+05,1.0018896000000000e+07,0.0000000000000000e+00,1.5300000000000000e+06,8.3490800000000000e+05,1.1548896000000000e+07
"100013028","01","1","7231","5020","3",3.7000000000000000e+05,1.4800000000000000e+06,3.7000000000000000e+05,1.4800000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.7000000000000000e+05,1.4800000000000000e+06
"100013029","01","1","5161","7491","3",2.2402600000000000e+06,2.8383120000000000e+07,2.0746000000000000e+06,2.4895200000000000e+07,0.0000000000000000e+00,2.3500000000000000e+06,2.0746000000000000e+06,2.7245200000000000e+07
"100013030","01","1","8161","4010","1",2.2979290000000000e+06,2.9075148000000000e+07,2.0578310000000000e+06,2.4693972000000000e+07,0.0000000000000000e+00,1.3500000000000000e+06,2.0578310000000000e+06,2.6043972000000000e+07
"100013031","01","1","4212","6519","1",1.3212100000000000e+06,1.5943581000000000e+07,1.2438010000000000e+06,1.4494107000000000e+07,0.0000000000000000e+00,5.3000000000000000e+05,1.2438010000000000e+06,1.5024107000000000e+07
"100013031","02","1","2351","8031","1",9.6691900000000000e+05,1.1716860000000000e+07,8.8130400000000000e+05,1.0095648000000000e+07,0.0000000000000000e+00,5.3000000000000000e+05,8.8130400000000000e+05,1.0625648000000000e+07
"100013033","01","1","7241","5260","3",6.5000000000000000e+05,1.1500000000000000e+07,6.5000000000000000e+05,1.1500000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,1.1500000000000000e+07
"100013034","01","1","5169","9700","1",1.2445520000000000e+06,1.4964638000000000e+07,1.1712040000000000e+06,1.3554448000000000e+07,0.0000000000000000e+00,4.8000000000000000e+05,1.1712040000000000e+06,1.4034448000000000e+07
"100014001","01","2","7141","4540","3",0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,3.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+06
"100014002","01","1","7133","4540","3",1.2000000000000000e+06,9.6000000000000000e+06,1.2000000000000000e+06,9.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+06,9.6000000000000000e+06
"100014003","01","1","1229","8021","1",1.2861660000000000e+06,1.6033992000000000e+07,1.1515070000000000e+06,1.3818084000000000e+07,0.0000000000000000e+00,5.4000000000000000e+05,1.1515070000000000e+06,1.4358084000000000e+07
"100014003","02","1","2331","8010","1",8.5389500000000000e+05,1.0846740000000000e+07,7.6882100000000000e+05,9.2258520000000000e+06,0.0000000000000000e+00,5.4000000000000000e+05,7.6882100000000000e+05,9.7658520000000000e+06
"100014004","01","1","8324","6023","3",9.0000000000000000e+05,7.8500000000000000e+06,9.0000000000000000e+05,7.8500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+05,7.8500000000000000e+06
"100014006","01","1","3227","8520","1",1.1327850000000000e+06,1.5593420000000000e+07,1.0463990000000000e+06,1.2556788000000000e+07,0.0000000000000000e+00,1.8600000000000000e+06,1.0463990000000000e+06,1.4416788000000000e+07
"100014007","01","1","4134","6420","1",1.1711380000000000e+06,1.6453656000000000e+07,1.0623580000000000e+06,1.2748296000000000e+07,0.0000000000000000e+00,2.2500000000000000e+06,1.0623580000000000e+06,1.4998296000000000e+07
"100014009","01","1","1229","8021","1",1.6611860000000000e+06,2.1034232000000000e+07,1.4922310000000000e+06,1.7906772000000000e+07,0.0000000000000000e+00,1.0250000000000000e+06,1.4922310000000000e+06,1.8931772000000000e+07
"100014009","02","1","2331","8010","1",1.0704880000000000e+06,1.3745856000000000e+07,9.6856800000000000e+05,1.1622816000000000e+07,0.0000000000000000e+00,8.2000000000000000e+05,9.6856800000000000e+05,1.2442816000000000e+07
"100014011","01","1","7126","4521","3",1.5000000000000000e+06,1.2000000000000000e+07,1.5000000000000000e+06,1.2000000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.5000000000000000e+06,1.2000000000000000e+07
"100014015","01","1","9314","4521","3",4.5000000000000000e+05,5.4000000000000000e+06,4.5000000000000000e+05,5.4000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,4.5000000000000000e+05,5.4000000000000000e+06
"100014018","01","1","7241","4010","1",2.5130750000000000e+06,3.1456900000000000e+07,2.2981080000000000e+06,2.7577296000000000e+07,0.0000000000000000e+00,1.2000000000000000e+06,2.2981080000000000e+06,2.8777296000000000e+07
"100014020","01","1","9152","2924","1",1.5957910000000000e+06,2.0449492000000000e+07,1.4641820000000000e+06,1.7570184000000000e+07,0.0000000000000000e+00,1.2000000000000000e+06,1.4641820000000000e+06,1.8770184000000000e+07
"100014021","01","1","8125","2722","1",2.9480000000000000e+06,3.7976000000000000e+07,2.6875500000000000e+06,3.2250600000000000e+07,0.0000000000000000e+00,2.4500000000000000e+06,2.6875500000000000e+06,3.4700600000000000e+07
"100014022","01","1","9314","4521","3",5.8000000000000000e+05,9.5000000000000000e+06,5.8000000000000000e+05,9.5000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.8000000000000000e+05,9.5000000000000000e+06
"100014024","01","1","9314","4521","3",6.0000000000000000e+05,6.0000000000000000e+06,6.0000000000000000e+05,6.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0000000000000000e+05,6.0000000000000000e+06
"100014026","03","1","2411","7522","1",6.5000000000000000e+05,6.5000000000000000e+05,6.5000000000000000e+05,6.5000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,6.5000000000000000e+05,6.5000000000000000e+05
"100014026","05","1","8125","2722","3",5.0000000000000000e+05,5.0000000000000000e+05,5.0000000000000000e+05,5.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+05
"100014028","04","1","7331","2029","3",1.8000000000000000e+05,6.4000000000000000e+05,1.8000000000000000e+05,6.4000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.8000000000000000e+05,6.4000000000000000e+05
"100014031","01","1","8125","2722","1",2.8330210000000000e+06,3.5496252000000000e+07,2.5778910000000000e+06,3.0934692000000000e+07,0.0000000000000000e+00,1.3700000000000000e+06,2.5778910000000000e+06,3.2304692000000000e+07
"100014033","01","1","8125","2812","1",2.1028620000000000e+06,2.6834344000000000e+07,1.8657270000000000e+06,2.2388724000000000e+07,0.0000000000000000e+00,1.5000000000000000e+06,1.8657270000000000e+06,2.3888724000000000e+07
"100014034","01","1","8333","2812","1",1.8666500000000000e+06,2.3999800000000000e+07,1.7396150000000000e+06,2.0875380000000000e+07,0.0000000000000000e+00,1.5000000000000000e+06,1.7396150000000000e+06,2.2375380000000000e+07
"100014035","01","1","3435","7513","1",1.5463100000000000e+06,1.9155720000000000e+07,1.3128820000000000e+06,1.5754584000000000e+07,0.0000000000000000e+00,5.4000000000000000e+05,1.3128820000000000e+06,1.6294584000000000e+07
"100023036","01","1","3416","7512","1",8.2424000000000000e+05,1.0390880000000000e+07,6.7686400000000000e+05,7.9041220000000000e+06,0.0000000000000000e+00,5.6000000000000000e+05,6.7686400000000000e+05,8.4641220000000000e+06
"100023037","01","1","9314","4521","3",9.5000000000000000e+05,1.1400000000000000e+07,9.5000000000000000e+05,1.1400000000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,9.5000000000000000e+05,1.1400000000000000e+07
"100023038","01","1","9211","0124","3",8.0000000000000000e+05,9.6000000000000000e+06,8.0000000000000000e+05,9.6000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000000e+05,9.6000000000000000e+06
"100023040","01","1","2490","7512","1",3.0000000000000000e+05,6.0000000000000000e+05,3.0000000000000000e+05,6.0000000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+05,6.0000000000000000e+05
"100023040","01","2","5141","9302","3",0.0000000000000000e+00,5.8500000000000000e+06,0.0000000000000000e+00,5.8500000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.8500000000000000e+06
"100034036","02","1","2331","8010","1",1.1377090000000000e+06,1.4832508000000000e+07,1.0052890000000000e+06,1.2063468000000000e+07,0.0000000000000000e+00,1.1200000000000000e+06,1.0052890000000000e+06,1.3183468000000000e+07
"100034040","01","1","9152","2520","3",7.2000000000000000e+05,9.2400000000000000e+06,7.2000000000000000e+05,8.6400000000000000e+06,0.0000000000000000e+00,6.0000000000000000e+05,7.2000000000000000e+05,9.2400000000000000e+06
"100041043","01","1","9211","0130","3",0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,3.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0000000000000000e+06
"100041043","03","1","5220","5229","3",5.0000000000000000e+05,5.0000000000000000e+06,5.0000000000000000e+05,5.0000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,5.0000000000000000e+05,5.0000000000000000e+06
"100041044","01","2","7438","1711","3",0.0000000000000000e+00,4.2000000000000000e+06,0.0000000000000000e+00,4.2000000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2000000000000000e+06
"100041045","01","1","9141","8021","1",1.0749600000000000e+06,1.2192359000000000e+07,9.8718600000000000e+05,1.0777941000000000e+07,0.0000000000000000e+00,4.5000000000000000e+05,9.8718600000000000e+05,1.1227941000000000e+07
