Address,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"20115044025","03",,,,,,"0000700000"
"20115044025","04",,,,,,"0000650000"
"20115044025","05",,,,,,"0000800000"
"20112042425","01",,"0018750000",,"0006000000",,"0007000000"
"20108039522","01","0222800000",,,,,
"20105036323","01","0059000000",,,"0006500000",,
"20105036332","01",,,,,"0020000000",
"20108039527","01",,,,"0006700000",,
"20102034730","01","0126800000","0070000000",,,,
"20102034734","01","0204800000","0510000000",,,,
"20102034734","03",,,,"0007200000",,
"20105036319","01",,,,"0007700000",,"0005000000"
"20105036330","03",,,,,,"0000500000"
"20105036330","04",,,,,,"0000300000"
"20113042832","03",,,,,,"0001500000"
"20115044026","01",,,,,"0020000000",
"20115044026","02",,,,,"0005000000",
"20108039120","01",,,,"0007800000",,
"20105037534","03",,,,,,"0000500000"
"20105037534","04",,,,,,"0000600000"
"20105037534","05",,,,,,"0000400000"
"20105037532","01",,"0005250000",,"0009900000",,
"20105037519","01","0054820000",,,,,
"20115044034","01",,"0010000000",,"0007200000",,"0020000000"
"20115044032","01",,"0020000000",,"0007200000",,"0020000000"
"20115044023","01",,,,"0007200000",,
"20112042423","01",,"0020000000",,"0009000000",,"0003500000"
"20112042423","02",,,,,,"0001500000"
"20111041623","01",,"0018750000",,"0007200000",,"0010000000"
"20111041620","01","0046880000","0006600000",,,,
"20110041234","01",,,,"0007800000",,"0010000000"
"20110041222","01",,"0017000000",,"0006000000",,
"20105037523","01","0150800000",,,,,
"20110040634","01",,,,"0007200000",,"0020000000"
"20110040629","03",,,,,"0015000000",
"20102034720","01","0098020000",,,,,
"20102034720","07",,,,,,"0000700000"
"20102034720","08",,,,,,"0000800000"
"20105036729","01","0182240000","0041000000",,,,
"20110040621","01",,"0040000000",,,,"0015000000"
"20110040625","01",,"0096000000",,,,
"20111041632","01",,"0045500000",,,,
"20112042429","01",,"0050000000",,,,
"20116044525","01",,"0007000000",,"0007200000",,"0005000000"
"20116044529","01",,"0010800000",,"0005400000",,"0004000000"
"20116044520","01",,,,,,"0080000000"
"20116044521","01",,,,"0007200000",,"0015000000"
"20110040823","01",,"0006800000",,,,"0025000000"
"20110040823","02",,,,"0005400000",,
"20110040829","03",,,,,,"0001000000"
"20110040829","04",,,,,,"0000600000"
"20116044534","01",,,,"0007800000",,
"20110040820","01",,"0002000000",,,,
"20110040832","04",,,,,,"0000800000"
"20110040834","01",,"0086400000",,,,
"20110040834","05",,,,,,"0000600000"
"20110040825","01","0180800000",,,,,
"20111042032","01",,,,"0006000000",,"0005000000"
"20111042034","01",,"0060000000",,,,"0002000000"
"20113043219","01",,,,"0007200000",,
"20113043234","01",,"0105000000",,,,
"20113043232","01",,,,"0006000000",,"0012000000"
"20113043229","03",,,,,,"0000700000"
"20105037129","01",,"0040000000",,"0007200000",,
"20105037134","01",,"0075000000",,"0006000000",,
"20105037134","03",,,,"0006000000",,
"20104035932","01",,,,,,"0004000000"
"20104035932","02",,,,,,"0000600000"
"20101033929","03",,,,,,"0000350000"
"20104035922","01",,,,,,"0001000000"
"20104035934","01","0366800000","0034000000",,,,
"20107038323","01",,,,"0007200000",,"0020000000"
"20107038334","03",,,,,,"0001500000"
"20111041634","03",,,,,,"0001200000"
"20109040323","01",,"0038000000",,"0007200000",,"0004000000"
"20109040332","01",,,,"0007700000",,
"20111042020","03",,,,,,"0001500000"
"20111042023","01",,,,"0007200000",,
"20111042028","01",,"0011900000",,"0007700000",,
"20113042829","03",,,,,,"0000600000"
"20113042834","01",,"0020000000",,,,
"20113042834","03",,,,,,"0001200000"
"20113043221","01","0107000000","0022000000",,,,
"20113043225","01","0099220000",,,,,
"20105037132","01","0120800000","0025500000",,,,
"20103035132","02",,,,,,"0005000000"
"20103035132","03",,,,,,"0015000000"
"20102034325","01","0102680000","0060000000",,,,"0020000000"
"20114043619","01","0188000000",,,,,"0100000000"
"20114043624","01","0130000000","0008000000",,,,"0050000000"
"20114043624","05",,,,"0007200000",,
"20114043632","01",,,,"0006000000",,"0006000000"
"20114043632","02",,,,"0006000000",,
"20114043634","03",,,,,,"0000700000"
"20114043634","04",,,,,,"0000700000"
"20109039929","03",,,,,,"0000500000"
"20109039929","04",,,,,,"0000500000"
"20109039929","05",,,,,,"0000200000"
"20106037929","01",,,,"0003200000",,
"20109039925","01",,"0048000000",,"0006600000",,"0008000000"
"20109039925","04",,,,,,"0007000000"
"20101033930","01",,,,,,"0000700000"
"20101033930","02",,,,,,"0000700000"
"20101033932","01",,,,"0004500000",,"0008000000"
"20101033932","03",,,,,,"0000500000"
"20102034329","01","0162800000",,,,,
"20104035520","01",,,,"0006000000",,"0006000000"
"20104035532","01",,,,,,"0030000000"
"20104035532","03",,,,,,"0000500000"
"20105037120","01","0102820000",,,,,
"20105037120","03",,,,,,"0000200000"
"20105037120","04",,,,,,"0000200000"
"20105037122","04",,,,,,"0000500000"
"20105037125","03",,,,,,"0001500000"
"20105037125","04",,,,,,"0001500000"
"20106037923","01",,,,"0004800000",,
"20107038319","01",,,,,,"0005000000"
"20107038329","01",,,,"0007200000",,
"20107038332","01",,"0040000000",,"0007200000",,
"20107038732","01",,"0005000000",,,,"0030000000"
"20107038732","02",,,,,,"0002000000"
"20108039132","01",,,,,,"0000850000"
"20106037934","03",,,,,,"0000700000"
"20106037934","04",,,,,,"0000700000"
"20106037932","03",,,,,,"0000600000"
"20106037932","04",,,,,,"0000650000"
"20215061134","01","0211480000",,,,,
"20215061125","01",,,,,,"0024000000"
"20215061123","01",,"0067200000",,,,"0000300000"
"20215061120","01",,,,,,"0000800000"
"20215061129","01",,,,,,"0060000000"
"20215061132","01",,,,,,"0001000000"
"20218061920","01",,,,,,"0002500000"
"20218061921","01",,,,,,"0045000000"
"20218061929","01","0113080000",,,,,
"20218061929","02",,,"0095000000",,,
"20201055123","01",,,,,,"0004000000"
"20201055132","01","0141880000",,,,,
"20201055134","01",,,,"0006000000",,
"20201055120","01","0113485000",,,,,
"20201055129","03",,"0048000000",,,,
"20201054723","01","0105280000",,,,,
"20201054734","01","0101080000",,,,,
"20201054734","04",,,,,,"0003000000"
"20201054720","01",,,,,,"0005000000"
"20201054732","01",,,,,,"0003500000"
"20205057125","01",,,,,,"0011000000"
"20205057123","01","0162880000",,,,,
"20205057134","01",,,,,,"0001000000"
"20205057120","01",,,,,,"0000750000"
"20205057129","01",,,,,,"0001500000"
"20221063532","01",,"0024000000",,,,"0005000000"
"20221063520","01",,,,,,"0002000000"
"20221063534","01",,,,,,"0002500000"
"20207058320","01","0222030000",,,,,
"20207058332","01",,,,,,"0002000000"
"20219062720","01",,,,"0005400000",,"0004000000"
"20219062732","01",,,,"0000900000",,
"20219062723","01","0099251000",,,,,
"20207058329","01",,,,,,"0001500000"
"20205057525","01",,,,,,"0000750000"
"20205057525","04",,,,"0005400000",,
"20205057520","01",,,,,,"0003000000"
"20205057529","01",,"0048000000",,,,"0025000000"
"20224064725","01",,,,,,"0050000000"
"20224064729","01",,,,"0007800000",,"0055000000"
"20224064720","01",,,,"0008300000",,"0007500000"
"20224064720","03",,,,"0003000000",,
"20224064720","04",,,,"0003000000",,
"20224064723","01",,,,,,"0015000000"
"20224064732","01",,,,,,"0020000000"
"20215060723","01","0096500000",,,,,"0003500000"
"20215060729","01",,,,,,"0003000000"
"20215060732","01","0162250000",,,,,
"20215060734","01",,,,,,"0000750000"
"20207058729","01","0159630000",,,,,
"20207058723","01",,,"0060000000",,,"0012000000"
"20207058725","01",,,,"0004800000",,"0015000000"
"20207058732","01",,,,,,"0000800000"
"20219062734","01",,,,,,"0000900000"
"20220063129","01",,,,,,"0001200000"
"20220063125","01",,,,,,"0000800000"
"20220063123","01",,,,,,"0001000000"
"20220063132","01",,,,,,"0000500000"
"20220063121","01",,,,,,"0000600000"
"20202055934","01",,,,,,"0030000000"
"20202055920","01",,,,,,"0001000000"
"20202055932","01",,,,,,"0060000000"
"20210059923","01","0121770000","0035000000",,,,"0020000000"
"20210059934","01","0151000000","0055200000",,,,
"20210059932","01","0044000000",,,,,"0030000000"
"20210059925","01",,"0048000000",,,,"0002000000"
"20216061534","01","0090880000",,,,,"0000500000"
"20216061520","01",,,,,,"0000500000"
"20216061525","01",,,,,,"0001500000"
"20202055925","01","0265432000",,,,,"0000850000"
"20208059134","01","0105280000",,,,,
"20208059129","01","0036880000",,,,,
"20208059125","01","0201280000",,,,,
"20208059123","01",,,,,,"0065000000"
"20219062729","01",,,,,,"0007000000"
"20223064323","01",,"0032000000",,"0126880000",,
"20223064325","01",,,,,,"0025000000"
"20223064320","01",,,"
",,,"0002000000"
"20223064334","01",,,,,,"0000500000"
"20223064332","01",,,,,,"0000500000"
"20223064329","01",,,,,,"0005500000"
"20221063934","01",,,,,,"0005000000"
"20221063925","01","0207500000",,,,,"0001000000"
"20216061532","01",,,,,,"0000750000"
"20221063523","01",,,,"0007200000",,"0012000000"
"20204056720","01","0119651000",,,,,
"20204056729","01","0121650000",,,,,
"20204056734","01",,,"0060000000",,,
"20221063920","01",,,,,,"0010000000"
"20221063920","02",,,,,,"0048000000"
"20221063923","01",,,,,,"0020000000"
"20221063929","03",,,,,,"0003000000"
"20221063932","01",,,,,,"0001000000"
"20216061529","01",,,,,,"0002000000"
"20208059120","01","0100480000",,,,,
"20206057920","01","0192880000",,,,,
"20206057923","01",,,,,,"0003500000"
"20206057929","01",,"0036000000",,,,
"20206057925","01",,"0106500000",,,,
"20206057932","01",,,,,,"0001500000"
"20206057934","01",,,,,,"0000700000"
"20210059525","01",,,,,,"0000700000"
"20210059532","01",,,,,,"0000500000"
"20224064734","01",,,,,,"0003000000"
"20210059534","01",,,,,,"0000700000"
"20207058334","01",,,"0014400000",,,"0001000000"
"20210059920","01",,,,,,"0002000000"
"20202055523","01",,,,,,"0003500000"
"20202055525","01",,,,"0006000000",,"0030000000"
"20202055532","03",,,,,,"0001000000"
"20202055534","01",,,,,,"0003200000"
"20207058720","01",,,,,,"0040000000"
"20225065120","01",,,,"0001000000",,"0036000000"
"20225065129","01",,"0020000000",,,,"0015000000"
"20225065132","01","0216756000",,,,,"0001500000"
"20225065123","01",,,,"0048000000",,
"20202055520","01",,,,,,"0001500000"
"20202056320","01",,,,"0007200000",,"0053000000"
"20202056334","01",,,,,,"0002000000"
"20202056332","01",,,,,,"0090000000"
"20202056329","01",,,,,,"0008000000"
"20202056325","04",,,,,,"0001200000"
"20202056323","02",,,,,"0005000000","0001200000"
"20218062329","01",,,,,,"0005000000"
"20202055529","01",,,,,,"0001000000"
"20306078132","01","0","0","0030000000","0","0","0"
"20316082920","01","0","0","0040000000","0","0","0"
"20316082934","01","0","0","0050000000","0","0","0"
"20316082929","01","0","0","0","0","0","0060000000"
"20314081725","01","0","0010000000","0","0","0","0"
"20302075732","01","0","0","0020000000","0006000000","0","0"
"20302075730","01","0","0","0","0014400000","0","0"
"20302075723","01","0","0","0060000000","0","0","0"
"20302075734","01","0","0","0100000000","0","0","0"
"20314081720","01","0","0007000000","0","0005400000","0","0030000000"
"20314081723","01","0","0","0020400000","0","0","0"
"20314081723","02","0","0","0015660000","0","0","0"
"20314081728","01","0","0","0","0","0006000000","0"
"20316082925","01","0","0","0040000000","0","0","0"
"20325086422","01","0","0","0","0","0015000000","0"
"20325086434","02","0","0","0","0","0","0130000000"
"20320083732","01","0","0","0","0","0","0009000000"
"20323085125","01","0","0","0250000000","0008400000","0","0200000000"
"20303076532","02","0","0","0","0","0","0008500000"
"20303076525","01","0","0","0040000000","0","0","0030000000"
"20303076524","01","0","0","0070000000","0","0","0"
"20307078921","01","0","0","0030000000","0","0","0005000000"
"20307078925","01","0","0","0","0","0","0035000000"
"20307078930","01","0","0","0030000000","0","0","0025000000"
"20315082529","01","0","0","0","0","0","0120000000"
"20315082532","01","0","0001200000","0","0","0","0200000000"
"20323085120","01","0","0","0020000000","0","0","0"
"20313081329","01","0","0","0","0","0","0005000000"
"20313081320","01","0","0","0050000000","0004400000","0","0"
"20313081332","01","0","0","0","0","0","0100000000"
"20311080123","01","0246240000","0","0","0","0","0"
"20311080120","02","0","0","0","0","0","0020000000"
"20311080134","01","0","0","0050000000","0","0","0"
"20307078525","01","0","0","0040000000","0","0","0"
"20312080534","05","0","0","0","0004000000","0","0005000000"
"20311080129","01","0162120000","0","0","0","0","0"
"20311080129","02","0","0","0","0","0","0004000000"
"20313081321","01","0","0","0","0","0","0060000000"
"20313081334","01","0","0120000000","0","0","0","0192000000"
"20315082519","01","0","0","0050000000","0","0","0215000000"
"20315082520","01","0","0","0150000000","0004800000","0","0"
"20315082534","01","0","0","0050000000","0","0001800000","0029550000"
"20323085134","01","0","0","0050000000","0","0","0"
"20326086819","01","0","0300000000","0200000000","0","0","0"
"20326086832","01","0","0","0100000000","0","0","0"
"20326086825","01","0","0312000000","0","0","0","0"
"20326086830","01","0","0","0","0008800000","0","0040000000"
"20324085627","01","0","0","0","0","0","0056000000"
"20303076920","01","0096000000","0","0","0","0","0"
"20303076934","01","0","0","0020000000","0","0","0"
"20303076932","01","0","0","0081000000","0","0","0"
"20324085622","01","0","0","0","0","0","0045000000"
"20312080525","01","0","0020000000","0","0","0","0002000000"
"20322084919","01","0","0","0080000000","0","0","0050000000"
"20312080529","01","0130000000","0","0002400000","0","0","0"
"20324085629","01","0","0","0021600000","0","0","0001000000"
"20303076929","01","0","0","0025000000","0","0","0030000000"
"20324085634","01","0","0","0","0005000000","0","0010000000"
"20322084923","01",,,"0025000000",,,"0001000000"
"20322084932","01","0150880000","0","0150000000","0","0","0005000000"
"20314082125","02","0","0","0030000000","0","0","0"
"20325086028","01","0","0060000000","0","0","0","0020000000"
"20325086034","01","0","0","0","0","0","0010000000"
"20310079329","01","0","0","0035000000","0","0","0"
"20319083322","01","0","0","0020000000","0003600000","0","0025000000"
"20319083325","01","0104420000",,,,,
"20319083332","01","0","0030000000","0025000000","0","0","0"
"20313080934","01","0102020000","0","0","0","0","0"
"20303076123","01","0086000000","0","0","0","0","0800000000"
"20303076123","06","0","0050000000","0","0","0","0"
"20303076132","01","0","0070000000","0","0","0005000000","0"
"20313080923","01","0","0030000000","0","0","0","0"
"20313080932","01","0","0","0080000000","0","0","0"
"20302075725","01","0","0","0020000000","0007200000","0","0040000000"
"20319083329","01","0091000000","0","0020000000","0","0","0"
"20319083329","02","0","0","0","0","0","0020000000"
"20319083320","01","0","0","0030000000","0","0","0"
"20322084620","01","0","0","0030000000","0","0","0"
"20303076120","01","0","0","0009600000","0","0","0002000000"
"20307078523","01","0","0","0020000000","0","0","0"
"20307078523","03","0","0","0","0006500000","0","0"
"20307078529","01","0","0","0","0","0030000000","0"
"20307078920","02","0","0","0006000000","0","0","0"
"20307078932","01","0","0","0","0","0","0002000000"
"20310079732","01","0","0","0","0","0","0020000000"
"20314081734","01","0","0","0","0","0005000000","0"
"20314082123","01","0","0","0","0","0","0010000000"
"20314082129","01","0102000000","0","0068000000","0","0","0040000000"
"20322084629","01",,,"0025000000",,,"0035000000"
"20322084925","01",,,"0025000000",,,
"20322084929","01","0","0","0010000000","0","0","0"
"20322084929","02","0","0001200000","0","0","0","0"
"20323085129","01","0","0","0050000000","0","0","0010000000"
"20325086423","01","0","0","0","0","0","0015000000"
"20325086430","01","0044400000","0","0","0","0","0"
"20401097532","01",,"0020000000",,,,
"20401097525","01",,"0040000000",,,,"0030000000"
"20404100729","01",,"0120000000",,,,
"20416107921","01","0","0","0","0006000000","0","0"
"20401098320","01","0","0","0034000000","0","0","0"
"20403099523","01","0","0030000000","0","0","0","0"
"20401098332","03","0","0","0022000000","0","0","0"
"20417108334","01",,,,,,"0020000000"
"20401098326","01","0","0","0","0003000000","0","0005000000"
"20415107534","01","0","0","0","0006000000",,"0"
"20411105520","01","0","0","0","0","0017000000","0"
"20409103929","01","0","0040000000",,,,
"20409104319","04","0","0","0","0006000000","0","0"
"20404100320","01","0","0018000000","0","0","0","0012000000"
"20409103919","01","0","0","0","0007000000","0","0"
"20411105523","01","0001100000","0","0","0","0","0"
"20412105923","01","0","0","0","0","0","0015000000"
"20415107519","01","0","0","0","0","0","0060000000"
"20415107528","01","0","0","0150000000","0","0","0"
"20404100334","01","0","0","0","0","0","0005000000"
"20403099932","03","0","0012000000","0","0","0","0"
"20405101520","01","0","0010000000","0","0","0","0"
"20411105120","01","0","0003000000","0","0009000000","0","0"
"20414106726","01","0","0","0","0007200000",,"0"
"20401097932","01","0","0","0045600000","0","0","0005000000"
"20414106734","01",,,,"0006000000","0","0"
"20401097925","01","0","0","0","0","0","0040000000"
"20507124327","01","0","0","0","0006000000","0","0004000000"
"20502119928","01","0","0","0","0",,"0008000000"
"20511127629","01","0","0","0","0","0","0015000000"
"20508125532","01",,,,,,"0004000000"
"20513128820","01","0192000000","0","0","0","0",
"20511127634","01","0","0","0","0004800000","0","0"
"20512128422","01","0096000000","0","0","0","0","0"
"20507124334","01","0043000000","0","0","0012000000","0","0"
"20511127327","01","0","0","0","0","0017800000","0"
"20512128426","01","0","0020000000","0","0009000000","0","0"
"20512128426","02","0103000000","0","0","0",,"0"
"20503121129","01","0","0","0","0008500000","0","0"
"20501118723","01","0","0","0","0012000000","0","0"
"20507124723","01",,"0","0","0007200000","0","0010000000"
"20502119930","01","0102800000",,"0","0","0",
"20503121123","01","0","0","0","0008000000","0","0007000000"
"20505123526","01","0","0015000000","0","0007500000","0","0"
"20511127632","01","0","0","0","0008500000","0","0015000000"
"20507124729","01","0","0","0","0006500000","0","0005000000"
"20508125523","01","0","0040000000","0","0",,"0005000000"
"20507124734","01","0","0","0","0004800000","0","0020000000"
"20501118729","01","0","0",,"0008400000","0","0010000000"
"20503121125","01","0","0","0","0006500000","0","0005000000"
"20513128832","01","0115000000","0","0","0","0",
"20512128425","01","0","0005000000","0","0","0",
"20510126729","01",,"0","0","0","0","0080000000"
"20507124325","01","0","0020000000","0","0","0","0020000000"
"20513128823","01","0","0","0","0009200000","0","0"
"20511127625","01","0","0","0","0","0","0020000000"
"20509125923","01","0043200000","0","0","0","0","0"
"20504122328","01","0","0","0","0011000000",,"0"
"20513128825","01","0","0035000000","0","0","0","0"
"20509125934","01","0084000000","0","0","0","0","0"
"20502119534","01","0048000000","0","0","0","0","0009000000"
"20502119530","01","0065000000","0","0","0","0",
"20514129623","01","0","0","0","0","0","0030000000"
"20503121525","01","0","0","0","0","0","0060000000"
"20509125920","01","0043200000","0","0","0","0","0003000000"
"20503121520","01","0","0","0","0009500000","0","0008000000"
"20506123923","01","0","0","0","0009500000","0","0"
"20503121534","01","0","0","0","0032000000","0","0005000000"
"20501118334","03",,"0","0","0","0010000000",
"20504121926","01","0","0","0","0009500000","0","0"
"20510126732","01","0","0","0","0010000000","0","0025000000"
"20514129620","02","0","0","0040000000","0","0","0"
"20513128827","01","0283000000","0","0","0","0","0"
"20503121529","01","0150000000","0","0","0","0","0"
"20502120334","01","0102880000","0","0","0","00","0"
"20510126332","04","0","0","0","0008500000","0","0"
"20514129234","01","0","0","0","0007200000","0","0002000000"
"20501119127","01","0102880000","0","0","0","0","0"
"20501119132","01","0","0","0","0010600000","0","0020000000"
"20502120326","01","0222880000","0","0","0","0","00"
"20502120326","03","0","0","0","0","0010000000","0"
"20502120320","01","0113000000","0","0","0","0","0"
"20505122725","01","0","0","0","0","0","0010000000"
"20510126323","01","0","0","0","0007200000","0","0"
"20512128019","01","0","0","0","0006000000","0","0060000000"
"20508125123","01","0","0","0","0004900000","0","0"
"20508125134","01","0","0","0","0004800000","0","0"
"20505122723","01","0","0","0","0012000000","0","0"
"20506123926","01","0246880000","0","0","0","0","0"
"20503121132","01","0128880000","0","0",,"0","0"
"20506123934","01","0","0","0","0007800000","0","0"
"20504121932","03","0","0","0","0008000000","0","0"
"20501118732","01","0","0",,"0",,"0020000000"
"20513128834","01","0149000000","0","0","0","0","0"
"20501118720","01","0114000000","0","0","0","0","0"
"20508125132","01","0","0","0","0002500000","0","0"
"20508125125","01","0","0","0","0","0","0080000000"
"20506123920","01","0","0","0","0008900000","0","0"
"20501118325","01","0","0","0","0003500000","0","0"
"20501118329","05","0","0","0","0007100000","0","0"
"20505123120","05","0","0","0","0","0","0025000000"
"20501118734","01","0","0","0","0006000000","0","0"
"20504122320","01","0","0","0",,"0","0010000000"
"20501118325","03","0","0020000000","0","0","0","0"
"20619151129","07",,,,,,"0000500000"
"20619151123","05",,,,,,"0000500000"
"20619151123","06",,,,,,"0000400000"
"20619151120","01",,,,,"0040000000",
"20611147622","03",,,,,,"0000400000"
"20611147622","04",,,,,,"0000400000"
"20611147620","03",,,,,,"0000300000"
"20611147620","04",,,,,,"0000350000"
"20611147634","05",,,,,,"0000350000"
"20601141025","05",,,,"0006000000",,
"20618150728","04",,,,,,"0000500000"
"20618150728","05",,,,,,"0000500000"
"20618150732","06",,,,,,"0001000000"
