Address,Dycol01,Dycol03,Dycol04,Dycol05
"10107029521","001","4","12","0021840000"
"10101024729","001","3","12","0016380000"
"10101024313","001","4","12","0021840000"
"10101024316","001","1","12","0005460000"
"10101024316","003","4","12","0021840000"
"10116033515","001","2","12","0010920000"
"10116033516","001","3","12","0016380000"
"10116033526","001","3","12","0016380000"
"10107029916","001","2","12","0010920000"
"10207048723","001","4","12","0021840000"
"10207048726","001","4","12","0021840000"
"10216051513","001","3","12","0016380000"
"10216051520","001","2","12","0010920000"
"10216051526","001","3","12","0016380000"
"10216051523","001","2","12","0010920000"
"10216051523","003","1","2","0000960000"
"10205047523","001","1","12","0005460000"
"10205047529","001","4","12","0021840000"
"10205047520","001","3","12","0016380000"
"10215051123","001","4","12","0021840000"
"10215051113","001","2","12","0010920000"
"10215051116","001","4","12","0021840000"
"10215051120","001","1","12","0005460000"
"10215051129","001","4","12","0021840000"
"10216051529","001","1","12","0005470000"
"10219052326","001","3","12","0016380000"
"10219052323","001","4","12","0021840000"
"10204047113","001","4","12","0021840000"
"10204047123","001","3","12","0016380000"
"10205047513","001","2","12","0010920000"
"10219052313","001","4","12","0021840000"
"10219052316","001","4","12","0021840000"
"10219052320","001","3","12","0016380000"
"10219052329","001","4","12","0021840000"
"10210049916","001","3","12","0016380000"
"10224054320","001","3","12","0016380000"
"10202045913","001","2","12","0010920000"
"10202045916","001","2","12","0010920000"
"10202045920","001","3","12","0016380000"
"10202045923","001","4","12","0021840000"
"10202045926","001","3","12","0016380000"
"10202045929","001","4","12","0021840000"
"10210049926","001","3","12","0016380000"
"10210049929","001","3","12","0016380000"
"10222053513","001","4","12","0021840000"
"10222053520","001","3","12","0016380000"
"10222053523","001","3","12","0016380000"
"10222053526","001","4","12","0021840000"
"10222053526","005","3","12","0016380000"
"10224054316","001","3","12","0016380000"
"10224054323","001","3","12","0016380000"
"10224054313","001","4","12","0021840000"
"10210049920","001","2","12","0010920000"
"10222053529","001","3","12","0016380000"
"10201045523","001","3","12","0016380000"
"10201045523","003","1","12","0005460000"
"10223053926","001","3","12","0016380000"
"10223053916","001","3","12","0016380000"
"10214050716","001","2","12","0010920000"
"10214050720","001","3","12","0016380000"
"10214050726","001","4","12","0021840000"
"10210050320","001","3","12","0016380000"
"10201045513","001","3","12","0016380000"
"10201045516","001","3","12","0016380000"
"10201045520","001","2","12","0010920000"
"10201045526","001","2","12","0010930000"
"10201045526","003","1","6","0002730000"
"10201045529","001","2","12","0010920000"
"10202046720","001","4","12","0021840000"
"10207049113","001","2","12","0010920000"
"10207049113","002","1","12","0005460000"
"10207049113","003","1","12","0005460000"
"10207049113","004","1","12","0005460000"
"10207049116","001","3","12","0016380000"
"10207049120","001","2","12","0010920000"
"10207049120","003","1","12","0005460000"
"10207049123","001","1","4","0001820000"
"10207049123","001","3","12","0016380000"
"10207049126","001","4","12","0021840000"
"10210050313","001","3","12","0016380000"
"10210050329","001","3","12","0016380000"
"10214050723","001","3","12","0016480000"
"10214050729","001","2","12","0010920000"
"10223053923","001","5","12","0027300000"
"10223053929","001","3","12","0016380000"
"10214050713","001","4","12","0021840000"
"10202046723","001","3","12","0016380000"
"10216051516","001","5","12","0027300000"
"10204047117","001","2","12","0010920000"
"10204047122","001","4","12","0021840000"
"10210050324","001","3","12","0016380000"
"10223053914","001","3","12","0016380000"
"10218051929","001","3","12","0016380000"
"10207048717","001","1","12","0005460000"
"10207048729","001","3","12","0016380000"
"10210050326","001","3","12","0016380000"
"10218051913","001","2","12","0010920000"
"10218051919","001","6","12","0032760000"
"10218051926","001","4","12","0021840000"
"10223053922","001","2","12","0010920000"
"10201045126","001","3","12","0016380000"
"10201045120","001","5","12","0027300000"
"10201045123","001","5","12","0027300000"
"10201045129","001","4","12","0021840000"
"10221053120","001","2","12","0010920000"
"10221053123","001","2","12","0010920000"
"10221053126","001","2","12","0010920000"
"10221053129","001","5","12","0027300000"
"10201045116","001","4","12","0021840000"
"10201045113","001","2","12","0010920000"
"10202046323","001","4","12","0021840000"
"10202046320","001","4","12","0021840000"
"10206047913","001","1","12","0005460000"
"10206047916","001","4","12","0021840000"
"10206047920","001","3","12","0016380000"
"10207048313","001","2","12","0010920000"
"10207048316","001","3","12","0016380000"
"10207048329","001","3","12","0016380000"
"10207048323","001","2","12","0010920000"
"10208049516","001","4","12","0021840000"
"10208049523","001","5","12","0027300000"
"10208049526","001","4","12","0021840000"
"10208049529","001","3","12","0016380000"
"10210049923","001","2","12","0010920000"
"10220052720","001","4","12","0021840000"
"10220052726","001","2","12","0010920000"
"10220052729","001","2","12","0010920000"
"10210049913","001","4","12","0021840000"
"10208049513","001","3","12","0016380000"
"10202046313","001","3","12","0016380000"
"10222053516","001","3","12","0016380000"
"10202046326","001","3","12","0016380000"
"10202046326","003","2","12","0010920000"
"10205047526","001","3","12","0016380000"
"10218051923","001","3","12","0016380000"
"10207048326","001","3","12","0016380000"
"10208049520","001","3","12","0016380000"
"10218051917","001","3","12","0016380000"
"10221053115","001","2","12","0010920000"
"10303066729","001","4","12","0021840000"
"10303066715","001","4","12","0021860000"
"10303066720","001","2","12","0010920000"
"10316073929","001","3","12","0016380000"
"10303069129","001","4","12","0021840000"
"10303066726","001","3","12","0016380000"
"10303066722","001","4","12","0021840000"
"10303066718","001","4","12","0021840000"
"10322075113","001","4","12","0021840000"
"10316073923","001","3","12","0016380000"
"10306071529","001","4","12","0021840000"
"10306071526","001","2","12","0010920000"
"10306071519","001","3","12","0016380000"
"10306071516","001","3","12","0016380000"
"10303070329","001","1","12","0005460000"
"10303070313","001","4","12","0021840000"
"10303070326","001","2","12","0010920000"
"10303070320","001","2","12","0010920000"
"10303070318","001","5","12","0027300000"
"10303070323","001","3","12","0016380000"
"10306071524","001","3","12","0016380000"
"10306071524","003","2","12","0010920000"
"10306071513","001","3","12","0016380000"
"10302065516","001","4","12","0021840000"
"10303069926","001","3","12","0016380000"
"10303069923","001","1","8","0003640000"
"10303069923","001","2","12","0010920000"
"10303069916","001","4","12","0021840000"
"10321074723","001","4","12","0021840000"
"10314073523","001","4","12","0021840000"
"10310072326","001","4","12","0021840000"
"10314073529","001","5","12","0027300000"
"10314073516","001","4","12","0021840000"
"10314073514","001","2","12","0010920000"
"10314073526","001","4","12","0021840000"
"10321074726","001","3","12","0016380000"
"10307071926","001","4","12","0021840000"
"10307071913","001","1","12","0005460000"
"10307071916","001","4","12","0021840000"
"10307071923","001","3","12","0016380000"
"10312073114","001","5","12","0027300000"
"10312073113","001","3","12","0016380000"
"10303069516","001","2","12","0010920000"
"10303065929","001","3","12","0016380000"
"10303065914","001","4","12","0021840000"
"10303065926","001","6","12","0032760000"
"10303065923","001","5","12","0027300000"
"10319074316","001","2","12","0010920000"
"10319074323","001","3","12","0016380000"
"10319074313","001","4","12","0021840000"
"10303070726","001","3","12","0016380000"
"10303068724","001","3","12","0016380000"
"10303068713","001","3","12","0016380000"
"10305071123","001","4","12","0021840000"
"10303070729","001","4","12","0021840000"
"10310072329","001","3","12","0016380000"
"10310072317","001","3","12","0016380000"
"10303067913","001","6","12","0032760000"
"10303067919","001","3","12","0016380000"
"10303067926","001","3","12","0016380000"
"10303067929","001","4","12","0021840000"
"10303067924","001","5","12","0027300000"
"10303065913","001","3","12","0016380000"
"10303068729","001","4","12","0021840000"
"10303068726","001","2","12","0010920000"
"10303068720","001","3","12","0016380000"
"10303068716","001","2","12","0010920000"
"10322075116","001","1","12","0005460000"
"10322075121","001","4","12","0021840000"
"10322075129","001","3","12","0016380000"
"10322075126","001","5","12","0027300000"
"10322075124","001","4","12","0021840000"
"10303070722","001","4","12","0021840000"
"10303070719","001","5","12","0027300000"
"10303070716","001","2","12","0010920000"
"10303070715","001","2","12","0010920000"
"10321074729","001","3","12","0016380000"
"10321074718","001","1","12","0005460000"
"10321074713","001","4","12","0021840000"
"10321074720","001","3","12","0016380000"
"10303066313","001","3","12","0016380000"
"10303066324","001","4","12","0021840000"
"10303066326","001","3","12","0016380000"
"10303066320","001","2","12","0010920000"
"10303068326","001","1","12","0005460000"
"10303068315","001","1","12","0005460000"
"10303068329","001","4","12","0021840000"
"10303068321","001","4","12","0021840000"
"10303068320","001","2","12","0010920000"
"10303068317","001","4","12","0021840000"
"10303067120","001","4","12","0021840000"
"10303066316","001","3","12","0016380000"
"10303066316","003","3","12","0016380000"
"10303066316","007","3","12","0016380000"
"10319074329","001","4","12","0021840000"
"10303067117","001","4","12","0021840000"
"10303066329","001","2","12","0010920000"
"10303067917","001","4","12","0021840000"
"10310072323","001","4","12","0021840000"
"10303067129","001","4","12","0021840000"
"10303067526","001","3","12","0016380000"
"10303067514","001","2","12","0010920000"
"10303067516","001","3","12","0016380000"
"10303067529","001","3","12","0016380000"
"10303067524","001","1","12","0005460000"
"10305071126","001","4","12","0021840000"
"10305071116","001","4","12","0021840000"
"10312073126","001","3","12","0016380000"
"10312073124","001","4","12","0021840000"
"10312073122","001","4","12","0021840000"
"10325075523","001","3","12","0016380000"
"10325075529","001","3","12","0016380000"
"10325075526","001","4","12","0021840000"
"10325075513","001","5","12","0027300000"
"10325075516","001","4","12","0021840000"
"10325075520","001","2","12","0010920000"
"10325075520","003","2","08","0007280000"
"10303069920","001","3","12","0016380000"
"10303069929","001","1","6","0002730000"
"10303069929","001","2","12","0010920000"
"10303069913","001","1","12","0005460000"
"10303069529","001","4","12","0021840000"
"10303069513","001","3","12","0016380000"
"10303069523","001","2","12","0010920000"
"10305071124","001","3","12","0016380000"
"10303067123","001","1","12","0005460000"
"10312073129","001","5","12","0027300000"
"10303067521","001","3","12","0016380000"
"10303069526","001","4","12","0021840000"
"10303069524","001","4","12","0021840000"
"10311072729","001","5","12","0027300000"
"10311072726","001","4","12","0021840000"
"10311072713","001","4","12","0021840000"
"10311072720","001","2","12","0010920000"
"10311072723","001","3","12","0016380000"
"10311072716","001","4","12","0021840000"
"10316073926","001","4","12","0021840000"
"10316073920","001","3","12","0016380000"
"10316073914","001","1","10","0004550000"
"10316073914","001","2","12","0010920000"
"10303069126","001","5","12","0027300000"
"10303069120","001","2","12","0010920000"
"10303069123","001","4","12","0021840000"
"10303069116","001","2","12","0010920000"
"10303069113","001","2","12","0010920000"
"10302065513","001","6","12","0032760000"
"10302065526","001","5","12","0027300000"
"10302065523","001","3","12","0016380000"
"10302065520","001","5","12","0027300000"
"10305071129","001","1","11","0005460000"
"10305071129","001","2","12","0010920000"
"10307071920","001","1","5","0002275000"
"10307071920","001","4","12","0021840000"
"10302065529","001","5","12","0027300000"
"10302065529","006","3","12","0016380000"
"10314073520","001","3","12","0016380000"
"10310072314","001","4","12","0021840000"
"10303065920","001","3","12","0016380000"
"10307071929","001","3","12","0016380000"
"10310072320","001","4","12","0021840000"
"10319074322","001","3","12","0016380000"
"10408093220","001","1","12","0005460000"
"10408093220","002","2","12","0010920000"
"10408093229","001","2","12","0010920000"
"10408093213","001","3","12","0016380000"
"10408093226","001","2","12","0010920000"
"10412095616","001","1","12","0005460000"
"10412095620","001","4","12","0021840000"
"10412095629","001","1","12","0005460000"
"10402088826","001","4","12","0021840000"
"10402088813","001","4","12","0021840000"
"10402088829","001","2","12","0010920000"
"10408093216","001","1","12","0005460000"
"10408093223","001","2","12","0010920000"
"10412095613","001","5","12","0027300000"
"10412095623","001","4","12","0021840000"
"10412095626","001","4","12","0021840000"
"10407092023","001","5","12","0027300000"
"10401088429","001","3","12","0016380000"
"10401088423","001","2","12","0010920000"
"10401088420","001","4","12","0021840000"
"10407092020","001","3","12","0016380000"
"10407092029","001","2","12","0010920000"
"10413096026","001","4","12","0021840000"
"10410094415","001","3","12","0016380000"
"10405090821","001","1","12","0005460000"
"10405090821","002","2","12","0010920000"
"10405090821","004","2","12","0010920000"
"10407092026","002","3","12","0016380000"
"10416096823","001","2","12","0010920000"
"10405090816","001","5","12","0027300000"
"10405090829","001","4","12","0021840000"
"10407092013","001","3","12","0016380000"
"10410094414","001","4","12","0021840000"
"10413096014","001","4","12","0021840000"
"10413096020","001","2","12","0010920000"
"10413096023","001","5","12","0027300000"
"10416096829","001","3","12","0016380000"
"10407092016","001","3","12","0016380000"
"10416096820","001","4","12","0021840000"
"10401087213","001","12","3","0016380000"
"10401087226","001","3","12","0016380000"
"10406091629","001","3","12","0016380000"
"10406091626","001","4","10","0018200000"
"10406091626","001","3","2","0002730000"
"10411095220","001","3","12","0016380000"
"10411095216","001","3","12","0016380000"
"10411095226","001","3","12","0016380000"
"10411095214","001","2","12","0010920000"
"10411095223","001","2","12","0010920000"
"10411095229","001","1","12","0005460000"
"10410094426","001","5","12","0027300000"
"10410094429","001","3","12","0016380000"
"10410094429","004","2","12","0010920000"
"10416096813","001","5","12","0027300000"
"10413096016","001","2","12","0010920000"
"10409093620","001","3","12","0016380000"
"10408092826","001","3","12","0016380000"
"10408092826","003","2","12","0010920000"
"10408092820","001","2","12","0010920000"
"10411094813","001","2","12","0010920000"
"10411094816","001","5","12","0027300000"
"10411094826","001","4","12","0021840000"
"10401088029","001","1","12","0005460000"
"10401088029","002","2","12","0010920000"
"10401088023","001","5","12","0027300000"
"10410094420","001","5","12","0027300000"
"10411094820","001","3","12","0016380000"
"10416096817","001","5","12","0027300000"
"10401088026","001","3","12","0016380000"
"10406091623","001","4","12","0021840000"
"10406091620","001","2","12","0010920000"
"10406091620","003","3","12","0016380000"
"10410094020","001","4","12","0021840000"
"10410094015","001","3","12","0016380000"
"10410094015","003","2","12","0010920000"
"10410094016","001","4","12","0021840000"
"10410094016","005","2","12","0010920000"
"10403090023","001","2","12","0010920000"
"10403090013","001","1","12","0005460000"
"10409093629","001","4","12","0021840000"
"10409093626","001","3","12","0016380000"
"10409093623","001","2","12","0010920000"
"10409093614","001","1","5","0002275000"
"10409093614","001","2","12","0010920000"
"10409093617","001","3","12","0016380000"
"10401088416","001","1","12","0005460000"
"10401088413","001","4","12","0021840000"
"10401087223","001","4","12","0021840000"
"10403090016","001","4","12","0021840000"
"10403090029","001","3","12","0016380000"
"10406091618","001","3","12","0016380000"
"10410094023","001","4","12","0021840000"
"10410094026","001","5","12","0027300000"
"10401087229","001","4","12","0021840000"
"10401087216","001","1","12","0005460000"
"10403090020","001","5","12","0027300000"
"10401088020","001","3","12","0016380000"
"10403089216","001","6","12","0032760000"
"10403089229","001","3","11","0015015000"
"10415096417","001","3","12","0016380000"
"10415096426","001","2","12","0010920000"
"10415096413","001","2","12","0010920000"
"10403089214","001","5","12","0027300000"
"10403089220","001","3","12","0016380000"
"10403089226","001","3","12","0016380000"
"10415096424","001","5","12","0027300000"
"10401088013","001","4","12","0021840000"
"10415096420","001","3","12","0016380000"
"10401088016","001","6","12","0032760000"
"10408092823","001","1","12","0005460000"
"10408092823","002","4","12","0021840000"
"10405091229","001","1","12","0005460000"
"10405091216","001","4","12","0021840000"
"10405091226","001","2","12","0010920000"
"10405091226","003","3","12","0016380000"
"10405091223","001","4","12","0021840000"
"10407092413","001","2","12","0010920000"
"10408092813","001","4","12","0021840000"
"10408092817","001","3","12","0016380000"
"10408092829","001","4","12","0021840000"
"10401087624","001","2","12","0010920000"
"10401087624","003","3","12","0016380000"
"10405091221","001","4","12","0021840000"
"10403089624","001","3","12","0016380000"
"10403089626","001","4","12","0021840000"
"10401087629","001","2","12","0010920000"
"10401087616","001","2","12","0010920000"
"10407092423","001","6","12","0032760000"
"10401087613","001","4","12","0021840000"
"10401087620","001","3","12","0016380000"
"10403089629","001","3","12","0016380000"
"10407092426","001","1","12","0005460000"
"10403089621","001","2","12","0010920000"
"10403089613","001","1","12","0005460000"
"10403089616","001","3","12","0016380000"
"10407092420","001","3","12","0016380000"
"10407092420","003","1","12","0005460000"
"10404090423","001","2","12","0010920000"
"10404090426","001","2","12","0010920000"
"10404090420","001","4","12","0021840000"
"10404090429","001","3","12","0016380000"
"10404090413","001","3","12","0016380000"
"10405090814","001","4","12","0021840000"
"10402088816","001","6","12","0032760000"
"10406091613","001","3","12","0016380000"
"10407092429","001","2","12","0010920000"
"10407092429","003","3","12","0016380000"
"10402088824","001","2","12","0010920000"
"10402088824","003","4","12","0021840000"
"10512117420","001","1","12","0005460000"
"10507114623","001","4","12","0021840000"
"10503112213","001","3","12","0016380000"
"10505113413","001","4","12","0021840000"
"10505113413","004","1","12","0005460000"
"10511117023","001","3","12","0016380000"
"10511117023","003","1","12","0005460000"
"10506113816","001","3","12","0016380000"
"10510116229","001","4","12","0021840000"
"10505113420","001","2","12","0010920000"
"10512117426","001","8","12","0043680000"
"10501108617","001","1","12","0005460000"
"10505113423","001","3","12","0016380000"
"10501109019","002","3","12","0016380000"
"10508115020","001","3","12","0016380000"
"10506113829","001","2","12","0010920000"
"10503112226","001","1","12","0005460000"
"10511117016","001","3","12","0016380000"
"10503112223","001","3","12","0016380000"
"10509115820","001","3","12","0016380000"
"10506113813","003","2","12","0010920000"
"10506113820","001","5","12","0027300000"
"10510116223","001","6","12","0032760000"
"10512117423","001","5","12","0027300000"
"10512117416","001","1","8","0003640000"
"10512117416","001","8","12","0043680000"
"10503112617","001","5","12","0027300000"
"10501108629","001","6","12","0032760000"
