Address,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"100014015","01",,,"0030000000",,,
"100014026","01",,,"0018000000",,,
"100044068","01",,,,,,"0004000000"
"100014038","01","0023000000",,,,,
"100014006","01","0036550000",,,,,
"100014007","01",,"0014400000",,,,
"100014009","01",,,,,,"0006000000"
"100014010","01","0050980000",,,,,
"100014052","01",,"0007000000",,,,"0002800000"
"100014016","01",,"0054000000",,,,
"100064090","01",,"0007200000",,,,"0002400000"
"100014056","01",,,,"0004450000",,
"100014060","01",,,,"0003680000",,
"100014060","03",,,,"0002226000",,
"100054073","01",,"0006000000",,,,
"100074102","01",,,,"0004400000",,"0003600000"
"100074101","01",,,,"0006120000",,"0002400000"
"100014044","01",,,,"0000660000",,"0012000000"
"100014045","01","0030800000",,,,,
"100064087","01",,"0014400000",,,,
"101061082","01","0015000000",,,,,
"101161117","01",,"0006500000",,,,
"101041021","01",,"0004400000",,,,
"101051041","01","0044750000",,,,,
"101051046","01",,,"0010500000",,,
"101131114","01","0026950000",,,,,
"101131114","02",,"0000600000",,,,
"101051037","02",,"0000500000",,,,
"101011002","02",,,,,,"0001200000"
"101031018","01","0028150000",,,,,
"101131113","01",,"0002400000",,,,
"101131115","01","0020950000",,,,,
"101051073","01",,,,"0004600000",,
"101101097","01","0",,,"0004800000",,"0001000000"
"101101097","02",,,,,"0000150000",
"101011004","01","0","0006600000",,"0005550000",,
"101011005","01","0",,,"0004500000",,
"101081091","01",,"0003300000",,"0003000000",,
"101081092","01","0","0006500000",,,,
"101081093","01","0020950000","0007500000",,,,
"101111106","01",,,,"0000700000",,"0002000000"
"101021007","01","0039550000",,,,,
"101131112","01","0019750000",,,,,
"101031012","01","0","0001500000",,,,
"101081094","02","0025030000",,,,,
"101071087","01",,"0006000000",,,,
"101071087","05",,"0001700000",,,,
"101051029","01",,,,"0000900000",,
"101061081","01","0","0007320000",,,,
"101061078","01","0","0009960000",,,,
"101051061","01",,,,"0003600000",,
"101021006","01",,"0008000000",,,,
"101041023","01",,,,,,"0010000000"
"101061084","02",,,,,"0001000000",
"101051062","01",,,,,,"0014800000"
"101051068","01",,,,,,"0012800000"
"101051068","02",,,,,,"0015000000"
"101051070","01","0030550000",,,,,
"101101102","01","0036150000",,,,,
"101051043","01","0020110000",,,,,"0002000000"
"101031020","01","0049750000",,,,,
"101031020","02","0028950000",,,,,
"101051052","01","0021550000",,,,,
"101161119","01","0029950000","0001560000",,,,
"101061085","01","0026950000","0007200000",,,,
"101051063","02","0026050000",,,,,
"101051065","01",,"0027300000",,,,
"101051064","04",,,,,,"0006000000"
"101051075","03",,,"0000380000",,,
"101081095","01",,"0060000000",,,,
"101051060","01","0025750000",,,,,
"101031019","01","0032150000",,,,,
"101051057","02",,,,,"0000400000",
"101161118","01","0028150000",,,,,
"101161120","02","0","0015000000",,,,
"101142112","01",,"0006000000",,,,"0001200000"
"101142112","06",,,,"0002400000",,
"101052064","01",,,,"0001200000",,"0001000000"
"101032018","01","0026350000",,,,,
"101032016","01","0020350000",,,,,
"101022007","01",,"0009600000",,,,
"101052033","01",,"0144000000",,,,
"101102096","01",,"0007200000",,,,
"101102105","02",,,,"0003000000",,"0001000000"
"101012001","01",,,,,,"0012000000"
"101052031","01","0025750000",,,,,
"101042025","01",,,,,,"0006000000"
"101022006","01","0","0001500000",,,,
"101102100","01",,"0025550000",,,,
"101082093","01",,,,"0003600000",,
"101082092","01",,,,,,"0006000000"
"101022008","01","0029950000",,,,,
"101052048","01","0031750000",,,,,
"101082095","01","0061750000",,,,,
"101052058","01","0026950000",,,,,
"101052058","02",,,,,"0001400000",
"101052037","01","0023350000","0002400000",,"0004200000",,
"101052051","01","0026950000","0003000000",,,,
"101102099","02",,,,,"0000250000",
"101052065","03","0019750000",,,,,
"101062078","01",,,,,,"0002000000"
"101052056","02",,,,,,"0002000000"
"101022010","01",,,"0020000000",,,
"101052055","01",,"0002500000",,,,"0036000000"
"101042024","01",,"0002000000",,,,
"101052044","01","0025750000",,,,,
"101052043","01","0026350000",,,,"0002000000",
"101052041","01","0026000000",,,,,
"101052057","02","0",,,,"0000150000",
"101062080","01","0026350000",,,,,
"101072084","01","0034750000","0005500000",,,,
"101112107","01",,"0003900000",,,,
"101032015","01","0033750000",,,,,
"101052072","01","0021960000",,,,,
"101052071","01","0032550000",,,,,
"101032013","02",,,,,"0001400000",
"101032014","01","0037750000",,,,,
"101072086","01",,,,"0007500000",,
"101142111","01","0025870000",,,,,
"101052036","01","0031750000",,,,,
"101052070","01",,,,,,"0024000000"
"101022007","04",,,,,"0004000000",
"101062076","01",,,,"0003175000",,
"101052035","01","0","0087600000",,,,
"101052035","02",,,,,,"0010000000"
"101052061","01","0028150000",,,,,
"101033019","01",,"0016200000",,,,
"101113110","01",,"0016800000",,,,
"101033017","01","0034550000",,,,,
"101013002","01",,"0009900000",,,,
"101013002","02","0030550000",,,,,
"101093092","01","0031750000",,,,,
"101113108","01","0029230000",,,,,
"101063077","01",,,,,,"0010700000"
"101063077","02",,,,,,"0011000000"
"101063077","03",,,,,,"0003600000"
"101093094","01","0031750000",,"0003140000",,,
"101093094","02","0034150000",,,,,
"101053049","01",,,,,,"0008400000"
"101053063","01","0037750000",,,,,
"101053063","02",,,"0002500000",,,
"101033018","01","0030550000",,,,,
"101113106","01","0","0009600000",,,,
"101063078","01",,,"0012000000",,,
"101063078","02",,,"0018000000",,,
"101043023","01","0043750000",,"0007000000",,,
"101053035","01","0028350000",,,,,
"101053047","01","0032590000",,,,,
"101113109","01","0027750000",,,,,
"101063076","01",,"0007800000",,,,
"101063076","02",,"0010800000",,,,
"101053037","01","0049750000",,,,,
"101053037","02","0037750000",,,,,
"101053041","01",,,,"0003900000",,
"101103099","01",,"0007930000",,"0025750000",,
"101053067","01","0031750000",,,,,
"101053042","01",,,,,,"0003000000"
"101053048","02","0",,,,,"0001000000"
"101023008","01",,"0002400000",,,,
"101053026","01","0031750000","0023400000",,,,
"101113103","01","0025750000",,"0003600000",,,
"101053060","01","0034150000",,,,,
"101053051","01","0025750000",,,,,
"101063080","01","0027000000",,,,,
"101063080","02","0010200000",,,,,
"101033012","01","0037390000",,,,,
"101033012","02","0029950000",,,,,
"101053030","01",,"0004800000",,,,
"101053074","01","0","0012800000",,,,
"101083089","01",,,,"0023350000",,
"101083086","01",,,,"0003000000",,
"101053028","01","0","0045600000",,,,
"101033015","01","0043750000",,,,,
"101083088","01","0015000000",,,,,
"101053045","01",,"0022408000",,,,
"101053058","01",,"0043200000",,,,
"101053075","01","0045750000",,"0006800000",,"0006000000",
"101033014","01","0026000000",,,,,
"101033014","02","0026000000",,,,,
"101053059","01",,"0001500000",,,,
"101023007","01","0047370000",,,,,
"101113102","01","0031750000","0024000000",,,,
"101023009","01","0034350000",,,,,
"101053056","01","0032000000",,,,,
"101023006","01","0036550000",,,,,
"101053036","01",,"0041160000",,,,
"101143115","01",,"0009750000",,,,
"101143115","02",,"0006600000",,,,
"101113107","01","0032550000","0015600000",,,,
"101053069","01",,,,,"0006000000",
"101024003","01",,,,"0002800000",,"0006000000"
"101064078","01",,"0004800000",,,,
"101114107","01","0042550000",,,,,
"101054050","01","0021600000",,,,,
"101024004","05","0025750000",,,,,
"101094091","01","0031750000",,,,,
"101054048","01","0033670000","0012000000",,,,
"101054061","01","0030550000",,,,,
"101034017","01",,"0031600000",,,,
"101034018","01","0034950000",,,,,
"101054065","01","0032590000",,,,,
"101054065","02","0028150000",,,,,
"101064076","01",,"0019200000",,,,
"101024001","01","0030850000",,,,,
"101114108","01","0031750000","0030000000",,,,
"101094094","01","0","0005400000",,,,
"101054063","01","0026950000",,,,,
"101054034","01",,,,"0038550000",,
"101024005","04","0030150000",,"0035000000",,,
"101064077","01",,,,,,"0036000000"
"101074083","01","0",,,,,"0018000000"
"101074082","01","0024550000",,,,,
"101104100","01","0040630000",,,,,
"101034006","01","0026550000",,,,,
"101034006","02","0026550000",,"0003600000",,,
"101034006","03",,,"0003600000",,,
"101054022","01","0","0009600000",,,,
"101104097","01","0037750000",,,,,"0024000000"
"101104097","03","0025750000",,,,,
"101054037","01","0031750000",,,,,
"101054025","01","0034270000",,,,,
"101054023","01","0032950000",,,,,
"101104099","01","0054850000",,,,,
"101114110","02","0032550000",,,,,
"101154111","01",,,,"0003600000",,"0001500000"
"101154113","01",,,,,,"0001500000"
"101054051","01","0043550000",,,,,
"101074085","02",,"0007800000",,,,
"101094093","01","0028150000",,,,,
"101074084","01",,"0001300000",,,,
"101114104","01","0046000000",,,,,
"101084089","01",,"0007800000",,,,
"101114101","01","0038160000","0015600000",,,,
"101114103","01","0026000000",,,,,
"101114102","02",,"0005200000",,,,
"101054044","01",,"0006000000",,,,"0048000000"
"101034008","02","0043750000",,,,,
"101054043","01",,,,,,"0013000000"
"101054045","01","0029000000",,,,,
"101054052","01","0027500000","0009600000",,,,
"101054071","01","0028150000",,,,,
"101054047","01","0029950000",,,,,
"102071077","01",,,,,,"0000250000"
"102071078","01",,,,"0000850000",,"0003800000"
"102071079","01",,,,,,"0000080000"
"102021037","01",,,,,,"0000140000"
"102021038","01",,,,,,"0000120000"
"102071068","01",,,,,,"0000500000"
"102081083","01",,,,,,"0000450000"
"102101093","01",,,,,,"0000200000"
"102021036","01","0022283450","0004800000",,,,
"102021039","01",,,,,,"0000130000"
"102021040","01",,,,,,"0000300000"
"102071067","01",,"0007800000",,,,"0000300000"
"102071069","01",,,,,,"0000500000"
"102071070","01",,,,,,"0000300000"
"102071076","01","0026586480",,,,,
"102071080","01",,,,,,"0000130000"
"102101092","01","0035510000",,,,,"0000100000"
"102101095","01",,,,,,"0000300000"
"102151102","01",,,,,,"0000425000"
"102081082","01","0032350000",,,,,"0000250000"
"102081082","04",,,,,"0000455000",
"102081084","01",,,,,,"0000350000"
"102081085","01","0029740000","0007200000",,,,"0000100000"
"102011006","01",,"0010320000",,,,"0000150000"
"102011007","01",,"0007200000",,,,
"102011009","01",,,,,,"0040000000"
"102011009","02","0028208340",,,,,
"102011010","01","0028256800","0021000000",,,,
"102011010","02","0028072800",,,,,
"102011016","01",,,,,,"0000450000"
"102011017","01",,,,,,"0000350000"
"102011018","01",,"0008550000",,,,"0012520000"
"102101094","01",,,,,,"0000400000"
"102151103","01",,,,,,"0012570000"
"102151104","01",,,,,,"0000100000"
"102191117","01","0189764520",,,,,"0000150000"
"102191119","01",,,,,,"0000200000"
"102191120","01",,,,,,"0000150000"
"102051052","01",,,,,,"0006587000"
"102051054","01","0025750000","0033000000",,,,"0001520000"
"102161108","01","0024138996",,,,,
"102161110","01","0036100000",,,,,"0000200000"
"102161106","01",,,"0025096000",,,"0000200000"
"102151101","01","0018520000",,,,,"0015750000"
"102011019","01",,,,,,"0000500000"
"102021028","01",,,,,,"0000500000"
"102021029","01",,,,,,"0000200000"
"102021029","02","0020150000",,,,,
"102021030","01",,,,,,"0000300000"
"102051051","01","0077250000",,,,,"0000520000"
"102051053","01",,,,,"0002250000","0000755000"
"102051055","01",,,,,,"0000120000"
"102161109","01",,,,,,"0065000000"
"102021027","01",,,,,,"0000150000"
"102021026","01",,,,,,"0000300000"
"102011003","01",,,,,,"0000150000"
"102011001","01","0021950000",,,,,"0001500000"
"102011004","01",,,,,,"0000200000"
"102011002","01",,,,,,"0000200000"
"102021025","01",,,,,,"0000300000"
"102021023","01",,,"0033800000",,,"0000200000"
"102021021","01",,,,,,"0000300000"
"102021024","01",,,,,,"0000250000"
"102021022","01",,,,,,"0000150000"
"102041042","01",,"0014400000",,,,
"102041044","01",,,,,,"0000110000"
"102041043","01","0018950000",,,,,
"102071064","01",,,,,,"0007450000"
"102071064","02",,,,,,"0008200000"
"102071064","03",,,,,,"0007500000"
"102071064","04",,,,,,"0007800000"
"102071065","01",,,,,,"0000180000"
"102011005","01",,"0012512500",,,,"0000200000"
"102101087","01",,,,,,"0000180000"
"102101088","01",,,,,,"0000200000"
"102041041","01",,,,,,"0000240000"
"102041041","05","0031850000",,,,,
"102041041","06","0024672000",,,,,
"102041045","01",,,,,,"0000080000"
"102071061","01",,,,,,"0011000000"
"102071063","01",,,,,,"0000090000"
"102101086","01",,,,,,"0000180000"
"102011011","01","0026150000",,,,,"0000100000"
"102011014","01",,,,,,"0000200000"
"102011013","01",,,,,,"0000300000"
"102011013","03",,,,"0002400000",,
"102011012","01",,"0009000000",,,,"0000300000"
"102161112","01","0037766000",,,,,"0000300000"
"102011015","01",,,,,,"0000500000"
"102021035","01",,,,,,"0000250000"
"102021033","01","0032150000","0008872500",,,,"0000300000"
"102021031","01",,"0004320000",,,,"0000200000"
"102021034","01",,,,,,"0000500000"
"102101096","01",,,"0004500000",,,"0003500000"
"102101097","01",,"0015000000",,,,"0000300000"
"102071071","01","0033676317",,,,,"0000200000"
"102071071","02","0023402186",,,,,
"102071075","01",,"0021000000",,,,"0000250000"
"102021032","01",,,,,,"0000200000"
"102071072","01",,,,,,"0012500000"
"102101086","02","0115450000",,,,,
"102101098","01",,,,,,"0000170000"
"102101100","01",,,,"0004600000",,"0003700000"
"102161111","01",,,,,,"0000150000"
"102161113","01",,,,,,"0000200000"
"102161114","01",,,,,,"0000250000"
"102061057","02","0026550000",,,,,
"102061059","01","0344550000","0014400000",,,,
"102041047","01",,,,,"0004500000","0000200000"
"102201123","01",,,,,,"0000300000"
"102201125","01",,"0024000000",,,,
"102151105","01","0024548040",,,,,
"102071074","01",,"0013200000",,,,
"102071073","01",,,,,,"0000200000"
"102041046","01",,"0019074600",,,,"0000220000"
"102041049","01",,,,,,"0000300000"
"102061056","01","0045366000","0021600000",,,,
"102061058","01",,"0009600000",,,,
"102061060","01","0033800000","0096000000",,,,
"102061060","02","0049950000",,,,,
"102201121","01",,,,,,"0040000000"
"102201124","01",,"0019800000",,,,
"102081081","01",,,,,,"0000352000"
"102022022","01",,,,,,"0000200000"
"102022024","01",,,,,,"0000300000"
"102022025","01",,,,,,"0000500000"
"102012001","01",,,,,,"0000200000"
"102012002","01",,,,,,"0000300000"
"102012005","01",,,,,,"0000300000"
"102042038","01",,,,,,"0002400000"
"102102090","01","0032451650",,,,,
"102072061","01",,"0051800000",,,,
"102162106","01",,"0030000000",,,,"0000500000"
"102162110","01",,,,,,"0000500000"
"102072063","01",,,,,,"0030000000"
"102072071","01","0042657820",,,,,
"102072071","02","0034385568",,,,,
"102012003","01",,,,,,"0000500000"
"102072073","01","0059824260",,,,,
"102072073","02","0029562492",,,,,
"102072075","01",,"0144000000",,,,"0000150000"
"102062057","01",,"0006200000",,,,"0000300000"
"102062058","01",,,,,"0001856000","0000425000"
"102062060","01","0025950000","0019200000",,,,
"102072072","01","0035739048",,,,,
"102072072","02","0031828944",,,,,
"102072074","01",,,,,,"0000250000"
"102102087","01","0042748809",,,,,
"102142096","01",,,,,,"0003570000"
"102142097","01",,,,,,"0002570000"
"102142098","01",,,,,,"0000675000"
"102142099","01",,,,,,"0000657000"
"102142100","01",,,,,,"0000425000"
"102012006","01",,"0014760000",,,,"0000150000"
"102012008","01",,,,,,"0000600000"
"102012010","01",,,,,,"0000500000"
"102162107","01","0033350000",,,,,
"102162108","01",,,,,,"0000300000"
"102072070","01","0027282252",,,,,"0000180000"
"102042041","01",,"0018000000",,,,
"102042042","01",,"0010200000",,,,
"102012007","01",,,,,,"0000100000"
"102012009","01",,,,,,"0000250000"
"102022021","01",,,,,,"0003600000"
"102042044","01",,,,"0004680000",,"0000450000"
"102042045","01",,,,,,"0000175000"
"102072067","01",,"0075000000",,,,
"102072069","01",,,,,,"0000220000"
"102102086","01",,,,,,"0000300000"
"102162109","01","0024750000",,,,,
"102052052","01","0041022000","0009000000",,,,
"102052054","02","0030646000",,,,,
"102022033","01","0026070000",,,,,"0003000000"
"102022031","01",,,,,,"0000500000"
"102022032","01",,,,,,"0001000000"
"102022034","01",,,,,,"0000200000"
"102022035","01",,"0078000000",,,,"0001000000"
"102052055","01",,"0020400000",,,,
"102052055","02","0028032000",,,,,
"102202122","01",,"0028800000",,,,
"102202123","01","0030550000","0008400000",,,,
"102202125","01",,"0006600000",,"0004870000",,
"102102091","01","0032150000","0006720000",,,,"0000250000"
"102192119","01",,"0082000000",,,,
"102082084","01",,,,,,"0000200000"
"102082085","01",,,,,,"0000100000"
"102192117","01",,"0009600000",,,,"0000100000"
"102202124","01",,"0014400000",,,,
"102062056","01",,,,,,"0000285000"
"102082081","01",,,,,,"0000085000"
"102082082","01",,,,,,"0000100000"
"102082083","01","0031110492",,,,"0005400000","0000070000"
"102102092","01",,,,,,"0000100000"
"102102093","01","0031650000",,,,,"0000150000"
"102102094","01","0029200000",,,,,
"102192120","01",,,,,,"0000180000"
"102152102","01",,"0038550000",,,,"0002500000"
"102152101","01",,,,,,"0000450000"
"102102095","01","0031650000",,,,,"0000500000"
"102062059","01","0044550000",,,,,"0008750000"
"102152103","01",,,,,,"0001100000"
"102152104","01",,,,,,"0000425000"
"102022030","01","0043000000",,"0032000000",,,"0000500000"
"102022030","02","0039200000",,,,,
"102022020","01",,"0010200000",,,,
"102022017","01",,"0033540000",,,,"0000200000"
"102022019","01",,,,,,"0000200000"
"102022026","01",,,"0035000000",,"0003000000",
"102022028","01",,,,,,"0001000000"
"102022029","01",,,"0085000000",,,
"102022029","02","0038800000",,,,,
"102022018","01",,,,,,"0000500000"
"102052046","01",,"0006000000",,,,"0002500000"
"102012011","01",,,,,,"0000100000"
"102012012","01",,,,,,"0001000000"
"102012013","01",,,,,,"0000250000"
"102012014","01","0032850000","0060150000",,,,"0000300000"
"102012015","01",,,,,,"0000200000"
"102022016","01",,,,,,"0000200000"
"102052047","03",,,,"0002750000",,
"102052048","01",,,,,,"0000600000"
"102052049","01",,,"0019800000","0006700000",,"0001000000"
"102052049","03",,,"0036000000",,,
"102052050","01",,"0002000000","0011400000",,,
"102072076","01",,,,,,"0000140000"
"102072076","05",,,,"0004900000",,
"102072078","01",,,,,,"0000180000"
"102072079","01",,"0015600000",,,,
"102072080","01",,,,"0005600000",,"0003500000"
"102152105","01",,"0001550000",,,,"0000450000"
"102182114","01","0030450000",,,,,
"102052053","01","0031050000",,,,,
"102182115","01",,"0026820000",,,,"0000200000"
"102022023","01",,,,,,"0000500000"
"102042036","01",,,,,,"0000120000"
"102042037","01",,,,,,"0000140000"
"102042040","01",,,,,,"0000150000"
"102012004","01",,,,,,"0000150000"
"102102088","01","0020344800",,,,,"0000200000"
"102102089","01",,,,,,"0000150000"
"102182111","01",,"0012720000",,,,"0000300000"
"102182112","01",,,,,,"0000500000"
"102182113","01","0031350000","0007800000",,,,"0000100000"
"102103091","01",,,,,,"0022400000"
"102103095","01",,,,,,"0033600000"
"102023031","01",,,,,,"0000200000"
"102023034","01",,,,,,"0000600000"
"102103092","01",,,,,,"0000500000"
"102103093","01","0043350000",,,,,"0000200000"
"102163101","01","0036450000",,,,,"0000500000"
"102023033","01",,,,,"0001500000","0003000000"
"102163102","01",,,,,,"0000200000"
"102013002","01",,,,,,"0000300000"
"102013003","01",,,,,,"0000500000"
"102013004","01",,,,,,"0000400000"
"102013005","01",,"0015600000",,,,"0001000000"
"102043036","01",,,,,,"0000250000"
"102043040","01","0028754820",,,,,
"102013001","01",,,,,,"0000500000"
"102043039","01",,,,,,"0000170000"
"102073061","01",,,,,,"0000080000"
"102073065","01","0044499072",,,,,
"102163103","01",,,,,,"0000400000"
"102163104","01",,,,,,"0000300000"
"102073063","01",,"0014400000",,,,"0000200000"
"102073058","01","0036251819",,,,,
"102213121","01",,,,,,"0000060000"
"102213123","01",,,,,,"0029500000"
"102213124","01",,"0017500000",,,,
"102013006","01",,,"0014400000",,,"0000500000"
"102013006","02","0046950000",,,,,
"102013007","01",,"0006000000","0015600000",,,"0000200000"
"102013008","01",,,,,,"0000200000"
"102013009","01",,"0010800000",,,"0004800000","0000250000"
"102013009","02","0033100000",,,,,
"102013010","01",,,"0005000000",,,"0000500000"
"102043038","01",,,,,,"0000200000"
"102073056","01",,,,,,"0022000000"
"102073057","01",,,,,,"0046900000"
"102073059","01",,,,,,"0000250000"
"102163105","01",,,,,,"0000500000"
"102213125","01",,,,,,"0000090000"
"102103089","01","0054486000",,,,,"0000500000"
"102103090","01",,,,,,"0000350000"
"102073069","01","0062585052",,,,,
"102073070","01","0018837881",,,,,
"102023021","01",,,,,,"0000300000"
"102023023","01",,,,"0005550000",,"0003000000"
"102023024","01",,,,,,"0000200000"
"102023022","01",,"0008800000",,,,"0000500000"
"102023025","01",,,,,,"0000200000"
"102023035","01",,,,,,"0000250000"
"102073066","01",,,,,,"0000200000"
"102073067","01",,"0039600000",,,,
"102103086","01",,,,,,"0000200000"
"102103087","01",,"0010800000",,,,"0000600000"
"102103088","01",,"0008400000",,,,"0000200000"
"102053049","01",,,,,,"0000200000"
"102053048","01",,,,,,"0000500000"
"102103084","01","0039851752",,,,,
"102103083","01","0031838248",,,,,
