ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"118033060","04"," "," "," ","0001250000"," "," "
"118033060","05"," "," "," ","0001250000"," "," "
"118033060","06"," "," "," ","0001250000"," "," "
"118033060","07"," "," "," ","0001250000"," "," "
"118033062","01"," "," "," ","0003400000"," ","0002500000"
"118033064","02"," "," "," "," "," ","0009600000"
"118034041","01"," "," "," "," "," ","0012000000"
"118034043","01","0019750000"," "," "," "," "," "
"118034046","01","0035880000"," "," "," "," "," "
"118034050","01","0027630000"," "," "," "," "," "
"118034057","01","0044500000","0012000000"," "," "," "," "
"118034059","01","0035210000"," "," "," "," "," "
"118034064","01"," ","0027600000"," "," "," "," "
"118042068","01"," "," "," ","0001955000"," ","0000850000"
"118042068","02"," "," "," ","0001955000"," "," "
"118042069","01"," "," "," ","0005240000"," "," "
"118042070","01"," "," "," ","0002184000"," ","0000400000"
"118042070","02"," "," "," ","0002184000"," "," "
"118042073","01","0024252000"," "," "," "," ","0005600000"
"118042074","01","0029029000"," "," "," "," "," "
"118043067","01"," ","0006000000","0007500000"," "," "," "
"118043069","01"," ","0004800000"," "," "," "," "
"118043070","01"," "," "," ","0005950000"," "," "
"118043071","01"," "," "," ","0005650000"," "," "
"118043074","01"," "," ","0007650000"," "," "," "
"118043074","03"," "," ","0018000000"," "," "," "
"118044066","01"," "," ","0027650000"," "," "," "
"118051077","01"," "," "," "," "," ","0009600000"
"118051077","08"," "," "," ","0000840000"," "," "
"118051080","01"," "," "," ","0004000000"," "," "
"118052076","01"," "," ","0017500000"," "," "," "
"118052078","01"," "," "," ","0005450000"," ","0000600000"
"118052079","01"," "," "," ","0003365000"," "," "
"118053076","01"," "," "," ","0004750000"," ","0000450000"
"118053077","01"," "," "," ","0002950000"," ","0000200000"
"118053077","02"," "," "," ","0002750000"," "," "
"118053080","02"," "," "," ","0002850000"," "," "
"118054075","01"," "," "," ","0002440000"," "," "
"118054075","05"," "," "," "," "," ","0001200000"
"118054077","01"," "," "," "," "," ","0008500000"
"118054079","01"," "," "," ","0002950000"," ","0000500000"
"118054079","02"," "," "," ","0002480000"," "," "
"118054079","03"," "," "," ","0002240000"," "," "
"118061090","01"," ","0006000000"," "," "," "," "
"118062081","01","0042542000"," "," "," "," "," "
"118062082","01"," ","0030000000"," "," "," "," "
"118064081","01"," "," "," ","0004160000"," "," "
"118064082","01","0027720000"," "," "," "," "," "
"118064084","01"," "," "," ","0005124000"," "," "
"118064085","01"," ","0015600000"," "," "," "," "
"118071091","01"," "," "," "," "," ","0003700000"
"118071092","02"," "," "," ","0003220000"," "," "
"118072088","04"," "," "," ","0003000000"," "," "
"118072092","01","0031750000"," "," "," "," "," "
"118072100","01","0024150000","0007200000"," "," "," "," "
"118073089","01"," "," "," ","0007000000"," ","0002400000"
"118073090","01","0026350000"," "," "," "," "," "
"118073094","01","0053280000"," "," "," "," "," "
"118073095","01","0018200000"," "," "," "," "," "
"118073096","01"," "," "," "," "," ","0009600000"
"118074090","01"," "," "," "," "," ","0012000000"
"118074092","01"," "," "," "," "," ","0006000000"
"118074093","01"," "," "," "," "," ","0006000000"
"118082102","01"," "," ","0016080000"," "," "," "
"118084099","01"," "," "," ","0002660000"," ","0006000000"
"119011003","01","0021200000","0000360000"," "," "," "," "
"119011004","01"," ","0030000000"," "," "," "," "
"119011005","01"," ","0017600000"," "," "," "," "
"119011007","01"," ","0013500000"," "," "," "," "
"119011008","01","0027650000","0013200000"," "," "," "," "
"119011013","01","0040300000"," "," "," "," "," "
"119011013","02","0032500000"," "," "," "," "," "
"119011014","01"," "," ","0007600000"," "," "," "
"119011015","01"," ","0035000000"," "," "," "," "
"119012001","01","0024780000","0015600000"," ","0014940000"," "," "
"119012002","01"," "," "," "," "," ","0003000000"
"119012005","01"," ","0007200000"," "," "," "," "
"119012007","01"," ","0022000000"," "," "," ","0002500000"
"119013002","01","0039700000"," "," "," "," "," "
"119013004","01","0041800000","0024600000"," "," "," "," "
"119013005","01","0030660000","0016200000"," "," "," "," "
"119013006","02","0036600000"," "," "," "," "," "
"119013008","01"," "," "," "," "," ","0010000000"
"119013010","01","0032250000"," "," "," "," "," "
"119013020","01","0027460000"," "," "," "," "," "
"119014001","01"," "," "," "," "," ","0001200000"
"119014003","01"," "," "," "," "," ","0025000000"
"119014003","02"," "," "," "," "," ","0002200000"
"119014003","03"," "," "," "," "," ","0025000000"
"119014003","04"," "," "," "," "," ","0025000000"
"119014004","01"," "," "," "," "," ","0001500000"
"119014006","01"," "," "," ","0001500000"," "," "
"119014011","01","0032950000"," "," "," "," "," "
"119014013","01","0055750000"," "," "," "," "," "
"119031021","01","0028620000","0005280000"," "," "," "," "
"119031022","01","0028180000"," "," "," "," "," "
"119033022","01"," ","0006000000"," "," "," "," "
"119034016","01"," ","0003700000"," "," "," "," "
"119034021","01"," ","0003500000"," "," ","0035000000"," "
"119041035","01"," "," "," ","0001800000"," ","0001200000"
"119041036","01"," "," "," "," "," ","0003000000"
"119041038","01"," "," "," "," "," ","0013200000"
"119041041","01","0027350000"," "," "," "," "," "
"119041043","01"," ","0009500000"," "," "," "," "
"119041045","01"," ","0019800000"," "," "," "," "
"119041047","01"," ","0005520000"," "," "," "," "
"119041048","01"," ","0019800000"," "," "," "," "
"119041049","01"," ","0006600000"," "," "," "," "
"119041050","01","0039500000","0012000000"," "," "," "," "
"119041052","01"," ","0005040000"," "," "," "," "
"119041053","01","0031500000"," "," "," "," "," "
"119041057","01","0033700000","0022200000"," "," "," "," "
"119041058","01"," ","0020500000"," "," "," "," "
"119041061","01"," ","0016800000"," "," "," "," "
"119041063","03","0015550000"," "," "," "," "," "
"119041065","01","0021800000"," "," "," "," "," "
"119041067","01","0032000000"," "," "," "," "," "
"119041068","01","0038000000"," "," "," "," "," "
"119041078","01","0015400000"," "," "," "," "," "
"119041079","02","0016400000"," "," "," "," "," "
"119041083","02"," "," "," "," "," ","0005000000"
"119041084","01"," ","0005160000"," "," "," "," "
"119041085","01"," "," "," ","0003150000"," ","0006500000"
"119042032","01"," ","0010000000"," "," "," "," "
"119042033","01"," ","0003480000"," "," "," "," "
"119042034","01"," "," ","0017900000"," "," "," "
"119042038","01"," ","0007200000"," "," "," "," "
"119042039","01"," "," ","0015000000"," "," "," "
"119042043","01","0026800000"," "," "," "," "," "
"119042045","01","0028540000"," "," "," "," "," "
"119042047","01"," "," "," "," ","0036000000"," "
"119042051","01"," ","0021000000"," "," "," "," "
"119042052","01","0021780000"," "," "," "," "," "
"119042054","01","0025650000"," "," "," "," "," "
"119042056","01","0031500000"," "," "," "," "," "
"119042059","01","0030700000"," "," "," "," "," "
"119042061","01"," ","0014400000"," "," "," "," "
"119042065","01"," ","0036000000"," "," "," "," "
"119042067","01"," "," "," "," "," ","0012000000"
"119042075","01","0025500000"," "," "," "," "," "
"119042080","01","0028860000"," "," "," "," "," "
"119042081","01"," "," "," "," "," ","0017000000"
"119042081","02"," "," "," "," "," ","0015000000"
"119042081","03"," "," "," "," "," ","0011000000"
"119042081","04"," "," "," "," "," ","0012000000"
"119042086","01","0032100000","0022800000"," "," "," "," "
"119042089","01"," ","0021000000"," "," "," "," "
"119043030","01","0018000000"," "," "," "," "," "
"119043031","01"," ","0012720000"," "," "," "," "
"119043032","01","0029590000","0021000000"," "," "," "," "
"119043033","01","0028120000"," "," "," "," "," "
"119043037","01"," "," "," "," "," ","0020000000"
"119043037","02"," "," "," "," "," ","0020000000"
"119043037","03"," "," "," "," "," ","0020000000"
"119043038","01","0019500000"," "," "," "," "," "
"119043040","02","0026550000"," "," "," "," "," "
"119043041","01"," ","0011400000"," "," "," "," "
"119043042","01"," "," "," "," "," ","0027600000"
"119043048","01","0027740000"," "," "," "," "," "
"119043050","01","0027960000"," "," "," "," "," "
"119043057","01","0045600000"," "," "," "," "," "
"119043058","01"," "," "," "," "," ","0014400000"
"119043063","01","0033820000"," "," "," "," "," "
"119043067","01","0026360000"," "," "," "," "," "
"119043070","01"," ","0012480000"," "," "," "," "
"119043071","01"," "," "," "," "," ","0012000000"
"119043072","01","0024000000"," "," "," "," "," "
"119043073","01"," "," ","0000374000","0002000000"," ","0001000000"
"119043075","01"," "," ","0003000000"," "," "," "
"119043079","01","0026350000"," "," "," "," "," "
"119043080","01","0024500000"," "," "," "," "," "
"119043081","01"," "," "," "," "," ","0005000000"
"119043085","01"," "," "," "," "," ","0015000000"
"119044026","01"," "," "," "," "," ","0003500000"
"119044028","01"," "," "," "," "," ","0048000000"
"119044030","01"," ","0012000000"," "," "," "," "
"119044032","01","0022080000"," "," "," "," "," "
"119044034","01"," "," "," "," "," ","0036000000"
"119044036","01","0023350000"," "," "," "," "," "
"119044038","01"," "," ","0004800000"," "," ","0003000000"
"119044039","01","0024600000"," "," "," "," "," "
"119044044","01"," "," "," "," "," ","0045600000"
"119044046","01"," "," "," "," "," ","0010000000"
"119044047","01"," "," "," "," "," ","0024000000"
"119044050","01","0025200000"," "," "," "," "," "
"119044051","01","0035350000"," "," "," "," "," "
"119044053","01","0023350000"," "," "," "," "," "
"119044054","01","0023350000"," "," "," "," "," "
"119044056","01"," ","0013200000"," ","0018000000"," "," "
"119044057","01"," ","0012000000"," "," "," "," "
"119044058","01"," "," ","0003600000"," "," "," "
"119044060","01"," ","0012000000","0004200000"," "," "," "
"119044061","01"," "," "," ","0001500000"," "," "
"119044063","01","0024000000","0012000000"," "," "," "," "
"119044065","01"," "," "," "," "," ","0018000000"
"119044066","05"," "," "," "," ","0012000000"," "
"119044068","01"," "," "," "," "," ","0004800000"
"119044069","03"," "," "," "," ","0004400000"," "
"119044072","01"," ","0013200000"," "," "," "," "
"119044074","01","0025750000"," "," "," "," "," "
"119044075","01"," "," "," ","0021600000"," "," "
"119044077","01"," "," "," "," "," ","0018000000"
"119044078","01"," ","0018000000"," "," "," "," "
"119044079","01"," "," "," "," "," ","0060000000"
"119044081","01"," ","0009000000"," "," "," "," "
"119044082","01"," "," "," "," "," ","0048000000"
"119044083","01","0032550000"," "," ","0024000000"," "," "
"119063090","01"," "," "," ","0004000000"," "," "
"119063090","02"," "," "," "," ","0001500000"," "
"119071093","01"," "," "," ","0003000000"," ","0006500000"
"119071097","01"," "," "," ","0005350000"," "," "
"119071098","01"," "," "," ","0002200000"," "," "
"119072095","01"," "," ","0020700000"," "," "," "
"119072096","01"," "," ","0023950000"," "," "," "
"119072097","01"," "," "," "," "," ","0012000000"
"119072099","01","0027700000"," "," "," "," "," "
"119072100","01"," "," "," ","0004520000"," ","0003500000"
"119073091","01"," "," ","0024700000"," "," "," "
"119073094","01","0031400000"," "," "," "," "," "
"119073095","01","0035100000","0011040000"," "," "," "," "
"119074086","01"," ","0003600000"," "," ","0007000000"," "
"119074087","01","0036000000"," "," "," ","0010000000"," "
"119074092","01"," "," "," ","0007200000"," "," "
"119074095","02"," "," "," "," ","0001700000"," "
"119083099","01"," "," "," ","0005350000"," "," "
"120011003","01"," ","0006000000"," "," "," "," "
"120011005","01","0020350000"," "," "," ","0005000000"," "
"120011007","01","0017350000"," "," "," "," "," "
"120011008","01"," ","0007200000"," "," "," "," "
"120011009","01","0022750000"," "," "," "," "," "
"120011010","01","0023950000","0003600000"," "," ","0006000000"," "
"120011013","01"," ","0018000000"," "," "," "," "
"120011015","02"," "," "," "," ","0006000000"," "
"120011018","01","0021550000"," "," "," "," "," "
"120011020","01","0023950000"," "," "," "," "," "
"120011021","01"," ","0007200000"," "," "," "," "
"120011024","01","0023350000"," "," "," "," "," "
"120011027","01","0026350000","0008400000"," "," ","0007000000"," "
"120012006","01","0026350000"," "," "," "," "," "
"120012010","01","0029950000"," "," "," "," "," "
"120012011","01","0032350000"," "," "," "," "," "
"120012012","01"," ","0007200000","0015000000"," "," "," "
"120012013","01","0022750000"," "," "," "," "," "
"120012014","01","0020350000"," "," "," "," "," "
"120012015","01","0020350000"," "," "," "," "," "
"120012018","01","0028350000"," "," "," "," "," "
"120012019","01","0032350000"," "," "," "," "," "
"120012021","01","0016750000"," "," "," "," "," "
"120012023","01"," "," ","0003000000","0006000000","0003600000","0002400000"
"120012024","01"," "," "," "," ","0003000000"," "
"120012027","01"," "," "," ","0005700000"," ","0006000000"
"120012029","01","0026350000"," "," "," "," "," "
"120012030","01"," "," "," ","0005700000"," ","0005000000"
"120013001","01","0020350000"," "," "," "," "," "
"120013005","01"," "," ","0024000000"," "," "," "
"120013009","01","0037750000"," "," "," "," "," "
"120013011","01"," ","0010800000"," "," "," "," "
"120013013","01","0027190000"," "," "," "," "," "
"120013014","01","0020350000"," "," "," "," "," "
"120013015","01","0020350000"," "," "," "," "," "
"120013017","01","0026350000"," "," "," "," "," "
"120013018","01","0020350000"," "," "," "," "," "
"120013019","01","0033550000","0003600000"," "," "," "," "
"120013020","01","0026350000"," "," "," "," "," "
"120013020","02","0026350000"," "," "," "," "," "
"120013021","01"," "," "," ","0002500000"," "," "
"120013022","01"," "," ","0012000000"," "," "," "
"120013023","01","0018000000"," "," "," "," "," "
"120013025","01","0026830000","0007200000"," "," "," "," "
"120014002","01"," ","0015000000"," "," "," "," "
"120014003","01"," "," "," "," ","0002000000"," "
"120014004","01"," ","0012000000"," "," ","0020000000"," "
"120014005","01","0038350000"," "," "," "," "," "
"120014006","01","0020350000"," "," "," "," "," "
"120014010","01"," "," "," "," "," ","0002400000"
"120014012","01"," ","0030000000"," "," "," "," "
"120014013","01"," ","0030000000"," "," "," "," "
"120014014","01","0031150000"," "," "," "," "," "
"120014017","01","0026350000"," "," "," "," "," "
"120014018","01"," ","0016800000"," "," "," "," "
"120014020","01","0026350000"," "," "," "," "," "
"120014022","01"," ","0006000000"," "," "," "," "
"120014023","01"," "," "," "," ","0002000000"," "
"120014024","01"," "," "," "," "," ","0018600000"
"120014024","02"," "," "," "," "," ","0018600000"
"120021032","01","0025150000"," "," "," ","0005000000"," "
"120021033","01","0016750000"," "," "," "," "," "
"120021034","01"," ","0008400000"," "," "," "," "
"120021041","01","0022750000"," "," "," "," "," "
"120021042","01","0017950000"," "," "," "," "," "
"120021045","01"," "," "," "," "," ","0016000000"
"120021045","02"," "," "," "," "," ","0016000000"
"120021045","03"," "," "," "," "," ","0020000000"
"120021051","01"," ","0006000000"," "," "," "," "
"120021054","01"," ","0006000000"," "," "," "," "
"120021055","01","0032350000"," "," "," "," "," "
"120021056","01","0026350000"," "," "," "," "," "
"120021057","01"," ","0012000000"," "," "," "," "
"120021058","01","0026350000"," "," "," "," "," "
"120021059","01","0017950000"," "," "," "," "," "
"120021062","01","0018790000","0012000000"," "," "," "," "
"120021064","01","0017950000"," "," "," "," "," "
"120021066","01","0018000000"," "," "," "," "," "
"120021067","01","0021550000"," "," "," "," "," "
"120021068","01","0016990000"," "," "," "," "," "
"120021069","01","0020350000"," "," "," "," "," "
"120021070","01","0018000000"," "," "," "," "," "
"120021072","01"," "," ","0012000000"," "," "," "
"120021074","01"," ","0009600000"," "," "," "," "
"120021076","01","0016750000"," "," "," "," "," "
"120021080","01"," ","0003000000"," "," "," "," "
"120021081","01","0018000000"," "," "," "," "," "
"120021084","01","0017710000"," "," "," "," "," "
"120021085","01","0017590000","0006000000"," "," "," "," "
"120021086","01"," ","0006000000"," "," "," ","0006000000"
"120021090","01"," ","0008400000"," "," "," "," "
"120021091","01","0016750000"," "," "," "," "," "
"120021092","01"," ","0004800000"," "," "," "," "
"120021094","01"," "," "," "," "," ","0072000000"
"120021099","01"," "," "," "," "," ","0014000000"
"120021100","01","0016990000","0004000000"," "," "," "," "
"120022031","01"," ","0012000000"," "," "," "," "
"120022032","01"," ","0007200000"," "," "," "," "
"120022033","01"," ","0009000000"," "," "," "," "
"120022034","01"," ","0008400000"," "," "," "," "
"120022036","01"," "," "," "," ","0005000000"," "
"120022037","01","0026350000"," "," "," "," "," "
"120022038","01"," ","0024000000"," "," "," "," "
"120022039","01","0016750000"," "," "," "," "," "
"120022040","01"," "," "," "," "," ","0036000000"
"120022042","01"," ","0009600000"," "," "," "," "
"120022043","01"," ","0009600000"," "," "," "," "
"120022051","02"," ","0026350000"," "," "," "," "
"120022053","01","0026350000"," "," "," "," "," "
"120022054","01","0026350000"," "," "," "," "," "
"120022055","01"," "," "," "," "," ","0006000000"
"120022055","02","0020350000"," "," "," "," "," "
"120022057","01"," "," "," "," ","0063000000"," "
"120022060","02","0032350000"," "," "," "," "," "
"120022061","01","0026350000"," "," "," "," "," "
"120022063","01","0017470000"," "," "," "," "," "
"120022064","01","0026350000"," "," "," "," "," "
"120022065","01","0026350000","0009600000"," "," "," "," "
"120022065","02","0026350000"," "," "," "," "," "
"120022066","01","0028189480"," "," "," "," "," "
"120022067","01","0026350000"," "," "," "," "," "
"120022068","01","0022510000"," "," "," "," "," "
"120022069","01"," "," "," ","0003400000"," ","0006000000"
"120022070","01"," ","0005000000"," "," "," "," "
"120022075","01","0020350000"," "," "," "," "," "
"120022077","01","0044350000"," "," "," "," "," "
"120022078","01","0026350000","0008400000"," "," "," "," "
"120022079","01"," ","0008400000"," "," "," "," "
"120022083","01","0026350000","0006000000"," "," "," "," "
"120022086","01"," "," "," "," "," ","0006000000"
"120022095","01"," ","0012000000"," "," "," ","0008000000"
"120022097","01","0017350000"," "," "," "," "," "
"120022099","01"," "," "," "," "," ","0008000000"
"120022100","01","0026360000"," "," "," "," "," "
"120023028","01"," ","0007200000"," "," "," "," "
"120023030","01","0032350000","0009000000"," "," "," "," "
"120023031","01"," ","0009600000"," "," "," "," "
"120023037","01","0026350000"," "," "," "," "," "
"120023038","01","0033550000"," "," "," "," "," "
"120023038","02","0031150000"," "," "," "," "," "
"120023039","01"," ","0007200000"," "," ","0018000000"," "
"120023042","01","0026350000"," "," "," "," "," "
"120023044","01","0026350000","0018000000","0","0","0","0"
"120023044","03","0","0","0","0","0012000000","0"
"120023045","01"," ","0007800000"," "," "," "," "
"120023047","01","0018000000"," "," "," "," "," "
"120023048","01","0028750000","0007800000"," "," "," "," "
"120023049","01"," ","0036000000"," "," "," "," "
"120023050","01","0029950000"," "," "," "," "," "
"120023050","02"," "," "," "," ","0006000000"," "
"120023052","01","0026350000"," "," "," "," "," "
"120023054","01","0021310000"," "," "," "," "," "
"120023056","01"," ","0006000000"," "," "," "," "
"120023057","01","0032350000"," "," "," "," "," "
"120023058","01"," "," "," ","0006300000"," "," "
"120023058","02"," "," "," "," ","0005400000"," "
"120023059","01","0026350000"," "," "," "," "," "
"120023060","01"," "," "," "," ","0001500000"," "
"120023064","01","0016750000","0006600000"," "," "," "," "
"120023065","01","0020350000"," "," "," "," "," "
"120023066","01","0011600000","0014400000","0036000000","0","0","0"
"120023067","01","0026350000"," "," "," "," "," "
"120023068","01"," ","0007200000"," "," "," "," "
"120023069","01"," "," "," "," "," ","0012000000"
"120023070","01","0026350000"," "," "," "," "," "
"120023071","01"," ","0004800000"," "," "," "," "
"120023073","01"," ","0006000000"," "," "," "," "
"120023075","01"," ","0004800000"," "," "," "," "
"120023081","01"," "," ","0015000000"," "," "," "
"120023082","01"," "," "," "," "," ","0017000000"
"120023083","01"," "," "," "," ","0003000000"," "
"120023084","01","0026350000"," "," "," "," "," "
"120023085","01"," ","0009600000"," "," "," "," "
"120023088","01"," "," "," "," ","0007000000"," "
"120023090","01","0018000000"," "," "," "," "," "
"120023091","02"," "," "," "," ","0012000000"," "
"120023094","01","0026350000"," "," "," "," "," "
"120024026","01","0055100000","0008400000"," "," "," "," "
"120024028","01","0040750000"," "," "," "," "," "
"120024029","01","0032350000","0012000000"," "," "," "," "
"120024034","01"," "," ","0015000000"," "," "," "
"120024036","01"," ","0042000000"," "," "," "," "
"120024037","01"," "," "," "," "," ","0006000000"
"120024038","01"," "," "," "," "," ","0023000000"
"120024039","01"," "," "," "," ","0003000000","0004800000"
"120024040","01","0026350000"," "," "," "," "," "
"120024040","02","0026350000"," "," "," "," "," "
"120024044","01"," "," "," ","0007500000"," ","0004000000"
"120024045","01","0029950000"," "," "," "," "," "
"120024048","01","0038350000"," "," "," "," "," "
"120024048","02","0032350000"," "," "," "," "," "
"120024052","01","0019150000"," "," "," "," "," "
"120024052","05"," "," "," "," ","0012000000"," "
"120024053","01","0044350000"," "," "," "," "," "
"120024054","01","0026350000"," "," "," "," "," "
"120024055","01","0020350000"," "," "," "," "," "
"120024057","01","0049750000","0014400000"," "," "," "," "
"120024064","01"," "," "," "," ","0005000000"," "
"120024065","01"," ","0012000000"," "," "," "," "
"120024066","01"," ","0003600000"," "," "," "," "
"120024068","01"," ","0008400000","0012000000"," "," "," "
"120024070","01","0018000000"," "," "," "," "," "
"120024075","01","0020350000"," "," "," "," "," "
"120024080","01"," ","0006000000"," "," "," "," "
"120024081","01"," ","0030000000"," "," "," "," "
"120024082","01"," "," "," "," ","0005000000"," "
"120024090","01"," ","0012000000"," "," "," ","0005000000"
"120024091","01"," ","0005400000"," "," "," "," "
"120024093","01","0020350000"," "," "," "," "," "
"120024094","01"," ","0007200000"," "," "," "," "
"120031101","01"," "," "," ","0002950000"," ","0001500000"
"120031103","01"," "," ","0020000000"," "," "," "
"120031104","01","0016870000","0001250000"," "," "," "," "
"120031107","01","0022150000"," "," "," "," "," "
"120031108","01","0016150000"," "," "," "," "," "
"120031109","01"," "," "," ","0003410000"," ","0000200000"
"120031109","05"," "," "," ","0003000000"," "," "
"120031110","01","0019750000"," "," "," "," "," "
"120031111","01","0019150000"," "," "," "," "," "
"120031114","01"," ","0008400000"," "," "," "," "
"120031115","02","0022300000"," "," "," "," "," "
"120031116","01","0016750000"," "," "," "," "," "
"120031118","01"," ","0039000000"," "," "," "," "
"120031119","01"," ","0021600000"," "," "," "," "
"120031121","01"," ","0003000000"," "," "," "," "
"120031122","01","0008050000","0001800000"," "," "," "," "
"120031123","01","0001975000"," "," "," "," "," "
"120031125","01"," "," "," ","0003150000"," "," "
"120031131","01"," ","0010800000"," "," "," ","0018000000"
"120031135","01","0042150000"," "," "," "," "," "
"120031137","01"," "," "," ","0003990000"," "," "
"120031139","01","0020350000"," "," "," "," "," "
"120031140","01"," "," "," "," "," ","0025000000"
"120031140","02"," "," "," "," "," ","0015000000"
"120031140","03"," "," "," "," "," ","0030000000"
"120031142","01","0020950000","0006000000"," "," "," "," "
"120031143","01","0024550000"," "," "," "," "," "
"120031144","01","0023950000"," "," "," "," "," "
"120031144","02","0015670000"," "," "," "," "," "
"120031145","01"," "," "," ","0004150000"," "," "
"120031148","01"," ","0004200000"," "," "," "," "
"120031149","01","0019750000"," "," "," "," "," "
"120031153","01","0020950000"," "," "," "," "," "
"120031154","01","0032950000"," "," "," "," "," "
"120031157","01","0004000000"," "," "," "," "," "
"120031158","01"," ","0024000000"," "," "," "," "
"120031159","01"," "," "," "," "," ","0017000000"
"120031160","01","0016150000"," "," "," "," "," "
"120031160","02","0006000000"," "," "," "," "," "
"120032101","01"," ","0004000000"," "," "," "," "
"120032106","01","0031750000"," "," "," "," "," "
"120032108","03","0016150000"," "," "," "," "," "
"120032111","01"," "," "," "," "," ","0030000000"
"120032111","02"," "," "," "," "," ","0030000000"
"120032115","01","0030550000"," "," "," "," "," "
"120032117","01","0036150000"," "," "," "," "," "
"120032119","01","0036450000"," "," "," "," "," "
"120032122","01","0023400000"," "," "," "," "," "
"120032123","01","0006400000"," "," "," "," "," "
"120032128","02"," "," "," "," ","0001500000"," "
"120032130","01","0027670000"," "," "," "," "," "
"120032131","04","0035550000"," "," "," "," "," "
"120032132","01"," ","0015600000"," "," "," "," "
"120032133","01","0003495000"," "," "," "," "," "
"120032134","01","0026550000"," "," "," "," "," "
"120032137","01","0024150000"," "," "," "," "," "
"120032137","02"," "," "," ","0001500000"," "," "
"120032139","01"," "," "," "," "," ","0010000000"
"120032139","02"," "," "," "," "," ","0010000000"
"120032140","01"," "," "," "," "," ","0020000000"
"120032141","01","0026550000"," "," "," "," "," "
"120032142","01"," "," "," "," "," ","0036500000"
"120032143","01","0026550000"," "," "," "," "," "
"120032146","01","0033750000"," "," "," "," "," "
"120032147","01","0023100000"," "," "," "," "," "
"120032149","01","0031500000"," "," "," "," "," "
"120032149","02","0032300000"," "," "," "," "," "
"120032153","01"," ","0007000000"," "," "," "," "
"120032154","01","0023750000"," "," "," "," "," "
"120032154","02","0020550000"," "," "," "," "," "
"120032155","01","0032950000"," "," "," "," "," "
"120032157","01","0031750000"," "," "," "," "," "
"120032160","01","0018550000"," "," "," "," "," "
"120032161","01","0017110000"," "," "," "," "," "
"120032163","01"," ","0020000000"," "," "," "," "
"120033098","01","0029350000"," "," "," "," "," "
"120033105","01"," "," "," "," "," ","0004000000"
"120033111","01","0018000000"," "," "," "," "," "
"120033114","01"," ","0012000000"," "," "," "," "
"120033115","01","0031750000"," "," "," "," "," "
"120033115","02","0026350000"," "," "," "," "," "
"120033116","01","0025750000","0009000000"," "," "," "," "
"120033117","01","0044950000"," "," "," "," "," "
"120033118","01"," ","0046800000"," "," "," "," "
"120033120","01","0019750000"," "," "," "," "," "
"120033120","03","0014220000"," "," "," "," "," "
"120033121","01","0040750000"," "," "," "," "," "
"120033123","01"," "," "," "," "," ","0020000000"
"120033123","02"," "," "," "," "," ","0020000000"
"120033126","01","0177100000"," "," "," "," "," "
"120033127","01","0017700000"," "," "," "," "," "
"120033128","01","0019600000"," "," "," "," "," "
"120033129","01"," ","0003600000"," "," "," "," "
"120033130","04","0019340000"," "," "," "," "," "
"120033131","01","0043750000"," "," "," "," "," "
"120033132","01"," "," "," "," "," ","0020000000"
"120033132","02"," "," "," "," "," ","0020000000"
"120033132","03"," "," "," "," "," ","0020000000"
"120033133","01","0016750000"," "," "," "," "," "
"120033135","01"," "," "," "," "," ","0004000000"
"120033136","01"," "," "," "," "," ","0003000000"
"120033137","01","0014470000"," "," "," "," "," "
"120033139","01","0026550000"," "," "," "," "," "
"120033141","01","0026550000"," "," "," "," "," "
"120033142","01"," "," "," "," "," ","0005000000"
"120033143","01"," "," "," "," "," ","0035000000"
"120033145","01"," "," "," "," "," ","0020000000"
"120033148","01"," ","0003000000"," "," "," "," "
"120033153","01","0022850000","0008760000"," "," "," "," "
"120033155","01","0020200000","0003000000"," "," "," "," "
"120033164","01"," ","0003000000"," "," "," "," "
"120034100","01"," "," "," "," "," ","0005000000"
"120034102","01"," "," "," ","0003950000"," ","0002500000"
"120034103","01"," ","0002000000"," "," "," ","0005000000"
"120034106","01"," "," "," "," "," ","0015000000"
"120034109","01","0019260000"," "," "," "," "," "
"120034110","01","0025750000"," "," "," "," "," "
"120034111","01"," "," "," "," "," ","0040000000"
"120034112","01","0020350000","0008500000"," "," "," "," "
"120034113","01"," "," "," "," "," ","0012000000"
"120034114","01","0029950000"," "," "," "," "," "
"120034116","01"," "," "," "," "," ","0018000000"
"120034117","01","0026350000"," "," "," "," "," "
"120034120","01","0020350000","0020000000"," "," "," "," "
"120034125","01","0024550000"," "," "," "," "," "
"120034126","01","0017950000"," "," "," "," "," "
"120034129","01"," ","0008400000"," "," "," "," "
"120034130","01"," "," ","0050000000"," "," "," "
"120034131","01"," "," "," "," "," ","0006000000"
"120034134","01","0028950000"," "," "," "," "," "
"120034135","01","0034950000"," "," "," "," "," "
"120034136","01","0049000000"," "," "," "," "," "
"120034137","01","0029880000"," "," "," "," "," "
"120034138","01","0029950000"," "," "," "," "," "
"120034142","01","0031510000"," "," "," "," "," "
"120034144","01","0032550000","0015000000"," "," "," "," "
"120034144","02","0026550000"," "," "," "," "," "
"120034145","01"," ","0029880000"," "," "," "," "
"120034146","01","0020590000"," "," "," "," "," "
"120034151","01"," "," "," ","0003600000"," "," "
"120034152","01"," ","0020000000"," "," "," "," "
"120034153","01","0020350000"," "," "," "," "," "
"120034155","01","0018790000","0002000000"," "," "," "," "
