Address,Dycol01,Dycol03,Dycol04,Dycol05
"20916221008","001","3","7","0010395000"
"20916221016","001","5","12","0032950000"
"20916221012","001","4","12","0026360000"
"20907217313","001","7","12","0046130000"
"20907217313","007","5","12","0032950000"
"20914219101","001","3","12","0019620000"
"20914219108","001","2","12","0013080000"
"20935227705","001","3","12","0019620000"
"20935227716","001","3","12","0019620000"
"20935227712","001","3","12","0020220000"
"20935227708","001","4","12","0026160000"
"20935227701","001","2","12","0013080000"
"20904215412","001","6","12","0037860000"
"20904215401","001","7","12","0044170000"
"20904215405","001","3","12","0018930000"
"20935228108","001","6","12","0037860000"
"20935228101","001","3","12","0018930000"
"20935228116","001","3","12","0019380000"
"20935228105","001","1","12","0006310000"
"20905215812","001","3","12","0018930000"
"20904215413","001","5","12","0032300000"
"20935228112","001","4","12","0025690000"
"20914219105","001","3","12","0019620000"
"20935228113","001","4","12","0025240000"
"20914219116","001","3","12","0019380000"
"20914219112","001","2","12","0012480000"
"20917221512","001","4","12","0025240000"
"20917221513","001","2","12","0012920000"
"20915219513","001","4","12","0025240000"
"20915219508","001","2","12","0012620000"
"20929225708","001","5","12","0031550000"
"20929225712","001","5","12","0031550000"
"20929225713","001","6","12","0037860000"
"20917221116","001","4","12","0025240000"
"20915219516","001","3","12","0018930000"
"20916220212","001","3","12","0019770000"
"20916220208","001","2","12","0013180000"
"20916220205","001","2","12","0013180000"
"20927225001","001","6","12","0039240000"
"20927225005","001","4","12","0026360000"
"20927225008","001","3","12","0019770000"
"20927225012","001","4","3","0008860000"
"20927225012","001","5","9","0021875000"
"20927225013","001","1","12","0006740000"
"20927225016","001","1","12","0006590000"
"20918222201","001","6","12","0039540000"
"20918222212","001","1","12","0006590000"
"20918222213","001","4","12","0026360000"
"20918222216","001","2","12","0013480000"
"20936228801","001","5","12","0032950000"
"20936228805","001","1","12","0006590000"
"20936228808","001","4","12","0026360000"
"20936228812","001","3","12","0019770000"
"20918222208","001","1","12","0006590000"
"20936228816","001","4","12","0026360000"
"20908218116","001","4","12","0026360000"
"20908218113","001","4","12","0026360000"
"20908218105","001","3","12","0019770000"
"20908218101","001","4","12","0026360000"
"20908218108","001","4","12","0026360000"
"20908218112","001","5","12","0032950000"
"20908217701","001","4","12","0026360000"
"20908217705","001","2","12","0013180000"
"20908217712","001","6","12","0039540000"
"20908217713","001","4","12","0026360000"
"20908217716","001","4","12","0026360000"
"20908217708","001","1","12","0006590000"
"20918222205","001","4","12","0026360000"
"20916220616","001","3","12","0019620000"
"20916220608","001","3","12","0019620000"
"20916220613","001","3","12","0019620000"
"20916220612","001","4","12","0026160000"
"20904215716","001","1","12","0006740000"
"20936228813","001","4","12","0026360000"
"20904215701","001","3","12","0019760000"
"20904215712","001","1","12","0006590000"
"20904215708","001","4","12","0026360000"
"20904215705","001","5","12","0032950000"
"20906216913","001","3","12","0019770000"
"20937229213","001","2","12","0013480000"
"20935228016","001","3","12","0020220000"
"20935228013","001","2","12","0013180000"
"20915219405","001","2","12","0013480000"
"20915219413","001","3","12","0019770000"
"20915219408","001","4","7","0016140000"
"20915219408","001","3","5","0007680000"
"20915219412","001","2","12","0013480000"
"20913218501","001","3","12","0019770000"
"20906216908","001","4","12","0026360000"
"20916220605","001","5","12","0032700000"
"20917221401","001","4","12","0026160000"
"20917221416","001","3","12","0019620000"
"20917221413","001","4","12","0026160000"
"20917221408","001","3","12","0019620000"
"20917221405","001","4","12","0026160000"
"20916220601","001","4","12","0026160000"
"20906216916","001","6","12","0039540000"
"20904215713","001","6","12","0039540000"
"20005015313","001","1","12","0005740000"
"20005015312","001","1","12","0005740000"
"20001010812","001","3","12","0017220000"
"20007017901","001","3","12","0017220000"
"20006015513","001","5","12","0028700000"
"20009019108","001","5","12","0028700000"
"20006015512","001","4","12","0022960000"
"20007017908","001","4","12","0022960000"
"20010020308","001","4","12","0022960000"
"20010020308","005","1","12","0005740000"
"20004014705","001","3","12","0017220000"
"20005015301","001","5","12","0028700000"
"20006015501","001","3","12","0017220000"
"20006015508","001","4","12","0022960000"
"20006016213","001","5","12","0028700000"
"20007017912","001","3","12","0017220000"
"20005015308","001","1","12","0005740000"
"20010020316","001","4","12","0022960000"
"20005015316","001","2","12","0011480000"
"20003012616","001","3","12","0017220000"
"20006016216","001","2","12","0011480000"
"20010020312","001","5","12","0028700000"
"20007017913","001","3","12","0017220000"
"20006016612","001","5","12","0028700000"
"20007017916","001","2","12","0011480000"
"20010020305","001","6","12","0034440000"
"20001010113","001","4","12","0022960000"
"20007017905","001","5","12","0028700000"
"20006016605","001","2","12","0011480000"
"20006016601","001","3","12","0017220000"
"20003012608","001","2","12","0011480000"
"20009019101","001","2","12","0011480000"
"20009019105","001","2","12","0011480000"
"20006016616","001","4","12","0022960000"
"20004013805","001","4","12","0022960000"
"20003012612","001","4","12","0022960000"
"20006016613","001","5","12","0028700000"
"20006016608","001","5","12","0028700000"
"20003012605","001","5","12","0028700000"
"20003012601","001","2","12","0011480000"
"20012022513","001","7","12","0040180000"
"20012022513","008","1","5","0002275000"
"20013023708","001","5","12","0028700000"
"20006015505","001","1","12","0005740000"
"20010020313","001","1","12","0005740000"
"20005015305","001","2","12","0011480000"
"20003012613","001","1","12","0005740000"
"20012022516","001","5","12","0028700000"
"20012022512","001","5","12","0028700000"
"20012022501","001","2","12","0011480000"
"20012022508","001","1","12","0005740000"
"20004013813","001","4","12","0022960000"
"20013023705","001","2","12","0011480000"
"20012021712","001","3","12","0017220000"
"20012021713","001","3","12","0017220000"
"20010020301","001","2","12","0011480000"
"20013023701","001","5","12","0028700000"
"20001011405","001","3","12","0017220000"
"20001011412","001","4","12","0021840000"
"20006016201","001","4","12","0022960000"
"20004013812","001","2","12","0011480000"
"20001011408","001","8","12","0045920000"
"20006015516","001","6","12","0034440000"
"20004013801","001","5","12","0028700000"
"20009019116","001","1","12","0005740000"
"20013023716","001","4","12","0022960000"
"20004013816","001","4","12","0022960000"
"20001011413","001","2","12","0011480000"
"20012021708","001","4","12","0022960000"
"20012022908","001","3","12","0017220000"
"20012022905","001","4","12","0022960000"
"20012022912","001","2","12","0011480000"
"20012022912","003","1","7","0003185000"
"20009019516","001","2","12","0011480000"
"20012022901","001","5","12","0028700000"
"20012022505","001","4","12","0022960000"
"20013023713","001","4","12","0022960000"
"20001010116","001","4","12","0022960000"
"20001011401","001","2","12","0011480000"
"20013023712","001","6","12","0034440000"
"20013023712","007","1","12","0005740000"
"20001010112","001","4","12","0022960000"
"20009019501","001","4","12","0022960000"
"20009019508","001","3","12","0017220000"
"20012022916","001","4","12","0022960000"
"20004014316","001","1","12","0005740000"
"20004014313","001","4","12","0022960000"
"20013024105","001","3","12","0017220000"
"20013024101","001","4","12","0022960000"
"20006015805","001","4","12","0022960000"
"20001010101","001","4","12","0022960000"
"20004013808","001","3","12","0017220000"
"20001010512","001","6","12","0034440000"
"20006015801","001","4","12","0022960000"
"20001010516","001","2","12","0011480000"
"20001010108","001","4","12","0022960000"
"20011021201","001","2","12","0011480000"
"20010019905","001","3","12","0017220000"
"20007018308","001","5","12","0028700000"
"20012021716","001","4","12","0022960000"
"20004014305","001","5","12","0028700000"
"20011020816","001","3","12","0017220000"
"20003013005","001","1","12","0005740000"
"20001011416","001","4","12","0022960000"
"20011020801","001","4","12","0022960000"
"20007018305","001","5","12","0028700000"
"20003013016","001","2","12","0011480000"
"20003013013","001","1","12","0005740000"
"20007018316","001","2","12","0011480000"
"20007018301","001","3","12","0017220000"
"20013024112","001","6","12","0034440000"
"20013024108","001","2","12","0011480000"
"20004014301","001","2","12","0011480000"
"20007018312","001","3","12","0017220000"
"20006015812","001","3","12","0017220000"
"20006017013","001","2","12","0011480000"
"20011020805","001","2","12","0011480000"
"20009019513","001","3","12","0017220000"
"20001010508","001","3","12","0017220000"
"20003013001","001","2","12","0011480000"
"20003013001","003","1","3","0001365000"
"20003013012","001","2","12","0010920000"
"20006017001","001","5","12","0028700000"
"20003013008","001","1","12","0005740000"
"20004014312","001","4","12","0022960000"
"20001011816","001","2","12","0011480000"
"20001011013","001","2","12","0011480000"
"20013024113","001","2","12","0011480000"
"20013024116","001","1","12","0005740000"
"20001010513","001","3","12","0017220000"
"20002012216","001","2","12","0011480000"
"20007018313","001","4","12","0022940000"
"20001010505","001","1","10","0004550000"
"20001010505","001","2","12","0011480000"
"20001011012","001","4","12","0026360000"
"20001011008","001","5","12","0032950000"
"20001011001","001","3","12","0017220000"
"20004014308","001","2","12","0011480000"
"20009019512","001","4","12","0022960000"
"20001011005","001","5","12","0028700000"
"20002012212","001","2","12","0013180000"
"20002012201","001","2","12","0011480000"
"20001011016","001","4","12","0022960000"
"20010019901","001","4","12","0022960000"
"20002012208","001","3","12","0019770000"
"20002012213","001","3","12","0017220000"
"20002012205","001","4","12","0022960000"
"20011020813","001","5","12","0028700000"
"20012021705","001","5","12","0028700000"
"20011020808","001","7","12","0040180000"
"20012022913","001","4","12","0022960000"
"20006015816","001","4","12","0022960000"
"20001010501","001","4","12","0022960000"
"20006015813","001","7","12","0040180000"
"20006015808","001","7","12","0040180000"
"20001011813","001","4","12","0022960000"
"20001011801","001","3","12","0017220000"
"20001011805","001","5","12","0028700000"
"20001011808","001","4","12","0022960000"
"20011021208","001","3","12","0017220000"
"20011021212","001","8","12","0045920000"
"20011021205","001","2","12","0011480000"
"20011021213","001","2","12","0011480000"
"20006016212","001","2","12","0011480000"
"20009019505","001","3","12","0017220000"
"20001011812","001","3","12","0017220000"
"20012021701","001","1","5","0002275000"
"20012021701","001","4","12","0021840000"
"20001010805","001","2","12","0011480000"
"20001010801","001","1","12","0005740000"
"20004014716","001","04","12","0022960000"
"20012022116","001","1","12","0005740000"
"20012022112","001","1","12","0005740000"
"20007018708","001","1","12","0006740000"
"20004014708","001","1","12","0005740000"
"20007017416","001","3","12","0017220000"
"20007017401","001","3","12","0017220000"
"20013023301","001","2","12","0011480000"
"20013023316","001","3","12","0017220000"
"20013023305","001","3","12","0017220000"
"20007017412","001","3","12","0019770000"
"20007018705","001","4","12","0022960000"
"20004013401","001","2","12","0011480000"
"20004014701","001","5","12","0028700000"
"20004014712","001","3","12","0017220000"
"20010019912","001","7","12","0040180000"
"20007018712","001","2","12","0013180000"
"20010019913","001","2","12","0013180000"
"20007018701","001","4","12","0022960000"
"20010019908","001","2","12","0011480000"
"20012022105","001","5","12","0032950000"
"20004014713","001","5","12","0028700000"
"20012022101","001","1","12","0006590000"
"20004013412","001","1","12","0005740000"
"20006016208","001","12","2","0011480000"
"20010019916","001","2","12","0013180000"
"20007018716","001","5","12","0028700000"
"20007018716","001","1","7","0003185000"
"20001010808","001","3","12","0017220000"
"20004013416","001","1","12","0005740000"
"20004013416","002","1","12","0005740000"
"20013023312","001","1","12","0005740000"
"20007017405","001","3","12","0017220000"
"20012022113","001","4","12","0022960000"
"20004013413","001","2","12","0011480000"
"20007017413","001","3","12","0019770000"
"20012022108","001","3","12","0017220000"
"20004013408","001","2","12","0011480000"
"20013023308","001","2","12","0011480000"
"20004013405","001","2","12","0011480000"
"20013023313","001","1","12","0005740000"
"20001010813","001","5","12","0032950000"
"20001010816","001","3","12","0019770000"
"20007017408","001","2","12","0011480000"
"20011021216","001","2","12","0011480000"
"20007018713","001","2","8","0007280000"
"20006016205","001","4","12","0022960000"
"20001010105","001","3","12","0017220000"
"20005014805","001","01","12","0005740000"
"20012022213","001","2","12","0011480000"
"20006016308","001","3","12","0017220000"
"20005014812","001","1","12","0005740000"
"20004013516","001","3","12","0017220000"
"20005014813","001","2","12","0011480000"
"20004013913","001","1","12","0005740000"
"20004013916","001","1","12","0005740000"
"20010020005","001","4","12","0022960000"
"20002012305","001","3","12","0017220000"
"20005014801","001","5","12","0028700000"
"20010020012","001","4","12","0022960000"
"20004013508","001","2","12","0011480000"
"20004013505","001","2","12","0011480000"
"20006016313","001","3","12","0017220000"
"20004013501","001","2","12","0011480000"
"20001011108","001","1","12","0005740000"
"20001011113","003","3","12","0016380000"
"20006016305","001","4","12","0022960000"
"20010020016","001","1","12","0005740000"
"20013023416","001","5","12","0028700000"
"20002012301","001","3","12","0017220000"
"20011021301","001","2","12","0011480000"
"20004013905","001","6","12","0034440000"
"20004013901","001","3","12","0017220000"
"20011021313","001","4","12","0022960000"
"20013023405","001","6","12","0034440000"
"20007017516","001","3","12","0017220000"
"20006016316","001","4","12","0022960000"
"20007018812","001","3","12","0017220000"
"20010020013","001","2","12","0011480000"
"20010020013","003","1","6","0002870000"
"20011021308","001","4","12","0022960000"
"20013023413","001","1","12","0005740000"
"20010020001","001","2","12","0011480000"
"20012022208","001","4","12","0022960000"
"20013023412","001","4","12","0022960000"
"20002012308","001","2","12","0011480000"
"20010020008","001","3","12","0017220000"
"20001011116","001","4","12","0022960000"
"20001011105","001","1","12","0005740000"
"20001011101","001","2","12","0011480000"
"20011021305","001","4","12","0022960000"
"20011021312","001","5","12","0028700000"
"20002012316","001","2","12","0011480000"
"20007017508","001","1","12","0005740000"
"20012022205","001","4","12","0022960000"
"20004013908","001","5","12","0028700000"
"20002012312","001","2","12","0011480000"
"20012022212","001","3","12","0017220000"
"20007017505","001","2","12","0011480000"
"20013023401","001","3","12","0017220000"
"20002012313","001","2","12","0011480000"
"20007017501","001","5","12","0028700000"
"20004013912","001","2","12","0011480000"
"20006016312","001","2","12","0011480000"
"20004013513","001","5","12","0028700000"
"20012022201","001","4","12","0022960000"
"20012022216","001","3","12","0017220000"
"20013023408","001","3","12","0014630000"
"20006016301","001","4","12","0022960000"
"20001011112","001","7","12","0038220000"
"20004013512","001","4","12","0022960000"
"20005014816","001","4","12","0022960000"
"20007018808","001","2","12","0011480000"
"20007018801","001","5","12","0028700000"
"20007017513","001","4","12","0022960000"
"20007018816","001","8","12","0045920000"
"20004014016","001","4","12","0021840000"
"20007018005","001","3","12","0016380000"
"20007018005","004","1","12","0005460000"
"20007017512","001","1","12","0005460000"
"20007017605","001","6","12","0032760000"
"20007017612","001","3","12","0016380000"
"20003012705","001","2","12","0010920000"
"20007017601","001","4","12","0021840000"
"20004014008","001","3","12","0016380000"
"20003012712","001","3","12","0016380000"
"20003012713","001","1","12","0005460000"
"20003012716","001","2","12","0010920000"
"20003012708","001","2","12","0010920000"
"20007017613","001","5","12","0027300000"
"20004014012","001","5","12","0027300000"
"20007018813","001","6","12","0032760000"
"20004014001","001","3","12","0016380000"
"20005015408","001","2","12","0010920000"
"20005015405","001","2","12","0010920000"
"20005015416","001","2","12","0010920000"
"20005015412","001","2","12","0010920000"
"20012022608","001","6","12","0032760000"
"20010020405","001","3","12","0017220000"
"20007017608","001","4","12","0022960000"
"20001011516","001","1","12","0005460000"
"20001011512","001","4","12","0021840000"
"20006016712","001","2","12","0010920000"
"20007018016","001","3","12","0016380000"
"20009019212","001","4","12","0021840000"
"20001010208","001","3","12","0016380000"
"20001010608","001","3","12","0016380000"
"20007018413","001","02","12","0011480000"
"20007018408","001","3","12","0016380000"
"20007018405","001","2","12","0011480000"
"20006016705","001","2","12","0010920000"
"20001010616","001","1","12","0005460000"
"20001010613","001","3","12","0016380000"
"20001010605","001","2","12","0010920000"
"20007018012","001","6","12","0034440000"
"20006016713","001","6","12","0032760000"
"20006016716","001","1","12","0005460000"
"20007018008","001","1","12","0005460000"
"20007017616","001","1","12","0005460000"
"20007017616","002","4","12","0021840000"
"20001010212","001","3","12","0016380000"
"20010020413","001","2","12","0010920000"
"20007018013","001","2","12","0010920000"
"20013023801","001","1","12","0004560000"
"20013023805","001","3","12","0016380000"
"20001010201","001","2","12","0010920000"
"20001010205","001","4","12","0021840000"
"20001010216","001","2","12","0010920000"
"20001010213","001","2","12","0010920000"
"20009019213","001","5","12","0028700000"
"20004014005","001","4","12","0021840000"
"20010020412","001","4","12","0021840000"
"20013023813","001","6","12","0032760000"
"20001011513","001","2","12","0010920000"
"20013023812","001","4","12","0021840000"
"20002011913","001","4","12","0021840000"
"20007018001","001","3","12","0016380000"
"20009019216","001","3","12","0016380000"
"20009019216","004","1","2","0000910000"
"20004014013","001","3","12","0016380000"
"20007018401","001","1","12","0005460000"
"20002011912","001","2","12","0010920000"
"20001010612","001","2","12","0010920000"
"20002011908","001","2","12","0011480000"
"20012021812","001","1","12","0005460000"
"20012021805","001","3","12","0017220000"
"20012022601","001","3","12","0016380000"
"20012021801","001","2","12","0011480000"
"20012021816","001","3","12","0016380000"
"20013023816","001","2","12","0010920000"
"20012021808","001","3","12","0016380000"
"20006016701","001","1","12","0005460000"
"20009019208","001","4","12","0021840000"
"20010020408","001","4","12","0021840000"
"20003012701","001","2","12","0010920000"
"20001011508","002","4","12","0021840000"
"20012022605","001","3","12","0016380000"
"20001011501","001","3","12","0016380000"
"20012022612","001","3","12","0016380000"
"20005015413","001","2","12","0010920000"
"20005015401","001","1","12","0005460000"
"20012022613","001","4","12","0021840000"
"20012022616","001","4","12","0021840000"
"20009019201","001","4","12","0022960000"
"20010020401","001","2","12","0011480000"
"20001010601","001","4","12","0021840000"
"20007018412","001","3","12","0016380000"
"20007018416","001","5","12","0027300000"
"20002011905","001","5","12","0027300000"
"20010019601","001","2","12","0010920000"
"20010019612","001","4","12","0021840000"
"20010020416","001","4","12","0021840000"
"20012023012","001","4","12","0021840000"
"20011020912","001","1","8","0003640000"
"20011020912","001","3","12","0016380000"
"20011020905","001","4","12","0021840000"
"20001011505","001","3","12","0016380000"
"20007017116","001","3","12","0016380000"
"20002011901","001","5","12","0027300000"
"20006015905","001","1","12","0005460000"
"20007017105","001","5","12","0027300000"
"20011020901","001","7","12","0038220000"
"20010019616","001","4","12","0021840000"
"20010019616","003","2","12","0010920000"
"20006015908","001","3","12","0016380000"
"20009019205","001","2","12","0011480000"
"20004014412","001","3","12","0016380000"
"20007017101","001","5","12","0027300000"
"20010019605","001","4","12","0021840000"
"20006015916","001","7","12","0038220000"
"20007017112","001","5","12","0027300000"
"20011020913","001","2","12","0010920000"
"20007017108","001","2","12","0010920000"
"20006015901","001","6","12","0032760000"
"20003013112","001","3","12","0016380000"
"20004014416","001","4","12","0021840000"
"20002011916","001","5","12","0027300000"
"20013023808","001","1","12","0005460000"
"20007017113","001","2","12","0010920000"
"20011021316","001","3","12","0016380000"
"20003013105","001","5","12","0027300000"
"20003013108","001","2","12","0010920000"
"20003013116","001","2","12","0010920000"
"20011020908","001","3","12","0016380000"
"20004014405","001","4","12","0021840000"
"20004014408","001","4","12","0021840000"
"20003013113","001","3","12","0016380000"
"20006015912","001","5","12","0027300000"
"20013024201","001","3","12","0016380000"
"20013024208","001","2","12","0010920000"
"20013024213","001","4","12","0021840000"
"20013024213","005","1","8","0003640000"
"20013024216","001","3","12","0016380000"
"20013024212","001","2","12","0010920000"
"20010019613","001","3","12","0016380000"
"20004014401","001","4","12","0021840000"
"20004014413","001","3","12","0016380000"
"20012021813","001","6","12","0032760000"
"20011020916","001","5","12","0027300000"
"20010019608","001","6","12","0032760000"
"20006015913","001","3","12","0016380000"
"20003013101","001","4","12","0021840000"
"20013024205","001","6","12","0032760000"
"20006016708","001","5","12","0027300000"
"20012023008","001","2","12","0010920000"
"20012023016","001","4","12","0021840000"
"20012023016","003","2","12","0010920000"
"20012023005","001","6","12","0034440000"
"20012023013","001","3","12","0016380000"
"20012023001","001","3","12","0016380000"
"20007017701","001","2","12","0010920000"
"20007017708","001","2","12","0010920000"
"20005015016","001","5","12","0027300000"
"20007017705","001","2","12","0010920000"
"20004013612","001","4","12","0021840000"
"20007017712","001","3","12","0016380000"
"20004013616","001","6","12","0032760000"
"20013023501","001","1","12","0005460000"
"20005015001","001","4","12","0021840000"
"20011021413","001","3","12","0016380000"
"20011021412","001","2","12","0010920000"
"20011021405","001","3","12","0016380000"
"20005015005","001","2","12","0010920000"
"20005014908","001","3","12","0016380000"
"20003012801","001","2","12","0010920000"
"20002012005","001","4","12","0021840000"
"20003013205","001","2","12","0010920000"
"20011021416","001","4","12","0021840000"
"20011021016","001","3","12","0016380000"
"20002012013","001","3","12","0016380000"
"20005015008","001","2","12","0010920000"
"20011021408","001","4","12","0021840000"
"20010020116","001","4","12","0021840000"
"20005015012","001","4","12","0021840000"
"20004013608","001","6","12","0032760000"
"20004013608","001","1","7","0003185000"
"20007017716","001","4","12","0021840000"
"20010020105","001","6","12","0032760000"
"20010020113","001","2","12","0010920000"
"20005014901","001","6","12","0032760000"
"20002012408","001","2","12","0010920000"
"20002012405","001","1","12","0005460000"
"20005014905","001","6","12","0032760000"
"20005014916","001","3","12","0016380000"
"20005014916","001","1","8","0003640000"
"20004013613","001","4","12","0021840000"
"20007018913","001","2","12","0010920000"
"20010020108","001","7","12","0038220000"
"20007018912","001","3","12","0016380000"
"20007018905","001","2","12","0010920000"
"20007018908","001","1","12","0005460000"
"20002012413","001","1","12","0005460000"
"20013023505","001","3","12","0016380000"
"20005014912","001","2","12","0010920000"
"20011021401","001","3","12","0016380000"
"20006016413","001","4","12","0021840000"
"20010020112","001","2","12","0010920000"
"20002012412","001","5","12","0027300000"
"20006016412","001","4","12","0021840000"
"20007018901","001","2","12","0010920000"
"20013023508","001","4","12","0021840000"
"20013023513","001","5","12","0027300000"
"20001011205","001","3","12","0016380000"
"20002012416","001","2","12","0010920000"
"20006016405","001","4","12","0021840000"
"20013023516","001","4","12","0021840000"
"20012022305","001","3","12","0016380000"
"20012022301","001","3","12","0016380000"
"20004013601","001","6","12","0032760000"
"20005014913","001","4","12","0021840000"
"20002012401","001","4","12","0021840000"
"20004014101","001","2","12","0010920000"
"20003012816","001","1","12","0005460000"
"20013023908","001","3","12","0016380000"
"20001011601","001","1","12","0005460000"
"20001010308","001","4","12","0021840000"
"20003012812","001","4","12","0021840000"
"20001011616","001","2","12","0010920000"
"20001011605","001","4","12","0021840000"
"20006016401","001","3","12","0016380000"
"20001011216","001","5","12","0027300000"
"20013023912","001","2","12","0010920000"
"20001011201","001","4","12","0021840000"
"20001010305","001","6","12","0032760000"
"20004014108","001","5","12","0027300000"
"20005015013","001","3","12","0016380000"
"20010020101","001","4","12","0021840000"
"20001011212","001","4","12","0021840000"
"20012022316","001","2","12","0010920000"
"20001011213","001","2","12","0010920000"
"20012022308","001","4","12","0021840000"
"20012022312","001","3","12","0016380000"
"20004013605","001","2","12","0010920000"
"20012022313","001","1","12","0005460000"
"20001011208","001","5","12","0027300000"
"20006016416","001","3","12","0016380000"
"20001010312","001","4","12","0021840000"
"20013023512","001","5","12","0027300000"
"20004014112","001","3","12","0016380000"
"20004014113","001","3","12","0016380000"
"20001011612","001","5","12","0027300000"
"20004014116","001","2","12","0010920000"
"20004014116","003","1","12","0005460000"
"20001011608","001","4","12","0021840000"
"20004014105","001","4","12","0021840000"
"20001010313","001","2","12","0010920000"
"20013023905","001","2","12","0010920000"
"20003012805","001","3","12","0016380000"
"20006016408","001","1","12","0005460000"
"20013023916","001","4","12","0021840000"
"20006016808","001","3","12","0016380000"
"20006016812","001","3","12","0016380000"
"20013023913","001","4","12","0021840000"
"20013023901","001","3","12","0016380000"
"20001010301","001","4","12","0021840000"
"20006015605","001","5","12","0027300000"
"20003012808","001","2","12","0010920000"
"20006016816","001","6","12","0032760000"
"20006015612","001","5","12","0027300000"
"20006016813","001","5","12","0027300000"
"20006016805","001","2","12","0010920000"
"20003012813","001","3","12","0016380000"
"20006015608","001","1","12","0005460000"
"20007018112","001","1","12","0005460000"
"20007018108","001","3","12","0016380000"
"20007018101","001","4","12","0021840000"
"20007018105","001","1","12","0005460000"
"20010020513","001","6","12","0032760000"
"20013023101","001","3","12","0016380000"
"20013023116","001","3","12","0016380000"
"20001010712","001","3","12","0016380000"
"20013023113","001","2","12","0010920000"
"20001010708","001","4","12","0021840000"
"20001011613","001","2","12","0010920000"
"20009019308","001","3","12","0016380000"
"20006015601","001","3","12","0016380000"
"20010020505","001","3","12","0016380000"
"20009019316","001","3","12","0016380000"
"20011020616","001","3","12","0016380000"
"20012022716","001","1","12","0005460000"
"20001010713","001","2","12","0010920000"
"20001010701","001","2","12","0010920000"
"20007018116","001","1","12","0005460000"
"20007018113","001","1","12","0005460000"
"20009019313","001","6","12","0032760000"
"20009019312","001","2","12","0010920000"
"20012022708","001","3","12","0016380000"
"20006016801","001","6","12","0032760000"
"20012022705","001","4","12","0021840000"
"20012022712","001","5","12","0027300000"
"20012022701","001","3","12","0016380000"
"20009019305","001","4","12","0021840000"
"20011020613","001","3","12","0016380000"
"20012022713","001","4","12","0021840000"
