Address,Dycol01,Dycol03,Dycol04,Dycol05
"2000149069","005","7","12","0038220000"
"2000161114","001","6","12","0032760000"
"2000161116","001","4","12","0021840000"
"2000161119","001","5","12","0027300000"
"2000161123","001","1","12","0005460000"
"2000137070","001","4","12","0021840000"
"2000149068","001","1","12","0005460000"
"2000149060","001","2","12","0010920000"
"2000149073","001","4","12","0021840000"
"2000077198","001","2","12","0010920000"
"2000077206","001","4","12","0021840000"
"2000053011","001","2","12","0010920000"
"2000053015","002","6","12","0032760000"
"2000053008","001","8","12","0043680000"
"2000017009","001","2","12","0010920000"
"2000017010","001","4","12","0021840000"
"2250044161","001","4","12","22960000"
"2000017018","001","2","12","0010920000"
"2000017021","001","1","12","0005460000"
"2000053017","001","1","12","0005460000"
"2000053019","001","5","12","0027300000"
"2000077196","001","5","12","0027300000"
"2000077201","001","5","12","0027300000"
"2000089059","001","2","12","0010920000"
"2000089059","003","2","12","0010920000"
"2000089064","002","4","12","0021840000"
"2000089073","001","6","12","0032760000"
"2000089069","001","2","12","0010920000"
"2000017015","001","2","12","0010920000"
"2000089065","001","4","12","0021840000"
"2000077207","001","4","12","0021840000"
"2000029303","001","4","12","0021840000"
"2000041014","001","2","12","0010920000"
"2000041017","001","2","12","0010920000"
"2000005053","001","4","12","0021840000"
"2000005057","001","5","12","0027300000"
"2000005059","001","4","12","0021840000"
"2000029305","001","3","12","0016380000"
"2000029309","001","1","12","0005460000"
"2000029311","001","2","12","0010920000"
"2000041020","001","3","12","0016380000"
"2000101007","001","5","12","0027300000"
"2000101007","007","3","12","0016380000"
"2000101015","001","3","12","0016380000"
"2000101018","001","4","12","0021840000"
"2000029313","001","5","12","0027300000"
"2000093010","001","13","12","0070980000"
"2000093016","001","1","12","0005460000"
"2000093008","001","1","12","0005460000"
"2000093014","001","2","12","0010920000"
"2000093019","001","2","12","0010920000"
"2000057168","001","2","12","0010920000"
"2000057164","001","4","12","0021840000"
"2000117060","001","4","12","0021840000"
"2000117056","001","1","12","0005460000"
"2000117065","001","1","12","0005460000"
"2000057170","001","5","12","0027300000"
"2000069150","001","6","12","0032760000"
"2000101021","001","4","12","0021840000"
"2000057158","001","2","12","0010920000"
"2000057162","001","4","12","0021840000"
"2000057162","005","1","10","0004450000"
"2000033064","001","2","12","0010920000"
"2000033066","001","1","12","0005460000"
"2000033066","003","3","12","0016380000"
"2000033062","001","4","12","0021840000"
"2000033058","001","2","12","0010920000"
"2000033056","001","4","12","0021840000"
"2000021011","001","4","12","0021840000"
"2000021021","001","3","12","0016380000"
"2000021015","001","1","3","0001365000"
"2000021015","001","4","12","0021840000"
"2000021009","001","10","12","0065520000"
"2000021017","001","4","12","0021840000"
"2000153071","001","3","12","0016380000"
"2000153067","001","5","12","0027300000"
"2000153061","003","5","12","0027300000"
"2000153057","001","2","12","0010920000"
"2000153063","001","3","12","0016380000"
"2000129107","001","3","12","0016380000"
"2000129111","001","2","12","0010920000"
"2000129103","001","2","12","0010920000"
"2000129100","001","1","12","0005460000"
"2000129109","001","1","12","0005460000"
"2000165073","001","4","12","0021840000"
"2000117070","001","1","12","0005460000"
"2000117062","001","4","12","0021840000"
"2000117062","005","1","2","0000910000"
"2000045127","001","4","12","0021840000"
"2000045123","001","6","12","0032760000"
"2000045130","001","4","12","0021840000"
"2000165070","001","2","12","0010920000"
"2000165066","001","3","12","0016380000"
"2000165063","001","5","12","0027300000"
"2000081303","001","2","12","0010920000"
"2000081294","001","2","12","0010920000"
"2000081290","001","3","12","0016380000"
"2000069156","001","1","12","0005460000"
"2000009060","002","1","12","0005460000"
"2000009063","001","6","12","0032760000"
"2000045119","001","5","12","0027300000"
"2000069157","001","3","12","0016380000"
"2000069161","001","2","12","0010920000"
"2000141158","001","7","12","0038220000"
"2000141151","001","5","12","0027300000"
"2000009056","001","4","12","0021840000"
"2000045121","001","3","12","0016380000"
"2000069153","001","4","12","0021840000"
"2000165060","001","2","12","0010920000"
"2000141162","001","5","12","0027300000"
"2000141155","001","4","12","0021840000"
"2000141164","001","7","12","0038220000"
"2000009067","001","3","12","0016380000"
"2000009067","004","1","8","0003640000"
"2000009068","001","2","12","0010920000"
"2000105234","001","3","12","0016380000"
"2000105236","001","3","12","0016380000"
"2000105231","001","5","12","0027300000"
"2000105228","001","5","12","0027300000"
"2000026074","001","3","12","0017220000"
"2000074062","001","2","12","0011480000"
"2000086223","001","5","12","0028200000"
"2000014020","001","3","12","0017220000"
"2000062113","001","3","12","0017220000"
"2000014014","001","4","12","0022960000"
"2000146171","001","6","12","0034440000"
"2000134068","001","5","12","0028700000"
"2000134062","001","1","12","0005740000"
"2000134066","001","1","12","0005740000"
"2000158065","001","3","12","0017220000"
"2000026065","001","4","12","0022960000"
"2000134057","001","2","12","0011480000"
"2000086218","001","2","12","0010920000"
"2000122009","001","4","12","0022960000"
"2000026073","001","4","12","0022960000"
"2000050060","001","1","11","0005285000"
"2000050060","001","1","7","0003185000"
"2000038152","002","1","12","0005740000"
"2000026070","001","5","12","0028700000"
"2000002329","001","2","12","0011480000"
"2000098126","001","2","12","0011480000"
"2000158063","001","4","12","0022960000"
"2000158063","001","1","8","0003640000"
"2000134061","001","2","12","0011480000"
"2000062118","003","7","12","0040180000"
"2000038155","001","2","12","0011480000"
"2000122011","001","4","12","0022960000"
"2000074072","001","2","12","0011480000"
"2000158069","001","5","12","0028700000"
"2000074066","001","5","12","0028700000"
"2000038163","001","4","12","0022960000"
"2000038163","005","1","7","0003465000"
"2000038162","001","6","12","0034440000"
"2000074069","001","3","12","0017220000"
"2000050069","001","4","12","0022960000"
"2000098115","001","4","12","0022960000"
"2000086216","001","2","12","0011480000"
"2000086225","001","1","12","0005460000"
"2000098120","001","2","12","0011480000"
"2000014016","001","2","12","0011480000"
"2000026062","001","2","12","0011480000"
"2000026062","003","1","6","0003010000"
"2000062111","001","3","12","0017220000"
"2000014008","001","2","12","0011480000"
"2000014010","001","4","9","0017500000"
"2000122017","001","1","12","0005740000"
"2000122017","002","1","12","0005740000"
"2000110011","001","5","12","0028700000"
"2000086227","001","1","12","0005740000"
"2000158071","001","3","12","0017220000"
"2000110019","001","4","12","0022960000"
"2000146173","001","5","12","0028700000"
"2000146164","001","4","12","0022960000"
"2000038159","001","1","12","0005740000"
"2000002326","001","3","12","0017220000"
"2000062121","001","1","12","0005740000"
"2000062116","001","1","12","0005740000"
"2000054114","001","3","12","0017220000"
"2000110013","001","5","12","0028700000"
"2000102168","001","3","12","0017220000"
"2000110017","001","3","12","0017220000"
"2000158074","001","2","12","0011480000"
"2000002334","001","5","12","0028700000"
"2000110007","001","4","12","0022960000"
"2000146168","001","3","10","0014490000"
"2000050057","001","5","12","0028700000"
"2000098122","001","4","12","0022960000"
"2000074059","001","4","12","0022960000"
"2000098127","001","5","12","0028700000"
"2000066066","001","1","12","0005740000"
"2000066071","001","1","12","0005740000"
"2000030104","001","2","12","0011480000"
"2000054106","001","1","12","0005740000"
"2000078257","001","4","7","0012740000"
"2000078254","001","2","12","0011480000"
"2000042009","001","2","12","0011480000"
"2000162176","001","2","12","0011480000"
"2000150175","001","1","10","0004830000"
"2000126146","001","1","12","0005740000"
"2000102161","001","1","12","0005740000"
"2000162172","001","4","12","0022960000"
"2000150180","001","3","12","0017220000"
"2000030110","001","2","12","0011480000"
"2000114189","001","5","12","0028700000"
"2000162180","001","2","12","0011480000"
"2000102165","001","3","12","0017220000"
"2000054118","001","3","12","0017220000"
"2000162167","001","3","12","0017220000"
"2000162171","001","2","12","0011480000"
"2000006177","001","3","12","0017220000"
"2000122021","001","4","12","0022960000"
"2000150173","001","4","12","0022960000"
"2000018107","001","2","12","0011480000"
"2000078260","001","5","12","0028700000"
"2000018118","001","5","12","0028700000"
"2000122014","001","4","12","0022960000"
"2000006178","001","2","12","0011480000"
"2000126154","001","1","12","0005740000"
"2000146175","001","2","12","0011480000"
"2000002332","001","1","12","0005740000"
"2000002339","001","1","12","0005740000"
"2000042016","001","2","12","0011480000"
"2000150168","001","4","12","0022960000"
"2000102171","001","3","12","0017220000"
"2000138168","001","4","12","0022960000"
"2000050063","001","4","12","0022960000"
"2000030117","001","1","12","0005740000"
"2000126150","001","1","12","0005740000"
"2000090117","001","3","12","0017220000"
"2000078248","001","4","12","0022960000"
"2000018110","001","1","12","0005740000"
"2000114194","001","3","12","0017220000"
"2000018121","001","3","12","0017220000"
"2000018121","004","1","8","0003920000"
"2000042019","001","2","12","0011480000"
"2000114200","001","1","12","0005740000"
"2000042015","001","2","12","0011480000"
"2000006171","001","4","12","0022960000"
"2000090122","001","3","12","0017220000"
"2000018113","001","3","12","0017220000"
"2000114198","001","4","12","0022960000"
"2000050064","001","3","12","0017220000"
"2000030106","001","5","12","0028700000"
"2000066074","001","2","12","0011480000"
"2000126153","001","6","12","0034440000"
"2000006167","001","1","12","0005740000"
"2000126143","001","3","12","0017220000"
"2000138162","001","5","12","0028700000"
"2000102159","001","1","4","0001820000"
"2000102159","001","3","12","0017220000"
"2000090111","001","3","12","0017220000"
"2000042010","001","2","12","0011480000"
"2000138164","001","6","12","0032760000"
"2000054109","001","4","12","0022960000"
"2000150170","001","3","12","0017220000"
"2000054111","001","7","12","0040180000"
"2000114191","001","8","12","0038720000"
"2000138159","001","5","12","0033700000"
"2000030114","001","3","12","0017220000"
"2000078251","001","2","12","0011480000"
"2000034013","001","1","12","0005740000"
"2000022168","001","2","12","0011480000"
"2000022165","001","3","12","0017220000"
"2000066076","001","1","12","0005740000"
"2000070020","001","3","12","0017220000"
"2000070012","001","4","12","0022960000"
"2000166226","001","3","12","0017220000"
"2000166231","001","1","12","0005740000"
"2000070014","001","4","12","0022960000"
"2000022157","001","4","12","0022960000"
"2000010215","001","4","12","0022960000"
"2000066064","001","4","12","0022960000"
"2000034009","001","3","12","0017220000"
"2000010204","001","3","12","0017220000"
"2000034020","001","1","12","0005740000"
"2000094197","001","4","12","0022960000"
"2000106123","001","1","12","0005740000"
"2000142160","001","2","12","0011480000"
"2000010213","001","4","12","0022960000"
"2000106124","001","3","12","0017220000"
"2000166221","001","2","12","0011480000"
"2000010209","001","2","12","0011480000"
"2000010209","003","1","4","0001820000"
"2000154207","001","2","12","0011480000"
"2000034010","001","4","12","0022960000"
"2000154211","001","4","12","0022960000"
"2000142155","001","5","12","0028700000"
"2000106118","001","2","12","0011480000"
"2000118203","001","4","12","0022960000"
"2000010206","001","3","12","0017220000"
"2000142151","001","3","12","0017220000"
"2000046247","001","1","12","0005740000"
"2000166228","001","2","11","0010030000"
"2000094204","001","5","12","0028700000"
"2000046255","001","3","12","0017220000"
"2000094192","001","3","12","0017220000"
"2000082172","001","2","12","0011480000"
"2000022170","001","3","12","0017220000"
"2000070017","001","4","12","0022960000"
"2000058063","001","2","12","0011480000"
"2000130061","001","3","12","0017220000"
"2000118214","001","4","12","0022960000"
"2000106129","001","3","12","0017220000"
"2000106129","004","1","2","0000910000"
"2000106115","001","1","12","0005740000"
"2000034017","001","3","12","0017220000"
"2000142157","001","2","12","0011480000"
"2000082167","001","3","12","0017220000"
"2000082179","001","1","12","0005740000"
"2000166222","001","4","12","0022960000"
"2000118206","001","4","12","0022960000"
"2000130056","001","2","12","0011480000"
"2000094196","001","7","12","0040180000"
"2000094200","001","4","12","0022960000"
"2000130067","001","2","12","0011480000"
"2000118209","001","5","12","0028700000"
"2000154215","001","4","12","0022960000"
"2000154216","001","5","12","0028700000"
"2000058070","001","4","12","0022960000"
"2000058066","001","5","12","0028700000"
"2000046258","001","6","12","0034440000"
"2000058061","001","2","12","0011480000"
"2000130064","001","5","12","0027335000"
"2000142148","001","4","12","0022960000"
"2000154220","001","3","12","0017220000"
"2000022162","001","5","12","0028700000"
"2000046252","001","8","12","0045920000"
"2000118215","001","4","12","0022960000"
"2000058072","001","3","12","0017220000"
"2000138156","001","6","12","0034440000"
"2000046259","001","6","12","0034440000"
"2000006174","001","3","12","0017220000"
"2000082176","001","2","12","0011480000"
"2000130056","003","01","12","0005740000"
"2000090115","001","4","10","0022960000"
"2000070008","001","5","12","0028700000"
"2000027009","001","2","12","0011480000"
"2000027011","001","2","12","0011480000"
"2000135018","001","6","12","0034440000"
"2000147330","001","4","12","0022960000"
"2000063165","001","3","12","0016410000"
"2000099061","001","3","12","0017220000"
"2000051109","001","4","12","0022960000"
"2000099057","001","1","4","0001820000"
"2000099057","001","3","12","0017220000"
"2000015015","001","2","12","0011480000"
"2000027015","001","4","12","0022960000"
"2000015007","001","1","6","0003010000"
"2000015007","001","4","12","0022960000"
"2000027021","001","2","12","0011480000"
"2000003159","001","3","12","0017220000"
"2000099059","001","2","12","0011480000"
"2000159119","001","5","12","0028700000"
"2000015019","001","3","12","0017220000"
"2000135009","001","4","12","0021880000"
"2000135010","001","3","12","0016410000"
"2000123166","001","1","12","0005740000"
"2000135021","001","3","12","0017220000"
"2000051103","001","3","12","0017220000"
"2000159127","001","3","12","0017220000"
"2000147322","001","1","7","0003185000"
"2000147322","001","4","12","0022960000"
"2000039166","001","5","12","0028700000"
"2000099064","001","4","12","0022960000"
"2000063173","001","4","12","0022960000"
"2000135014","001","6","12","0034440000"
"2000111170","001","3","12","0017220000"
"2000003156","001","2","12","0011480000"
"2000063160","001","6","12","0034440000"
"2000075015","001","4","12","0022960000"
"2000147327","001","2","12","0011480000"
"2000147327","002","3","12","0017220000"
"2000123175","001","1","12","0005740000"
"2000159124","001","3","12","0017220000"
"2000039173","001","2","12","0011480000"
"2000075017","001","1","12","0005740000"
"2000075011","001","2","12","0011480000"
"2000003162","001","2","12","0011480000"
"2000099068","001","3","12","0017220000"
"2000159121","001","5","12","0028700000"
"2000003149","001","5","12","0028700000"
"2000003151","001","5","12","0027350000"
"2000111181","001","5","12","0028700000"
"2000087112","001","4","12","0022960000"
"2000087119","001","5","12","0028700000"
"2000015017","001","3","12","0017220000"
"2000123170","001","1","6","0003010000"
"2000039171","001","3","12","0017220000"
"2000087116","001","4","12","0022960000"
"2000075019","001","1","12","0005740000"
"2000063170","001","9","12","0051660000"
"2000123163","001","2","12","0011480000"
"2000111175","001","3","12","0017220000"
"2000051107","001","2","12","0011480000"
"2000111178","001","3","12","0017220000"
"2000075007","001","4","12","0022960000"
"2000087124","001","4","12","0022960000"
"2000147331","001","4","12","0022960000"
"2000051117","001","3","12","0017220000"
"2000111172","001","5","12","0028700000"
"2000051113","001","5","12","0028700000"
"2000123174","001","1","12","0005740000"
"2000039177","001","3","12","0017220000"
"2000063168","001","7","12","0038290000"
"2000115020","001","4","12","0022960000"
"2000067299","001","1","12","0005740000"
"2000139173","001","3","12","0017220000"
"2000115015","001","1","12","0005740000"
"2000055010","001","2","12","0011480000"
"2000055015","001","1","12","0005740000"
"2000159116","001","1","12","0005740000"
"2000067303","001","2","12","0011480000"
"2000055021","001","2","12","0011480000"
"2000079338","001","1","12","0005740000"
"2000151219","001","3","12","0017220000"
"2000115011","001","4","12","0022960000"
"2000115018","001","3","12","0017220000"
"2000019260","001","1","12","0005740000"
"2000163116","001","2","12","0011480000"
"2000139169","001","5","12","0028700000"
"2000067291","001","1","12","0005740000"
"2000031066","001","4","12","0022960000"
"2000115009","001","2","12","0010920000"
"2000019255","001","1","12","0005740000"
"2000031056","001","3","12","0017220000"
"2000031063","001","2","12","0011480000"
"2000079330","001","2","12","0011480000"
"2000103011","001","1","12","0005740000"
"2000027016","001","2","12","0011480000"
"2000007019","001","5","12","0028700000"
"2000031053","001","2","12","0011480000"
"2000103013","001","3","12","0017220000"
"2000091070","001","3","12","0017220000"
"2000163123","001","4","12","0022960000"
"2000019263","001","6","12","0034440000"
"2000043118","001","4","12","0022996000"
"2000067294","001","3","12","0017220000"
"2000007011","001","3","12","0017220000"
"2000007013","001","5","12","0028700000"
"2000043129","001","1","12","0005740000"
"2000055017","001","2","12","0011480000"
"2000147320","001","2","12","0011480000"
"2000019254","001","3","12","0017220000"
"2000079336","001","5","12","0028700000"
"2000127164","001","2","12","0011480000"
"2000151228","001","1","12","0005740000"
"2000163127","001","3","12","0017220000"
"2000127169","001","3","12","0017220000"
"2000151217","001","6","12","0034440000"
"2000039163","001","4","12","0022960000"
"2000127168","001","2","12","0011480000"
"2000139167","001","3","12","0017220000"
"2000127158","001","2","12","0011480000"
"2000151224","001","5","12","0028700000"
"2000163114","001","3","12","0017220000"
"2000019264","001","4","12","0022960000"
"2000007017","001","4","12","0022960000"
"2000007017","005","1","12","0005740000"
"2000079332","001","3","12","0017220000"
"2000007007","001","4","12","0022960000"
"2000139162","001","1","12","0005740000"
"2000151222","001","3","12","0017220000"
"2000103007","001","3","12","0017220000"
"2000163120","001","3","12","0017220000"
"2000043122","001","7","12","0040180000"
"2000031061","001","1","12","0005740000"
"2000127162","001","4","12","0022960000"
"2000043125","001","6","12","0034440000"
"2000091071","001","4","12","0022960000"
"2000091062","001","6","12","0034440000"
"2000055008","001","1","12","0005740000"
"2000087122","001","5","12","0028700000"
"2000079325","001","5","12","0028700000"
"2000139165","001","4","12","0022960000"
"2000091066","001","2","12","0011480000"
"2000103018","001","8","12","0045920000"
"2000043116","001","5","12","0028700000"
"2000155106","001","2","12","0011480000"
"2000143069","001","4","12","0022960000"
"2000131014","001","5","12","0028700000"
"2000071072","001","2","12","0011480000"
"2000071065","001","3","12","0017220000"
"2000155113","001","5","12","0028700000"
"2000131007","001","3","12","0017220000"
"2000083222","001","3","12","0017220000"
"2000011162","001","3","12","0017220000"
"2000011162","004","1","12","0005740000"
"2000155102","001","4","12","0022960000"
"2000119205","001","4","12","0022960000"
"2000143072","001","4","12","0022960000"
"2000143063","001","3","12","0017220000"
"2000047118","001","3","12","0017220000"
"2000071070","001","5","12","0028700000"
"2000071066","001","4","12","0022960000"
"2000071061","001","2","12","0011480000"
"2000083233","001","1","12","0005740000"
"2000011158","001","2","12","0011480000"
"2000131016","001","3","12","0017220000"
"2000047121","001","5","12","0028700000"
"2000047121","006","1","12","0005740000"
"2000119207","001","3","12","0017220000"
"2000119207","003","2","12","0011480000"
"2000047115","001","4","12","0022960000"
"2000119215","001","4","12","0022960000"
"2000119213","001","3","12","0017220000"
"2000143060","001","6","12","0034440000"
"2000035065","001","2","12","0011480000"
"2000131010","001","2","12","0011480000"
"2000143064","001","3","12","0017220000"
"2000011151","001","4","12","0022960000"
"2000011149","001","4","12","0022960000"
"2000083228","001","5","12","0028700000"
"2000015011","001","5","12","0028700000"
"2000059250","001","3","12","0017220000"
"2000067295","001","1","12","0005740000"
"2000095063","001","1","12","0005740000"
"2000095054","001","1","12","0005740000"
"2000107016","001","4","12","0022960000"
"2000083226","001","3","9","0017220000"
"2000083226","004","1","10","0004783333"
"2000059256","001","4","12","0022960000"
"2000035067","001","4","12","0022960000"
"2000131021","001","5","12","0028700000"
"2000155109","001","7","12","0040180000"
"2000083219","001","6","12","0034440000"
"2000023007","001","5","12","0028700000"
"2000107015","001","3","12","0017220000"
"2000059248","001","2","12","0011480000"
"2000035074","001","3","12","0017220000"
"2000035061","001","3","12","0017220000"
"2000035070","001","4","12","0022960000"
"2000095066","001","5","12","0028700000"
"2000107021","001","2","12","0011480000"
"2000119210","001","2","12","0011480000"
"2000107012","001","5","12","0028700000"
"2000107012","006","1","12","0005740000"
"2000095056","001","3","12","0017220000"
"2000059253","001","2","12","0011480000"
"2000155101","001","5","12","0028700000"
"2000155101","003","1","12","0005740000"
"2000023013","001","3","12","0017220000"
"2000023011","001","4","12","0022960000"
"2000107007","001","3","12","0017220000"
"2000095061","001","2","12","0011480000"
"2000047125","001","6","12","0034440000"
"2000047113","001","2","12","0011480000"
"2000047113","003","3","12","0017220000"
"2000059259","001","3","12","0017220000"
"2000076062","001","1","3","0001365000"
"2000076062","001","2","12","0011480000"
"2000100177","001","1","12","0005740000"
"2000004155","001","5","12","0028700000"
"2000100182","001","4","12","0022960000"
"2000100180","001","4","12","0022960000"
"2000076070","001","1","12","0005740000"
"2000076066","001","5","12","0028700000"
"2000124115","001","2","12","0011480000"
"2000076063","001","2","12","0011480000"
"2000076057","001","6","12","0034440000"
"2000124113","001","4","12","0022960000"
"2000124110","001","3","12","0017220000"
"2000016223","001","3","12","0017220000"
"2000016229","001","2","12","0011480000"
"2000064167","001","2","12","0011480000"
"2000064170","001","3","12","0017220000"
"2000100171","001","2","12","0011480000"
"2000064163","001","3","12","0017220000"
"2000100173","001","1","12","0005740000"
"2000052225","001","2","12","0011480000"
"2000016232","001","2","12","0011480000"
"2000064174","001","4","12","0022960000"
"2000148125","001","4","12","0022960000"
"2000148117","001","6","12","0034440000"
"2000088117","001","5","12","0028700000"
"2000112350","001","1","12","0005740000"
"2000112350","001","4","12","0022960000"
"2000004145","001","4","12","0022960000"
"2000088114","001","7","12","0040180000"
"2000124118","001","5","12","0028700000"
"2000112353","001","4","12","0022960000"
"2000112357","001","1","12","0005740000"
"2000052223","001","1","12","0005740000"
"2000004143","001","6","12","0034440000"
"2000148123","001","1","12","0005740000"
"2000004150","001","2","12","0011480000"
"2000088113","001","5","12","0028700000"
"2000136008","001","4","12","0022960000"
"2000160177","001","2","12","0011480000"
"2000160169","001","2","12","0011480000"
"2000052216","001","5","12","0028700000"
"2000028102","001","2","12","0011480000"
"2000040170","001","3","12","0017220000"
"2000016228","001","3","12","0017220000"
"2000160173","001","3","12","0017220000"
"2000028110","001","1","12","0005740000"
"2000136015","001","3","12","0017220000"
"2000040163","001","5","12","0028500000"
"2000052219","001","5","12","0028700000"
"2000088121","001","4","12","0022960000"
"2000004151","001","5","12","0028700000"
"2000148119","001","4","12","0022960000"
"2000064162","001","3","12","0017220000"
"2000028109","001","1","12","0005740000"
"2000148113","001","4","12","0022960000"
"2000112346","001","5","12","0028700000"
"2000124123","001","4","12","0022960000"
"2000028106","001","1","12","0005740000"
"2000016235","001","3","12","0017220000"
"2000136012","001","3","12","0017220000"
"2000040175","001","3","12","0017220000"
"2000028115","001","2","12","0011480000"
"2000136021","001","2","12","0011480000"
"2000136021","003","1","04","0001820000"
"2000136021","004","1","12","0005740000"
"2000136021","005","1","12","0005740000"
"2000112343","001","2","12","0011480000"
"2000040166","001","5","12","0028700000"
"2000160180","001","4","12","0022960000"
"2000136018","001","5","12","0028700000"
"2000008230","001","4","12","0022960000"
"2000020167","001","2","12","0011480000"
"2000092116","001","12","5","0028700000"
"2000092121","001","4","12","0022960000"
"2000056111","001","2","12","0011480000"
"2000008219","001","6","12","0034440000"
"2000152223","001","4","12","0022960000"
"2000056120","001","2","12","0011480000"
"2000116221","001","3","12","0017220000"
"2000128158","001","4","12","0022960000"
"2000164020","001","4","12","0022960000"
"2000152217","001","2","12","0011480000"
"2000160182","001","2","12","0011480000"
"2000044174","001","2","12","0011480000"
"2000056108","001","2","12","0011480000"
"2000020162","001","2","12","0011480000"
"2000088124","001","5","12","0028700000"
"2000128169","001","2","12","0011480000"
"2000116223","001","5","12","0028700000"
"2000080015","001","2","12","0011480000"
"2000104154","001","3","12","0017220000"
"2000104152","001","1","12","0005740000"
"2000032210","001","4","12","0022960000"
"2000080021","001","2","12","0011480000"
"2000104160","001","4","12","0022960000"
"2000032215","001","5","12","0028700000"
"2000032208","001","3","12","0017220000"
"2000020171","001","3","12","0017220000"
"2000152219","001","4","12","0022960000"
"2000044164","001","1","12","0005740000"
"2000092112","001","2","12","0011480000"
"2000080018","001","1","12","0005740000"
"2000092110","001","2","12","0011480000"
"2000044177","001","1","12","0005740000"
"2000080010","001","3","12","0017220000"
"2000044170","001","5","12","0028700000"
"2000092119","001","5","12","0028700000"
"2000020173","001","2","12","0011480000"
"2000008233","001","4","12","0022960000"
"2000044168","001","2","12","0011480000"
"2000116228","001","5","12","0028700000"
"2000140071","001","3","12","0017220000"
"2000164016","001","2","12","0011480000"
"2000128162","001","3","12","0017220000"
"2000140060","001","1","12","0005740000"
"2000140060","002","1","12","0005740000"
"2000152228","001","2","12","0011480000"
"2000116226","001","3","12","0017220000"
"2000080007","001","2","12","0011480000"
"2000140066","001","4","12","0022960000"
"2000056117","001","5","12","0028700000"
"2000164008","001","3","12","0017220000"
"2000020163","001","4","12","0022960000"
"2000128166","001","4","12","0022960000"
"2000128165","001","2","12","0011480000"
"2000128165","003","2","12","0011480000"
"2000008226","001","4","12","0022960000"
"2000140063","001","4","12","0022960000"
